label,count,mean,median,std,min,max
meme,4,0.18649371340870857,0.18780868500471115,0.021903226361045188,0.16287508606910706,0.20748239755630493
ort,16,0.2182996030896902,0.22167598456144333,0.05059374657299912,0.12164473533630371,0.31282883882522583
person,49,0.24114037426758786,0.22979523241519928,0.06388098389714643,0.1081516370177269,0.38944166898727417
text,3,0.2928289920091629,0.226600781083107,0.13672406903467016,0.2018308937549591,0.4500553011894226
meme_text,14,0.27047104069164823,0.24706414341926575,0.06951230693404363,0.19919152557849884,0.40229085087776184
ort_text,9,0.2458443972799513,0.2507462203502655,0.05964491116809492,0.1643425077199936,0.3323492407798767
politik_text,3,0.25494078795115155,0.25941523909568787,0.048262705842154065,0.20459666848182678,0.30081045627593994
person_text,8,0.25336012057960033,0.26298853009939194,0.0507372420340092,0.17186231911182404,0.3191004693508148
