label,count,mean,median,std,min,max
person,49,0.24114037426758786,0.22979523241519928,0.06388098389714643,0.1081516370177269,0.38944166898727417
person_text,8,0.25336012057960033,0.26298853009939194,0.0507372420340092,0.17186231911182404,0.3191004693508148
person_politik,12,0.2556451993683974,0.2639017850160599,0.05951555064952856,0.15602287650108337,0.32917407155036926
person_politik_text,12,0.26858463883399963,0.25265367329120636,0.06712051451004998,0.1749984472990036,0.4291742444038391
