label,count,mean,median,std,min,max
meme,4,0.18649371340870854,0.18780868500471115,0.0219032263610452,0.162875086069107,0.2074823975563049
ort,16,0.21829960308969015,0.22167598456144325,0.050593746572999115,0.1216447353363037,0.3128288388252258
person,49,0.24114037426758783,0.2297952324151992,0.06388098389714642,0.1081516370177269,0.3894416689872741
text,3,0.2928289920091629,0.226600781083107,0.13672406903467016,0.2018308937549591,0.4500553011894226
meme_text,14,0.2704710406916482,0.2470641434192657,0.06951230693404363,0.1991915255784988,0.4022908508777618
ort_text,9,0.2458443972799513,0.2507462203502655,0.05964491116809493,0.1643425077199936,0.3323492407798767
politik_text,3,0.25494078795115144,0.2594152390956878,0.048262705842154086,0.2045966684818267,0.3008104562759399
person_text,8,0.25336012057960033,0.2629885300993919,0.05073724203400921,0.171862319111824,0.3191004693508148
