label,count,mean,median,std,min,max
person,49,0.24114037426758783,0.2297952324151992,0.06388098389714642,0.1081516370177269,0.3894416689872741
person_text,8,0.25336012057960033,0.2629885300993919,0.05073724203400921,0.171862319111824,0.3191004693508148
person_politik,12,0.25564519936839736,0.2639017850160599,0.05951555064952856,0.1560228765010833,0.3291740715503692
person_politik_text,12,0.2685846388339996,0.25265367329120636,0.06712051451004998,0.1749984472990036,0.4291742444038391
