label,count,mean,median,std,min,max
meme_politik_text,6,0.3144957075516383,0.29952892661094666,0.04781874500841672,0.2681230306625366,0.3994610905647278
person_politik_text,12,0.26858463883399963,0.25265367329120636,0.06712051451004998,0.1749984472990036,0.4291742444038391
