label,count,mean,median,std,min,max
meme,4,0.18649371340870854,0.18780868500471115,0.0219032263610452,0.162875086069107,0.2074823975563049
ort,16,0.21829960308969015,0.22167598456144325,0.050593746572999115,0.1216447353363037,0.3128288388252258
person,49,0.24114037426758783,0.2297952324151992,0.06388098389714642,0.1081516370177269,0.3894416689872741
text,3,0.2928289920091629,0.226600781083107,0.13672406903467016,0.2018308937549591,0.4500553011894226
