trial_id,participant_id,image_id,timestamp_ms,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,left_pupil_diameter,right_pupil_diameter
P01_IMG001_10000,P01,IMG001,2562.442,"(0.3245164752006531, 0.318398118019104)","(0.31997817754745483, 0.32642996311187744)",1,1,3.6991424560546875,3.8829498291015625
P01_IMG001_10000,P01,IMG001,2579.022,"(0.326043039560318, 0.31827911734580994)","(0.32104167342185974, 0.32125091552734375)",1,1,3.7035980224609375,3.8798675537109375
P01_IMG001_10000,P01,IMG001,2595.713,"(0.32762905955314636, 0.32186394929885864)","(0.32339903712272644, 0.3268252909183502)",1,1,3.7169036865234375,3.8589324951171875
P01_IMG001_10000,P01,IMG001,2612.366,"(0.3302115201950073, 0.3194807171821594)","(0.3237510919570923, 0.3356274366378784)",1,1,3.708221435546875,3.8421783447265625
P01_IMG001_10000,P01,IMG001,2628.988,"(0.3251360058784485, 0.3191814720630646)","(0.3225856125354767, 0.3335590064525604)",1,1,3.6991729736328125,3.8541259765625
P01_IMG001_10000,P01,IMG001,2645.628,"(0.3269352912902832, 0.32342663407325745)","(0.3222624957561493, 0.334674596786499)",1,1,3.7062530517578125,3.8343505859375
P01_IMG001_10000,P01,IMG001,2662.286,"(0.33031684160232544, 0.3208235502243042)","(0.32178205251693726, 0.3368316888809204)",1,1,3.714263916015625,3.8169097900390625
P01_IMG001_10000,P01,IMG001,2678.857,"(0.3290860056877136, 0.31512442231178284)","(0.3225594460964203, 0.3351050913333893)",1,1,3.715545654296875,3.8109893798828125
P01_IMG001_10000,P01,IMG001,2695.543,"(0.3318605124950409, 0.3060748875141144)","(0.32157590985298157, 0.3328344225883484)",1,1,3.713287353515625,3.7885589599609375
P01_IMG001_10000,P01,IMG001,2712.203,"(0.335678368806839, 0.31165382266044617)","(0.3208600580692291, 0.33273470401763916)",1,1,3.710296630859375,3.7848358154296875
P01_IMG001_10000,P01,IMG001,2728.824,"(0.33518803119659424, 0.3145435154438019)","(0.31988850235939026, 0.33612391352653503)",1,1,3.714202880859375,3.8056640625
P01_IMG001_10000,P01,IMG001,2745.556,"(0.33419620990753174, 0.3112058639526367)","(0.3185679614543915, 0.3281477987766266)",1,1,3.721954345703125,3.8193817138671875
P01_IMG001_10000,P01,IMG001,2762.123,"(0.3361295759677887, 0.3173757493495941)","(0.3213841915130615, 0.33303070068359375)",1,1,3.7403106689453125,3.8171539306640625
P01_IMG001_10000,P01,IMG001,2778.694,"(0.33862486481666565, 0.3213847279548645)","(0.319309264421463, 0.3315889239311218)",1,1,3.7333526611328125,3.8153076171875
P01_IMG001_10000,P01,IMG001,2795.375,"(0.33441033959388733, 0.318642258644104)","(0.31805476546287537, 0.33739933371543884)",1,1,3.748931884765625,3.807098388671875
P01_IMG001_10000,P01,IMG001,2812.047,"(0.33339449763298035, 0.3226114809513092)","(0.31853553652763367, 0.33838117122650146)",1,1,3.760711669921875,3.80340576171875
P01_IMG001_10000,P01,IMG001,2828.66,"(0.3343779742717743, 0.3205469250679016)","(0.32155972719192505, 0.34269657731056213)",1,1,3.774505615234375,3.839324951171875
P01_IMG001_10000,P01,IMG001,2845.387,"(0.3346441686153412, 0.31910768151283264)","(0.31954696774482727, 0.3389754593372345)",1,1,3.7863006591796875,3.8593597412109375
P01_IMG001_10000,P01,IMG001,2861.963,"(0.3373771607875824, 0.31431296467781067)","(0.3198530972003937, 0.32546746730804443)",1,1,3.8096771240234375,3.8710479736328125
P01_IMG001_10000,P01,IMG001,2878.626,"(0.3367744982242584, 0.3082735538482666)","(0.3187507390975952, 0.32277002930641174)",1,1,3.8166961669921875,3.8807830810546875
P01_IMG001_10000,P01,IMG001,2895.303,"(0.33533596992492676, 0.311300128698349)","(0.3170899748802185, 0.3257512152194977)",1,1,3.83575439453125,3.911529541015625
P01_IMG001_10000,P01,IMG001,2911.883,"(0.33421823382377625, 0.3140542209148407)","(0.3141660690307617, 0.3214305341243744)",1,1,3.8551177978515625,3.9163970947265625
P01_IMG001_10000,P01,IMG001,2928.495,"(0.33619460463523865, 0.3106357455253601)","(0.3150407671928406, 0.31981855630874634)",1,1,3.863677978515625,3.92022705078125
P01_IMG001_10000,P01,IMG001,2945.121,"(0.33400583267211914, 0.31198734045028687)","(0.3175331652164459, 0.3346528708934784)",1,1,3.856201171875,3.9587554931640625
P01_IMG001_10000,P01,IMG001,2961.804,"(0.33050066232681274, 0.3166027069091797)","(0.3178863823413849, 0.3336608111858368)",1,1,3.8834991455078125,3.9677886962890625
P01_IMG001_10000,P01,IMG001,2978.462,"(0.3324131369590759, 0.3129194974899292)","(0.3167649507522583, 0.3322879672050476)",1,1,3.9141998291015625,3.9709014892578125
P01_IMG001_10000,P01,IMG001,2995.038,"(0.3309714198112488, 0.3102211654186249)","(0.31928345561027527, 0.3191031813621521)",1,1,3.90985107421875,4.0067901611328125
P01_IMG001_10000,P01,IMG001,3011.724,"(0.362062931060791, 0.37690266966819763)","(0.3588045537471771, 0.42753246426582336)",1,1,3.780731201171875,3.9073028564453125
P01_IMG001_10000,P01,IMG001,3028.332,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,3044.857,"(0.41600948572158813, 0.6598019003868103)","(nan, nan)",1,0,2.7911529541015625,nan
P01_IMG001_10000,P01,IMG001,3061.653,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,3078.307,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,3094.878,"(0.5103376507759094, 0.6908953189849854)","(0.8399419784545898, 1.1615592241287231)",1,1,3.199981689453125,1.8163909912109375
P01_IMG001_10000,P01,IMG001,3111.587,"(0.6444401144981384, 0.6212934255599976)","(0.7627023458480835, 0.9484739303588867)",1,1,3.514678955078125,2.5218353271484375
P01_IMG001_10000,P01,IMG001,3128.273,"(0.6381366848945618, 0.5703002214431763)","(0.7318719029426575, 0.7644336819648743)",1,1,4.01171875,3.1296539306640625
P01_IMG001_10000,P01,IMG001,3144.793,"(0.6343722939491272, 0.5974037647247314)","(nan, nan)",1,0,4.0035858154296875,nan
P01_IMG001_10000,P01,IMG001,3161.502,"(0.6385439038276672, 0.5392538905143738)","(0.6263883709907532, 0.6059699654579163)",1,1,4.092620849609375,4.003204345703125
P01_IMG001_10000,P01,IMG001,3178.142,"(0.6404043436050415, 0.5680071711540222)","(0.6218515634536743, 0.6224815845489502)",1,1,4.043609619140625,4.1636962890625
P01_IMG001_10000,P01,IMG001,3194.709,"(0.6378117799758911, 0.577042281627655)","(0.6175470948219299, 0.6418478488922119)",1,1,4.06640625,4.1563262939453125
P01_IMG001_10000,P01,IMG001,3211.423,"(0.6419103145599365, 0.5662710070610046)","(0.615936815738678, 0.637112557888031)",1,1,4.071075439453125,4.169921875
P01_IMG001_10000,P01,IMG001,3228.013,"(0.6396749019622803, 0.5667913556098938)","(0.6179848313331604, 0.6198866963386536)",1,1,4.0748291015625,4.15179443359375
P01_IMG001_10000,P01,IMG001,3244.625,"(0.63951575756073, 0.5686190724372864)","(0.6162838935852051, 0.6181647181510925)",1,1,4.0753326416015625,4.16473388671875
P01_IMG001_10000,P01,IMG001,3261.343,"(0.6393436789512634, 0.5705710053443909)","(0.616672158241272, 0.6211341619491577)",1,1,4.0838165283203125,4.1693267822265625
P01_IMG001_10000,P01,IMG001,3277.882,"(0.637394905090332, 0.5691660642623901)","(0.6216897368431091, 0.6138989329338074)",1,1,4.091827392578125,4.1746673583984375
P01_IMG001_10000,P01,IMG001,3294.54,"(0.6379882097244263, 0.5700730681419373)","(0.6186831593513489, 0.6223545670509338)",1,1,4.1029052734375,4.188201904296875
P01_IMG001_10000,P01,IMG001,3311.268,"(0.6399199366569519, 0.5691718459129333)","(0.6201509833335876, 0.6214104890823364)",1,1,4.1117401123046875,4.1988372802734375
P01_IMG001_10000,P01,IMG001,3327.751,"(0.6466266512870789, 0.5932204723358154)","(0.621899425983429, 0.634139895439148)",1,1,4.1211395263671875,4.198944091796875
P01_IMG001_10000,P01,IMG001,3344.552,"(0.6532161235809326, 0.6453981399536133)","(0.6287132501602173, 0.681538462638855)",1,1,4.132781982421875,4.211029052734375
P01_IMG001_10000,P01,IMG001,3361.192,"(0.6535087823867798, 0.6334370970726013)","(0.6332640647888184, 0.6846576929092407)",1,1,4.12017822265625,4.2105712890625
P01_IMG001_10000,P01,IMG001,3377.717,"(0.6531882286071777, 0.6357846260070801)","(0.6333052515983582, 0.6841078400611877)",1,1,4.12481689453125,4.2188720703125
P01_IMG001_10000,P01,IMG001,3394.372,"(0.6501369476318359, 0.6309783458709717)","(0.632154643535614, 0.6822243332862854)",1,1,4.1082763671875,4.2352447509765625
P01_IMG001_10000,P01,IMG001,3411.126,"(0.6553652882575989, 0.6300063729286194)","(0.6323963403701782, 0.6845991611480713)",1,1,4.11932373046875,4.235382080078125
P01_IMG001_10000,P01,IMG001,3427.683,"(0.654791533946991, 0.6363442540168762)","(0.6314659714698792, 0.6813005805015564)",1,1,4.1442413330078125,4.244232177734375
P01_IMG001_10000,P01,IMG001,3444.383,"(0.6561906337738037, 0.6250510811805725)","(0.6316568851470947, 0.683843195438385)",1,1,4.14306640625,4.2579193115234375
P01_IMG001_10000,P01,IMG001,3461.061,"(0.6570577621459961, 0.6201906204223633)","(0.6254982948303223, 0.6943472027778625)",1,1,4.142852783203125,4.284210205078125
P01_IMG001_10000,P01,IMG001,3477.554,"(0.6576616764068604, 0.6269440054893494)","(0.6264593601226807, 0.6878461241722107)",1,1,4.1598358154296875,4.2862091064453125
P01_IMG001_10000,P01,IMG001,3494.3,"(0.6545931696891785, 0.6226801872253418)","(0.6299788951873779, 0.6908553242683411)",1,1,4.14727783203125,4.2901763916015625
P01_IMG001_10000,P01,IMG001,3510.995,"(0.6512782573699951, 0.6237477660179138)","(0.6290924549102783, 0.6952494978904724)",1,1,4.1364593505859375,4.3004150390625
P01_IMG001_10000,P01,IMG001,3527.52,"(0.656237006187439, 0.6192381381988525)","(0.6248849630355835, 0.6914547681808472)",1,1,4.1470947265625,4.2813568115234375
P01_IMG001_10000,P01,IMG001,3544.215,"(0.6573804616928101, 0.6283735632896423)","(0.6292935609817505, 0.6795701384544373)",1,1,4.1503448486328125,4.2801055908203125
P01_IMG001_10000,P01,IMG001,3560.938,"(0.6557579040527344, 0.621842086315155)","(0.6306726932525635, 0.6795772314071655)",1,1,4.1513519287109375,4.26959228515625
P01_IMG001_10000,P01,IMG001,3577.486,"(0.6567742824554443, 0.6267445683479309)","(0.6340344548225403, 0.6903171539306641)",1,1,4.1487274169921875,4.2607421875
P01_IMG001_10000,P01,IMG001,3594.13,"(0.6553481221199036, 0.6209961771965027)","(0.6325886249542236, 0.6835858821868896)",1,1,4.1277618408203125,4.2700958251953125
P01_IMG001_10000,P01,IMG001,3610.876,"(0.6536672711372375, 0.6302587389945984)","(0.6312080025672913, 0.6811590790748596)",1,1,4.120208740234375,4.2660064697265625
P01_IMG001_10000,P01,IMG001,3627.452,"(0.6565766930580139, 0.6286436915397644)","(0.6280959844589233, 0.6855108141899109)",1,1,4.126953125,4.2769012451171875
P01_IMG001_10000,P01,IMG001,3644.046,"(0.6614121198654175, 0.6285023093223572)","(0.6290857195854187, 0.6854120492935181)",1,1,4.1246795654296875,4.2748565673828125
P01_IMG001_10000,P01,IMG001,3660.819,"(0.6631166338920593, 0.642103910446167)","(0.6295846700668335, 0.6913705468177795)",1,1,4.1193695068359375,4.2613983154296875
P01_IMG001_10000,P01,IMG001,3677.418,"(0.6646038293838501, 0.6354288458824158)","(0.630190908908844, 0.6979739665985107)",1,1,4.1109619140625,4.254974365234375
P01_IMG001_10000,P01,IMG001,3693.962,"(0.6596134305000305, 0.6237175464630127)","(0.631842851638794, 0.6887297034263611)",1,1,4.081695556640625,4.2445831298828125
P01_IMG001_10000,P01,IMG001,3710.768,"(0.6615014672279358, 0.6309282183647156)","(0.6311376690864563, 0.6889413595199585)",1,1,4.0786285400390625,4.239410400390625
P01_IMG001_10000,P01,IMG001,3727.385,"(0.6602030992507935, 0.6334465742111206)","(0.6315772533416748, 0.6860896348953247)",1,1,4.092742919921875,4.2470245361328125
P01_IMG001_10000,P01,IMG001,3743.878,"(0.657499372959137, 0.6379837393760681)","(0.6286402344703674, 0.6941567659378052)",1,1,4.0702972412109375,4.23980712890625
P01_IMG001_10000,P01,IMG001,3760.715,"(0.6585503816604614, 0.6255834102630615)","(0.6284860372543335, 0.6883187294006348)",1,1,4.06976318359375,4.232269287109375
P01_IMG001_10000,P01,IMG001,3777.351,"(0.6587789058685303, 0.6283444762229919)","(0.6271203756332397, 0.6924262642860413)",1,1,4.0725555419921875,4.2301025390625
P01_IMG001_10000,P01,IMG001,3793.89,"(0.6595710515975952, 0.6402595043182373)","(0.6306880116462708, 0.6926456689834595)",1,1,4.066558837890625,4.214630126953125
P01_IMG001_10000,P01,IMG001,3810.663,"(0.6638842821121216, 0.636933445930481)","(0.6316352486610413, 0.6905636191368103)",1,1,4.0592498779296875,4.198638916015625
P01_IMG001_10000,P01,IMG001,3827.317,"(0.6639350056648254, 0.6363626718521118)","(0.6346273422241211, 0.6915965676307678)",1,1,4.05780029296875,4.1975250244140625
P01_IMG001_10000,P01,IMG001,3843.805,"(0.6605075597763062, 0.647922933101654)","(0.6336867809295654, 0.6861218810081482)",1,1,4.0384674072265625,4.1857147216796875
P01_IMG001_10000,P01,IMG001,3860.601,"(0.6449998617172241, 0.6520034074783325)","(0.6171767115592957, 0.7042975425720215)",1,1,4.0367279052734375,4.1809539794921875
P01_IMG001_10000,P01,IMG001,3877.186,"(0.6083130240440369, 0.6848042607307434)","(0.5919932723045349, 0.7245821356773376)",1,1,4.02294921875,4.18975830078125
P01_IMG001_10000,P01,IMG001,3893.72,"(0.5809252858161926, 0.704899251461029)","(0.5612786412239075, 0.7361572980880737)",1,1,4.0200958251953125,4.178192138671875
P01_IMG001_10000,P01,IMG001,3910.54,"(0.582865834236145, 0.700331449508667)","(0.5611760020256042, 0.7362440228462219)",1,1,4.01141357421875,4.16644287109375
P01_IMG001_10000,P01,IMG001,3927.152,"(0.5760340094566345, 0.7067233920097351)","(0.5603765845298767, 0.7415964007377625)",1,1,4.0021209716796875,4.154327392578125
P01_IMG001_10000,P01,IMG001,3943.637,"(0.5755965113639832, 0.6967872381210327)","(0.5652722716331482, 0.7319190502166748)",1,1,3.9797821044921875,4.135772705078125
P01_IMG001_10000,P01,IMG001,3960.475,"(0.5770678520202637, 0.685422420501709)","(0.5642694234848022, 0.7332266569137573)",1,1,3.957977294921875,4.12005615234375
P01_IMG001_10000,P01,IMG001,3977.119,"(0.5781474709510803, 0.6947754621505737)","(0.5594058036804199, 0.7366579174995422)",1,1,3.9685211181640625,4.1280364990234375
P01_IMG001_10000,P01,IMG001,3993.552,"(0.5788708925247192, 0.6998721957206726)","(0.5576919317245483, 0.7397341728210449)",1,1,3.9763641357421875,4.1205596923828125
P01_IMG001_10000,P01,IMG001,4010.404,"(0.5790914297103882, 0.7025831937789917)","(0.557020366191864, 0.7392183542251587)",1,1,3.9660797119140625,4.1085968017578125
P01_IMG001_10000,P01,IMG001,4027.085,"(0.5730921030044556, 0.7009153962135315)","(0.5564364194869995, 0.7384666204452515)",1,1,3.9677734375,4.1025848388671875
P01_IMG001_10000,P01,IMG001,4043.468,"(0.5642008781433105, 0.7233753204345703)","(0.5417159199714661, 0.7592665553092957)",1,1,3.9793853759765625,4.1273345947265625
P01_IMG001_10000,P01,IMG001,4060.333,"(0.5667194724082947, 0.7248877286911011)","(0.5419661998748779, 0.750279426574707)",1,1,3.9620208740234375,4.1268768310546875
P01_IMG001_10000,P01,IMG001,4076.955,"(0.5601879954338074, 0.7173014283180237)","(0.5420873761177063, 0.7566716074943542)",1,1,3.9452972412109375,4.1226043701171875
P01_IMG001_10000,P01,IMG001,4093.383,"(0.5650601983070374, 0.7083945870399475)","(0.5400912165641785, 0.7638240456581116)",1,1,3.953521728515625,4.13287353515625
P01_IMG001_10000,P01,IMG001,4110.258,"(0.566237211227417, 0.7176175117492676)","(0.5409377217292786, 0.7638787031173706)",1,1,3.9557342529296875,4.146240234375
P01_IMG001_10000,P01,IMG001,4126.921,"(0.5652438402175903, 0.7106123566627502)","(0.5495869517326355, 0.767895519733429)",1,1,3.96246337890625,4.13330078125
P01_IMG001_10000,P01,IMG001,4143.307,"(0.5612728595733643, 0.7016435265541077)","(0.5409040451049805, 0.7644716501235962)",1,1,3.944580078125,4.1556854248046875
P01_IMG001_10000,P01,IMG001,4160.177,"(nan, nan)","(0.5416158437728882, 0.7665627002716064)",0,1,nan,4.139007568359375
P01_IMG001_10000,P01,IMG001,4176.8,"(0.561954915523529, 0.7066566944122314)","(0.5467970967292786, 0.769239068031311)",1,1,4.146636962890625,4.155731201171875
P01_IMG001_10000,P01,IMG001,4193.224,"(0.5597016215324402, 0.707736611366272)","(0.5439617037773132, 0.750960648059845)",1,1,4.1519775390625,4.1307830810546875
P01_IMG001_10000,P01,IMG001,4210.071,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4226.66,"(nan, nan)","(0.5226717591285706, 0.7587510943412781)",0,1,nan,4.4601898193359375
P01_IMG001_10000,P01,IMG001,4243.034,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4259.968,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4276.53,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4293.046,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4309.87,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4326.431,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4343.058,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4359.808,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4376.384,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4392.973,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4409.668,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4426.35,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4442.793,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4459.562,"(nan, nan)","(0.42993974685668945, 0.4441584050655365)",0,1,nan,4.2308197021484375
P01_IMG001_10000,P01,IMG001,4476.22,"(nan, nan)","(0.42849409580230713, 0.4461095333099365)",0,1,nan,4.2115325927734375
P01_IMG001_10000,P01,IMG001,4492.612,"(nan, nan)","(0.4108150601387024, 0.4886208772659302)",0,1,nan,4.6242218017578125
P01_IMG001_10000,P01,IMG001,4509.454,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4526.089,"(nan, nan)","(0.3141007125377655, 0.3319750726222992)",0,1,nan,4.4530487060546875
P01_IMG001_10000,P01,IMG001,4542.527,"(0.3479216694831848, 0.3061215579509735)","(nan, nan)",1,0,4.2667083740234375,nan
P01_IMG001_10000,P01,IMG001,4559.346,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4575.959,"(0.34051063656806946, 0.27963706851005554)","(nan, nan)",1,0,4.2294921875,nan
P01_IMG001_10000,P01,IMG001,4592.539,"(0.33859890699386597, 0.2869515120983124)","(nan, nan)",1,0,4.211578369140625,nan
P01_IMG001_10000,P01,IMG001,4609.239,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4625.828,"(0.335394024848938, 0.26748496294021606)","(nan, nan)",1,0,4.163848876953125,nan
P01_IMG001_10000,P01,IMG001,4642.445,"(0.33956587314605713, 0.2949537932872772)","(0.3209836184978485, 0.34539633989334106)",1,1,4.0169219970703125,4.5149383544921875
P01_IMG001_10000,P01,IMG001,4659.127,"(0.3421388864517212, 0.30005404353141785)","(0.3251546323299408, 0.33997780084609985)",1,1,4.00128173828125,4.275360107421875
P01_IMG001_10000,P01,IMG001,4675.688,"(0.33963969349861145, 0.2938437759876251)","(0.3293517827987671, 0.3323170244693756)",1,1,3.9788055419921875,4.263214111328125
P01_IMG001_10000,P01,IMG001,4692.362,"(0.34202125668525696, 0.2912071645259857)","(0.3274836838245392, 0.33688393235206604)",1,1,3.951995849609375,4.2103118896484375
P01_IMG001_10000,P01,IMG001,4709.034,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,4725.559,"(0.33284154534339905, 0.32384634017944336)","(0.31666404008865356, 0.37441688776016235)",1,1,4.080322265625,4.3836517333984375
P01_IMG001_10000,P01,IMG001,4742.277,"(0.3344334363937378, 0.3373275101184845)","(0.31620582938194275, 0.3776571750640869)",1,1,3.8783416748046875,4.353607177734375
P01_IMG001_10000,P01,IMG001,4758.94,"(0.3352503776550293, 0.3300792872905731)","(nan, nan)",1,0,3.86175537109375,nan
P01_IMG001_10000,P01,IMG001,4775.525,"(0.33687669038772583, 0.3357126712799072)","(0.3193344175815582, 0.36188918352127075)",1,1,3.86651611328125,4.2963714599609375
P01_IMG001_10000,P01,IMG001,4792.192,"(0.33562883734703064, 0.3363070487976074)","(0.3248070776462555, 0.3621648848056793)",1,1,3.85467529296875,4.0745849609375
P01_IMG001_10000,P01,IMG001,4808.846,"(0.33399078249931335, 0.3333866596221924)","(0.32256484031677246, 0.3649325966835022)",1,1,3.849639892578125,4.0698699951171875
P01_IMG001_10000,P01,IMG001,4825.394,"(0.33553194999694824, 0.33085423707962036)","(0.31908416748046875, 0.36379122734069824)",1,1,3.82305908203125,4.059417724609375
P01_IMG001_10000,P01,IMG001,4842.108,"(0.3340997099876404, 0.3177061676979065)","(0.3188059628009796, 0.3676384389400482)",1,1,3.8306732177734375,4.05133056640625
P01_IMG001_10000,P01,IMG001,4858.762,"(0.33579811453819275, 0.32786741852760315)","(0.3199898600578308, 0.3557867109775543)",1,1,3.8397674560546875,4.044219970703125
P01_IMG001_10000,P01,IMG001,4875.36,"(0.33240559697151184, 0.32226207852363586)","(0.3230142891407013, 0.3488645553588867)",1,1,3.847015380859375,4.0396881103515625
P01_IMG001_10000,P01,IMG001,4892.023,"(0.33216771483421326, 0.3316083252429962)","(0.32336416840553284, 0.35063430666923523)",1,1,3.8441162109375,4.039825439453125
P01_IMG001_10000,P01,IMG001,4908.672,"(0.330546498298645, 0.31867602467536926)","(0.3228456676006317, 0.34718582034111023)",1,1,3.8439483642578125,4.0544891357421875
P01_IMG001_10000,P01,IMG001,4925.231,"(0.334537148475647, 0.31940412521362305)","(0.31969818472862244, 0.35008129477500916)",1,1,3.84564208984375,4.069305419921875
P01_IMG001_10000,P01,IMG001,4941.94,"(0.3336227536201477, 0.32359716296195984)","(0.3227829337120056, 0.35380667448043823)",1,1,3.8529510498046875,4.0769805908203125
P01_IMG001_10000,P01,IMG001,4958.589,"(0.33547353744506836, 0.320069283246994)","(0.3200099766254425, 0.3495739996433258)",1,1,3.8641815185546875,4.084014892578125
P01_IMG001_10000,P01,IMG001,4975.197,"(0.3332604169845581, 0.3174509108066559)","(0.3193776607513428, 0.3484552800655365)",1,1,3.8702545166015625,4.085601806640625
P01_IMG001_10000,P01,IMG001,4991.855,"(0.36411696672439575, 0.3542942702770233)","(0.3663206398487091, 0.41093283891677856)",1,1,3.8841552734375,4.1435394287109375
P01_IMG001_10000,P01,IMG001,5008.504,"(0.4971194565296173, 0.5452292561531067)","(0.5149480700492859, 0.6120356917381287)",1,1,3.9434356689453125,4.1683502197265625
P01_IMG001_10000,P01,IMG001,5025.066,"(0.5905322432518005, 0.6530032157897949)","(0.6031421422958374, 0.6950611472129822)",1,1,3.968841552734375,4.08721923828125
P01_IMG001_10000,P01,IMG001,5041.77,"(0.692474901676178, 0.7819920778274536)","(0.7078887820243835, 0.786544144153595)",1,1,3.9677886962890625,3.9538726806640625
P01_IMG001_10000,P01,IMG001,5058.429,"(0.709563672542572, 0.8156097531318665)","(0.7107344269752502, 0.8052800893783569)",1,1,4.025604248046875,3.974884033203125
P01_IMG001_10000,P01,IMG001,5074.935,"(0.7055386900901794, 0.8112300038337708)","(0.7121729254722595, 0.8132226467132568)",1,1,4.00750732421875,3.991729736328125
P01_IMG001_10000,P01,IMG001,5091.782,"(0.7102205157279968, 0.806302011013031)","(0.7135931849479675, 0.8013178706169128)",1,1,4.0147552490234375,3.9590911865234375
P01_IMG001_10000,P01,IMG001,5108.349,"(0.7105550169944763, 0.8013625741004944)","(0.7104813456535339, 0.8020438551902771)",1,1,4.0234527587890625,3.984466552734375
P01_IMG001_10000,P01,IMG001,5124.901,"(0.709252655506134, 0.810756266117096)","(0.7075396776199341, 0.8018468618392944)",1,1,4.043121337890625,3.9826202392578125
P01_IMG001_10000,P01,IMG001,5141.698,"(0.7041015028953552, 0.8017039895057678)","(0.7087277173995972, 0.7979937791824341)",1,1,4.05078125,3.988800048828125
P01_IMG001_10000,P01,IMG001,5158.269,"(0.7070035934448242, 0.7951276898384094)","(0.7097380757331848, 0.7986336350440979)",1,1,4.05133056640625,4.0187835693359375
P01_IMG001_10000,P01,IMG001,5174.772,"(0.703628659248352, 0.7982719540596008)","(0.7061401009559631, 0.8026689291000366)",1,1,4.058441162109375,4.0287322998046875
P01_IMG001_10000,P01,IMG001,5191.614,"(0.7071141004562378, 0.801127016544342)","(0.7087423801422119, 0.8008342385292053)",1,1,4.080535888671875,4.0702972412109375
P01_IMG001_10000,P01,IMG001,5208.194,"(0.7095689177513123, 0.8112043738365173)","(0.7056102752685547, 0.8029271364212036)",1,1,4.068206787109375,4.075714111328125
P01_IMG001_10000,P01,IMG001,5224.738,"(0.7117422223091125, 0.8124477863311768)","(0.706381618976593, 0.8057281374931335)",1,1,4.0541229248046875,4.058502197265625
P01_IMG001_10000,P01,IMG001,5241.53,"(0.7101807594299316, 0.8024061322212219)","(0.7037473320960999, 0.8014657497406006)",1,1,4.07080078125,4.0577850341796875
P01_IMG001_10000,P01,IMG001,5258.114,"(0.7225948572158813, 0.8454378843307495)","(0.7172456979751587, 0.8299031257629395)",1,1,4.1180267333984375,4.0469512939453125
P01_IMG001_10000,P01,IMG001,5274.607,"(0.7255914807319641, 0.8684227466583252)","(0.7209503054618835, 0.8470188975334167)",1,1,4.1389007568359375,4.0524139404296875
P01_IMG001_10000,P01,IMG001,5291.445,"(0.7198808193206787, 0.8625601530075073)","(0.7218857407569885, 0.843896210193634)",1,1,4.1430511474609375,4.0593719482421875
P01_IMG001_10000,P01,IMG001,5308.034,"(0.7248237729072571, 0.857836902141571)","(0.7130997776985168, 0.8567180633544922)",1,1,4.096038818359375,4.077789306640625
P01_IMG001_10000,P01,IMG001,5324.573,"(0.7208630442619324, 0.8512440919876099)","(0.7146096229553223, 0.8535526394844055)",1,1,4.0933380126953125,4.0676116943359375
P01_IMG001_10000,P01,IMG001,5341.36,"(0.7271915674209595, 0.8392664790153503)","(0.72040855884552, 0.8468360304832458)",1,1,4.0824432373046875,4.04931640625
P01_IMG001_10000,P01,IMG001,5357.954,"(0.7212132215499878, 0.8586495518684387)","(0.7189836502075195, 0.8483279347419739)",1,1,4.11865234375,4.0498809814453125
P01_IMG001_10000,P01,IMG001,5374.539,"(0.7196155786514282, 0.846853494644165)","(0.7191612124443054, 0.8461026549339294)",1,1,4.08184814453125,4.0556640625
