trial_id,participant_id,image_id,duration_s,valid_pct,n_fix,mean_fix_dur,first_fix_latency,mean_sacc_amp,pupil_mean_0p5_2s
P14_IMG087_00101,P14,IMG087,8.01666666666791,1.0,21,334.12698412651105,0.0,0.2507075232229424,-0.26865206943469183
P14_IMG088_00111,P14,IMG088,9.916666666667908,1.0,38,190.78947368421052,16.66666666790843,0.19924436986363867,-0.14000040077301384
P14_IMG089_00110,P14,IMG089,6.483333333332092,1.0,22,225.75757575695488,0.0,0.21150112875877194,0.12805747985839844
P14_IMG090_00110,P14,IMG090,6.616666666664183,1.0,20,267.4999999998137,0.0,0.2486174780430586,0.33456538273737985
P14_IMG091_00110,P14,IMG091,11.7,1.0,34,276.47058823584194,100.0,0.11957821380932623,0.44521057471800385
P14_IMG092_00111,P14,IMG092,8.23333333333209,1.0,31,227.95698924735188,0.0,0.1505534861168382,-0.062045170710636845
P14_IMG093_00110,P14,IMG093,5.133333333332091,1.0,14,311.9047619045845,66.66666666418314,0.17082607039405778,0.5112200726519575
P14_IMG094_00110,P14,IMG094,8.833333333332092,1.0,29,254.59770114925402,0.0,0.2424839307405124,0.5415660313197546
P14_IMG095_00110,P14,IMG095,6.233333333332092,1.0,13,398.7179487181398,83.33333333209157,0.25499479125863894,-0.16917209834842886
P14_IMG096_00110,P14,IMG096,7.216666666664183,1.0,22,257.575757575306,0.0,0.2361075122915663,-0.4317999003845968
P14_IMG097_00110,P14,IMG097,6.766666666667908,1.0,14,411.9047619051167,0.0,0.18784798774933578,0.14639991937681696
P14_IMG098_00110,P14,IMG098,12.883333333335816,1.0,40,256.2499999999069,0.0,0.2562627212714935,-0.7571688641558637
P14_IMG099_00111,P14,IMG099,6.683333333335817,1.0,24,229.8611111114733,0.0,0.2545325062273752,-0.24247926146119497
P14_IMG100_00111,P14,IMG100,8.4,1.0,32,207.8125,0.0,0.1687563491771568,-0.35861078898112053
P14_IMG101_00110,P14,IMG101,5.9666666666679085,1.0,19,255.26315789552112,50.0,0.17234427194808896,-0.08587233599494469
P14_IMG102_00111,P14,IMG102,5.633333333335817,1.0,19,241.22807017517718,0.0,0.15172093002317688,-0.7799607161637191
P14_IMG103_00110,P14,IMG103,5.5,1.0,15,279.99999999975165,0.0,0.16538138164215804,0.2845555447984016
P14_IMG104_00110,P14,IMG104,5.55,1.0,14,340.4761904752148,0.0,0.28011311702598657,-0.7942881322169042
P14_IMG105_10110,P14,IMG105,15.05,1.0,56,213.3928571427241,0.0,0.15391825159572903,-0.22712619825341274
P14_IMG106_10011,P14,IMG106,9.0,1.0,37,185.13513513513513,0.0,0.20217226158210178,-1.007432120186942
P14_IMG107_10111,P14,IMG107,11.76666666666791,1.0,44,201.89393939424983,0.0,0.26553536281678813,0.08292715890066978
P14_IMG108_10001,P14,IMG108,12.5,1.0,54,165.74074074080974,0.0,0.22798181380695665,-0.045270738147554765
P14_IMG109_10011,P14,IMG109,6.416666666667909,1.0,24,210.4166666668219,0.0,0.2523473445769785,-0.7319602966308594
P14_IMG110_10001,P14,IMG110,7.35,1.0,29,187.93103448288707,0.0,0.18369904310832696,-0.1572771072387695
P14_IMG111_10001,P14,IMG111,5.733333333332092,1.0,19,216.66666666575168,100.0,0.24712660463100633,-0.07836142739096832
P14_IMG112_10001,P14,IMG112,9.883333333332091,1.0,28,288.09523809475024,0.0,0.1359871672659781,-0.9204582801231971
P14_IMG113_10101,P14,IMG113,13.616666666667909,1.0,57,181.8713450291962,0.0,0.2020249836168258,-0.615078852726863
P14_IMG114_10001,P14,IMG114,6.283333333335817,1.0,23,199.2753623187866,0.0,0.2088489374812265,0.4457300762797511
P14_IMG115_10001,P14,IMG115,5.983333333335817,1.0,23,197.1014492749844,0.0,0.1847281918251066,0.30174114829615545
P14_IMG116_10111,P14,IMG116,10.9,1.0,37,236.03603603610316,0.0,0.19363626468142114,-0.04704122543335036
P14_IMG117_10111,P14,IMG117,7.45,1.0,28,188.09523809541548,66.66666666418314,0.21433253918513653,-0.21794532327090985
P14_IMG118_10001,P14,IMG118,11.25,1.0,41,208.13008130096443,0.0,0.21340221297035936,-0.18293753537264737
P14_IMG119_10001,P14,IMG119,8.51666666666791,1.0,36,175.00000000010348,0.0,0.21728984888898734,-0.14766298786977702
P14_IMG120_10001,P14,IMG120,11.183333333335817,1.0,47,182.26950354620496,0.0,0.15208591358593385,0.2347609970595803
P14_IMG121_10101,P14,IMG121,8.75,1.0,27,238.2716049389155,0.0,0.1862481418055159,-0.7373670533645984
P14_IMG122_10111,P14,IMG122,9.7,1.0,35,207.14285714285714,0.0,0.2296313426289151,-0.5440708117538624
P14_IMG123_10111,P14,IMG123,5.433333333332092,1.0,23,195.65217391304347,0.0,0.15767423144370324,-0.7665381320687226
P14_IMG124_10111,P14,IMG124,7.35,1.0,30,176.11111111131808,0.0,0.21484943737246326,-0.08686774758731605
P14_IMG125_10001,P14,IMG125,10.216666666667908,1.0,49,152.04081632668266,0.0,0.18022472719206906,-0.5389009111382991
P14_IMG126_00011,P14,IMG126,11.95,1.0,47,195.7446808511431,50.0,0.17853812969106087,-0.8280393712660845
P14_IMG127_00011,P14,IMG127,5.6,1.0,22,206.06060606071895,0.0,0.21017002028851262,-0.6275529127854568
P14_IMG128_01001,P14,IMG128,10.683333333332092,1.0,44,202.27272727298126,0.0,0.1090120233706262,-0.2867596804440675
P14_IMG129_01001,P14,IMG129,5.7833333333320915,1.0,23,192.7536231883518,0.0,0.192210422984756,-0.8089099087557949
P14_IMG130_01001,P14,IMG130,12.2,1.0,47,207.09219858153386,50.0,0.14203323127182682,0.029243217719780307
P14_IMG131_00111,P14,IMG131,8.666666666667908,1.0,37,169.8198198195849,50.0,0.18763271238340518,-0.4536730009933998
P14_IMG132_00101,P14,IMG132,10.95,1.0,46,178.98550724683574,0.0,0.18727947177545193,-0.3223771594819568
P14_IMG133_00101,P14,IMG133,5.7,1.0,20,228.33333333339542,0.0,0.2385618846142372,-0.6002556556879088
P14_IMG134_00111,P14,IMG134,13.15,1.0,46,241.304347825925,50.0,0.12183532512358723,-0.6965665363130124
P14_IMG135_10111,P14,IMG135,5.9,1.0,19,234.2105263150052,0.0,0.1901477306243812,-0.39781437363735456
P14_IMG136_00111,P14,IMG136,13.483333333335818,1.0,53,194.33962264186087,0.0,0.15852270441750554,-0.5389901465112035
P14_IMG137_00111,P14,IMG137,6.933333333335817,1.0,28,202.97619047614612,0.0,0.1535447554646169,-0.33729762821407094
P14_IMG138_00111,P14,IMG138,9.966666666667908,1.0,39,205.98290598296967,0.0,0.11398227035296636,-1.1580334338513047
P14_IMG139_00111,P14,IMG139,8.583333333332092,1.0,30,234.44444444440305,0.0,0.12418966218628721,-0.10067566958340722
P14_IMG140_00111,P14,IMG140,15.05,1.0,60,197.22222222220154,0.0,0.17405320815168082,0.25191388811383936
P14_IMG141_10011,P14,IMG141,15.033333333335817,1.0,57,216.66666666686274,0.0,0.16396885804642145,0.06360750420148988
P14_IMG142_00001,P14,IMG142,5.7,1.0,24,179.86111111131808,0.0,0.19976256980328125,-0.7812116015088427
P14_IMG143_00001,P14,IMG143,9.48333333333209,1.0,39,182.47863247895089,33.33333333209157,0.21295202853555928,-0.6461138044084821
P14_IMG144_00001,P14,IMG144,15.0,1.0,64,172.9166666669771,0.0,0.1469228436455888,-0.9707316908725473
P14_IMG145_00011,P14,IMG145,15.05,1.0,63,187.83068783090465,0.0,0.13961798528815114,-0.03546578543526784
P14_IMG146_10001,P14,IMG146,15.05,1.0,60,181.94444444427887,0.0,0.1895695236913986,-0.047044691148695014
P14_IMG147_10001,P14,IMG147,9.23333333333209,1.0,42,157.53968253971212,133.33333333209157,0.1680963205193612,-0.9145836463341346
P14_IMG148_10001,P14,IMG148,7.6,1.0,33,152.52525252544066,0.0,0.2286921048167029,-0.1903778247618943
P14_IMG149_10001,P14,IMG149,11.98333333333209,1.0,54,168.5185185185875,0.0,0.19760323288005965,-0.8821341854402389
P14_IMG150_10011,P14,IMG150,14.616666666667909,1.0,59,198.02259887016174,50.0,0.18808838394456587,-0.9301711700774811
P14_IMG151_10011,P14,IMG151,15.033333333335817,1.0,66,179.54545454539812,0.0,0.15760028856395622,-0.5660329965444711
P14_IMG152_10011,P14,IMG152,15.033333333335817,1.0,56,214.28571428558124,0.0,0.15716743066343747,-1.123550953584559
P15_IMG001_10100,P15,IMG001,15.05,1.0,33,399.49494949513763,0.0,0.30334157259250455,-0.0956127460186298
P15_IMG002_10100,P15,IMG002,15.05,1.0,45,287.40740740721424,0.0,0.189494421834297,-0.1382573725103022
P15_IMG003_10000,P15,IMG003,15.05,1.0,35,365.2380952379533,0.0,0.2450128309904813,0.17944243714049624
P15_IMG004_10100,P15,IMG004,15.05,1.0,39,312.3931623931306,0.0,0.23802906203439667,-0.153248294369205
P15_IMG005_10100,P15,IMG005,15.05,1.0,44,276.5151515149257,0.0,0.24489058997404217,0.2526525141118647
P15_IMG006_10000,P15,IMG006,15.033333333332092,1.0,32,428.1250000001164,0.0,0.1510532666877891,-0.4452647953243046
P15_IMG007_10000,P15,IMG007,15.05,1.0,41,317.0731707317073,0.0,0.21512640831813662,0.08226365309495193
P15_IMG008_10100,P15,IMG008,15.05,1.0,31,423.6559139788151,33.33333333581686,0.2699472535839179,0.3402783739697802
P15_IMG009_10100,P15,IMG009,15.05,1.0,40,322.083333333116,100.0,0.24978897929329522,0.34173307314023865
P15_IMG010_10000,P15,IMG010,15.033333333332092,1.0,38,357.45614035074647,0.0,0.13519467417647513,-0.1078999278309581
P15_IMG011_01001,P15,IMG011,15.0,1.0,37,343.2432432428405,0.0,0.22804478992461352,-0.5264609200613839
P15_IMG012_01001,P15,IMG012,15.05,1.0,58,207.4712643680516,0.0,0.22118401493079506,-0.22046686528803228
P15_IMG013_01001,P15,IMG013,15.05,1.0,50,253.66666666656732,50.0,0.1688405993669232,-0.5303630619258671
P15_IMG014_01000,P15,IMG014,15.05,1.0,44,270.83333333336157,0.0,0.19153525068383012,-0.1219024658203125
P15_IMG015_01001,P15,IMG015,15.05,1.0,36,375.92592592578796,0.0,0.11732275597569132,0.007103050148094089
P15_IMG016_01001,P15,IMG016,15.0,1.0,46,252.5362318844899,50.0,0.18915195347245223,0.25223197517814216
P15_IMG017_01001,P15,IMG017,15.033333333332092,1.0,49,246.93877551005204,0.0,0.21997839057679425,-0.013627356225317655
P15_IMG018_01000,P15,IMG018,15.05,1.0,33,407.0707070707823,116.66666666418314,0.173675571428548,-0.5047759171370622
P15_IMG019_01000,P15,IMG019,15.033333333335817,1.0,40,289.16666666641834,150.0,0.24748841969936855,-0.060773325490427584
P15_IMG020_01000,P15,IMG020,14.866666666667909,1.0,42,293.2539682539978,0.0,0.25274652434613987,0.13416374122703467
P15_IMG021_01000,P15,IMG021,15.05,1.0,47,276.950354609797,0.0,0.16757392222679313,-0.2991697709638994
P15_IMG022_01000,P15,IMG022,15.033333333335817,1.0,33,414.14141414167756,0.0,0.17190123899454943,-0.29202865768265024
P15_IMG023_01000,P15,IMG023,15.05,1.0,33,406.56565656535554,0.0,0.15604236293916776,-0.2036119398179945
P15_IMG024_01000,P15,IMG024,15.033333333332092,1.0,36,284.72222222263616,0.0,0.20894662809755232,-0.28347191443810094
P15_IMG025_01000,P15,IMG025,15.01666666666791,1.0,30,450.5555555558453,0.0,0.18729475639236448,0.05752052055610405
P15_IMG026_01000,P15,IMG026,15.05,1.0,43,304.2635658915306,16.66666666790843,0.17771127961148392,0.07657134227263622
