image_id,duration_s,valid_pct,n_fix,mean_fix_dur,first_fix_latency,mean_sacc_amp,pupil_mean_0p5_2s,n_trials
IMG032,9.014625850339787,1.0,26.06122448979592,287.71090762957897,13.26530612216982,0.20298658354327204,-0.2576645548150932,49
IMG033,10.834013605441998,1.0,42.204081632653065,192.83956037179746,5.442176870697615,0.2062856489475157,-0.19559089957529344,49
IMG034,10.638775510204256,1.0,28.775510204081634,315.6837591716283,12.925170068077895,0.17969872598119407,0.022392750948542445,49
IMG035,9.751020408163605,1.0,26.102040816326532,315.8992894906045,15.306122448932076,0.19239666267440952,0.011692092586143071,49
IMG036,9.095918367346798,1.0,24.408163265306122,317.9769728980466,16.326530612149867,0.2175153245731072,-0.2907294919429061,49
IMG037,9.787755102040919,1.0,28.102040816326532,297.4124338701162,8.503401360645586,0.17187475599408147,-0.3726751436245482,49
IMG038,9.12653061224533,1.0,26.183673469387756,282.72057631996284,12.244897959183673,0.19706704600906233,-0.2819106276211276,49
IMG039,9.717006802720887,1.0,27.367346938775512,293.79572564924496,5.102040816307524,0.22716535817335992,-0.2583073516019921,49
IMG040,9.080952380952294,1.0,26.387755102040817,275.75203961621696,46.25850340123383,0.21941488633882805,0.1193179171418339,49
IMG041,9.574489795918913,1.0,26.244897959183675,304.6739295004539,25.170068027223554,0.20920099707108689,-0.04388257318974266,49
IMG042,8.022789115646372,0.9795918367346939,21.06122448979592,319.40584928248785,39.93055555581426,0.20261318676867204,0.1976405436028006,49
IMG043,9.650680272108152,1.0,25.857142857142858,304.5346230062727,4.761904761955446,0.24706634222509907,0.1651593645913871,49
IMG044,9.038095238094751,0.9591836734693877,24.857142857142858,315.72317254450275,14.539007092146154,0.20322329098563727,-0.09428220109516912,49
IMG045,9.8177083333332,1.0,27.791666666666668,286.1504106237734,10.76388888883715,0.22821365687944364,-0.09639418700014908,48
IMG046,9.008163265305942,1.0,23.26530612244898,346.3893436459125,28.571428571580626,0.1731955433622782,0.04592268810817338,49
IMG047,9.610884353741387,1.0,25.959183673469386,317.75365760534515,21.428571428381364,0.20085849713645212,0.23786209929184526,49
IMG048,9.658503401360337,1.0,28.367346938775512,280.90579637689115,8.50340136056956,0.1878450161248051,-0.009797107066658366,49
IMG049,10.179931972789701,1.0,31.979591836734695,255.409063704426,15.306122449359723,0.19672364590398983,-0.17458111828266434,49
IMG050,11.011224489796268,1.0,35.53061224489796,253.31720394028008,12.925170068001869,0.2013496148714593,-0.37379299218432416,49
IMG051,9.123809523809228,1.0,23.816326530612244,316.01953411125726,13.605442177200196,0.21224084894672884,-0.13402935221721646,49
IMG052,8.797959183673468,1.0,25.285714285714285,286.5611454477992,17.00680272142897,0.21035662793124044,-0.08364562512732276,49
IMG053,9.29625850340107,1.0,25.53061224489796,288.0305733679369,18.367346939022596,0.20219700870886226,0.044840728894159076,49
IMG054,9.775510204081959,1.0,26.142857142857142,307.9178008642556,11.224489795842342,0.1870689752331527,0.07646816396506036,49
IMG055,10.35374149659897,1.0,31.775510204081634,263.1382535009242,7.482993197247234,0.20317747852992946,-0.1869534239899134,49
IMG056,11.002380952381136,0.9795918367346939,30.653061224489797,300.10404220583337,11.111111110852411,0.19280944029191002,0.050476401325869426,49
IMG057,8.990476190475933,1.0,26.142857142857142,281.11525409552104,12.585034013744824,0.2205353862330251,-0.268174813876414,49
IMG058,9.40408163265279,1.0,27.632653061224488,277.0800757528743,24.149659863882224,0.24433498908122586,0.09286996191049597,49
IMG059,9.295918367347344,1.0,25.6734693877551,306.762832760304,13.605442176934103,0.16942828198663523,-0.06750908347356209,49
IMG060,8.758163265306159,1.0,22.979591836734695,338.308200921716,7.9861111110658385,0.16510278770184333,-0.020768555133940336,49
IMG061,8.102721088435478,1.0,21.591836734693878,295.43708622000344,9.183673469273716,0.1888302667107235,0.2906794411553724,49
IMG062,9.24183673469343,1.0,29.653061224489797,250.5742541658157,22.108843537313597,0.1753657673929906,-0.3200358453552033,49
IMG063,8.910544217687304,1.0,26.428571428571427,277.11213665439067,10.544217687163131,0.21233743355631984,-0.04917883230741494,49
IMG064,8.630272108842926,1.0,22.163265306122447,320.1824495604699,19.72789115646892,0.2132539529001116,0.3025282831925449,49
IMG065,8.859183673468994,1.0,23.0,352.1428662025433,10.884353741594799,0.19926916038959702,0.10625591543117015,49
IMG066,9.525510204081543,1.0,28.612244897959183,278.02467655093733,17.708333333119906,0.1841536263508744,-0.2839243640040909,49
IMG067,8.889455782312178,1.0,23.653061224489797,317.17721982728455,11.564625850416558,0.16933311491895095,0.223993876392968,49
IMG068,9.799319727890735,1.0,28.428571428571427,288.9669449824444,10.884353741547283,0.2002666598073101,0.14563235126744156,49
IMG069,8.893197278911071,1.0,25.632653061224488,282.5198806614953,15.277777777984738,0.22320750919227447,0.11979827268270726,49
IMG070,8.6221088435372,1.0,22.122448979591837,328.6428179674768,4.421768707508336,0.23755784760249046,-0.009128266672016555,49
IMG071,9.48163265306079,1.0,24.367346938775512,326.4497639856691,7.8231292515232855,0.20897471195437828,0.04944769404651075,49
IMG072,9.666666666666893,1.0,27.5,299.4422302493935,15.972222222092872,0.1809894078661403,-0.050864665707322225,48
IMG073,9.896938775510396,1.0,26.93877551020408,304.8608687375794,8.503401360590942,0.21523161943307312,0.13653594163224025,49
IMG074,9.089455782312879,1.0,26.6734693877551,282.44984059026797,10.204081632805114,0.16181541311356898,-0.005868203267934419,49
IMG075,8.726190476189702,1.0,22.408163265306122,326.74914447066897,7.142857142477011,0.214067353960315,0.19656298512280565,49
IMG076,8.219047619047553,1.0,23.93877551020408,284.09013325565456,8.843537414940645,0.20530682015534674,-0.24087684819706087,49
IMG077,8.68061224489833,1.0,22.285714285714285,328.55420323878104,22.78911564620782,0.20873807947088624,-0.12120167867475728,49
IMG078,9.667346938775399,1.0,29.285714285714285,272.0198147092243,17.687074830237663,0.20244610264021198,0.05760968421089331,49
IMG079,9.992517006802705,1.0,26.93877551020408,313.026623754097,18.02721088417635,0.1996386386768081,-0.3259091421896215,49
IMG080,9.164285714284949,1.0,23.877551020408163,319.85328882814025,12.925170068229948,0.26187249343505786,0.2227619516679444,49
IMG081,9.07619047618993,0.9795918367346939,24.306122448979593,325.0669318310658,20.13888888899237,0.18504652085004245,-0.1211625137964679,49
IMG082,9.462925170067962,1.0,28.755102040816325,271.54383662197233,16.326530612358937,0.17177671833092292,-0.27943973334354527,49
IMG083,9.328571428570783,1.0,26.755102040816325,289.3601825339062,19.387755102097834,0.21374478441482575,0.1954268639941352,49
IMG084,9.170068027210066,1.0,22.775510204081634,367.819419078181,13.265306122296927,0.16437664680380498,-0.04242576909764501,49
IMG085,9.006122448978946,1.0,25.979591836734695,287.9893915586934,12.925170068077895,0.20786125892854887,0.08011267769467424,49
IMG086,8.259183673469286,1.0,19.244897959183675,363.5435354713754,7.823129251701472,0.18600008490124073,0.24581338543442377,49
IMG087,8.597278911564436,1.0,25.551020408163264,275.9753851222556,9.523809523834865,0.2236328935091116,-0.314177182107232,49
IMG088,11.757291666666035,1.0,44.520833333333336,200.77862147442332,8.680555555581426,0.2211798631953543,-0.16641240893778284,48
IMG089,8.464965986394636,1.0,25.857142857142858,261.4989184131958,14.625850340061612,0.2589604341311024,0.12581868633293533,49
IMG090,7.897278911564766,1.0,20.448979591836736,318.7794620459282,10.544217687651363,0.2809253764069449,0.08904858757810605,49
IMG091,8.949659863946227,1.0,26.224489795918366,281.4330302479897,8.163265306198475,0.21149331888639625,0.0663963990770254,49
IMG092,11.53673469387755,1.0,34.183673469387756,281.3545960799972,7.14285714270509,0.17380802791033104,-0.11766435924326557,49
IMG093,9.696598639455738,1.0,27.489795918367346,298.3160603136546,10.884353741509269,0.19216023498758886,0.1382696766351097,49
IMG094,9.004081632652769,1.0,26.346938775510203,278.9179479933081,3.74149659863312,0.24329155118490553,-0.013711112944453268,49
IMG095,9.221088435373701,1.0,24.918367346938776,316.5748683385347,25.510204081376063,0.2030431019583953,-0.22747026487417107,49
IMG096,9.487074829931592,1.0,24.040816326530614,329.8922826146675,13.945578231210154,0.21442277481262456,-0.3390175326152888,49
IMG097,9.260204081633258,1.0,25.428571428571427,305.169129867829,13.605442177062399,0.17835611590294034,0.15564993966273857,49
IMG098,10.67040816326581,1.0,28.591836734693878,314.31898955553896,26.870748299364077,0.2448371107424555,-0.13506655531052994,49
IMG099,8.861224489796138,1.0,25.081632653061224,292.0554055126653,24.829931972771693,0.23372466210814524,-0.06136648615267205,49
IMG100,10.016666666666206,1.0,34.10204081632653,235.31000507699164,18.70748299318461,0.1923534989894275,-0.16925902662833503,49
IMG101,9.40272108843573,1.0,24.346938775510203,323.2921650057834,11.564625850365479,0.18813798107231167,-0.15253904155940387,49
IMG102,8.267346938775928,1.0,22.632653061224488,320.06596297661144,6.802721088448045,0.19644701425261082,-0.15046970089774636,49
IMG103,9.108843537415472,1.0,25.102040816326532,295.6911860696116,9.183673469387756,0.18731336782007077,0.01336880200084156,49
IMG104,9.396938775509778,1.0,24.877551020408163,325.84717570167976,6.4625850340389475,0.22140721360597662,-0.4087109664090181,49
IMG105,11.97074829931988,1.0,37.326530612244895,261.3738974934298,10.884353741471257,0.20251955436269212,-0.24745486714945386,49
IMG106,9.922108843537533,1.0,39.63265306122449,184.01656064349618,21.42857142872348,0.22809856825297825,-0.3881278156167388,49
IMG107,10.207482993197043,1.0,34.55102040816327,235.56880629540152,18.02721088444244,0.2725737856733335,0.022510010078516666,49
IMG108,11.890476190475775,1.0,48.51020408163265,191.34503606391297,17.687074829900297,0.20687290210705642,-0.2630210433682533,49
IMG109,9.147278911564662,1.0,31.3265306122449,225.33767224494633,18.027210884290387,0.25416397316298556,-0.3006415130155132,49
IMG110,8.177551020408297,1.0,28.183673469387756,225.91485146728155,19.047619047555692,0.20774385879849602,-0.10294087847669478,49
IMG111,7.6010204081629515,1.0,23.3265306122449,259.04510251461954,25.170068027356603,0.24518076249146456,-0.4291419907712862,49
IMG112,9.992857142856332,1.0,31.20408163265306,265.06865378290644,21.768707482771454,0.17859307295396976,-0.4596593717978959,49
IMG113,10.852721088435432,1.0,42.326530612244895,196.28729479426084,17.346938775519707,0.22070618069031575,-0.25226112936788136,49
IMG114,8.038095238095869,0.9795918367346939,28.142857142857142,214.0507703202566,12.847222222092872,0.2425028188766137,0.059483709781875026,49
IMG115,8.979591836735445,1.0,32.08163265306123,212.73085524334914,11.564625850467639,0.215016107660497,-0.04782537345547447,49
IMG116,10.955442176871438,1.0,39.04081632653061,222.10763580211875,20.748299319753233,0.2179910139980973,-0.29489748839500524,49
IMG117,9.664625850340427,1.0,31.183673469387756,246.25079653459093,16.666666666425918,0.22888994364741674,-0.3307893225208036,49
IMG118,11.513605442177166,0.9795918367346939,44.38775510204081,199.97340268622668,15.277777778089026,0.21176087353941686,-0.20150574614651107,49
IMG119,9.4479591836735,1.0,33.89795918367347,207.80623461716613,20.408163265458175,0.23150010475075766,-0.2087008630505642,49
IMG120,11.351700680272478,0.9795918367346939,39.02040816326531,240.4061570637975,4.861111111085241,0.17134544486602413,-0.14770084842162556,49
IMG121,9.142517006803013,1.0,30.73469387755102,231.9269067018442,16.32653061216887,0.19691527127604322,-0.22951954081259981,49
IMG122,10.271768707483039,1.0,34.89795918367347,230.88499494769405,25.51020408132855,0.25734060084580385,0.008691364481915218,49
IMG123,7.827891156462579,1.0,24.653061224489797,250.69312305957072,34.013605442126185,0.19894073456749478,-0.30792930672993885,49
IMG124,9.522789115646301,1.0,36.142857142857146,197.45175771302792,23.80952380916902,0.23196156207670005,-0.16106968604613525,49
IMG125,9.767346938775479,1.0,38.61224489795919,189.01820461726967,5.7823129250687,0.19573293746469403,-0.47388756773463325,49
IMG126,11.217346938775412,1.0,42.0,210.161269848831,15.986394557721761,0.17670567353245362,-0.37354048990653654,49
IMG127,10.566666666666858,1.0,36.142857142857146,228.7739194006788,18.70748299310858,0.2014283446790995,-0.46982905570729794,49
IMG128,10.920068027210633,1.0,38.183673469387756,237.17453439440297,18.027210884138334,0.12590808289133462,-0.23515746557044598,49
IMG129,8.065646258503739,1.0,26.489795918367346,241.30774977144043,10.544217687309244,0.18783645531852988,-0.2690310223197414,49
IMG130,11.106802721089167,1.0,40.40816326530612,218.83853227044057,13.26530612244898,0.15064484605021405,-0.20177477208008107,49
IMG131,9.093197278911607,1.0,32.40816326530612,214.4471546478839,18.707482993146595,0.20640556960010126,-0.08684438180341307,49
IMG132,9.921428571428677,1.0,37.36734693877551,195.5957612757326,16.326530611921786,0.2197298432384564,-0.25686158262723185,49
IMG133,9.40476190476251,1.0,34.51020408163265,201.27150635446296,15.986394558002107,0.21509492749697848,-0.20485819102824487,49
IMG134,12.014965986394296,1.0,42.63265306122449,230.31356701234353,3.7414965985380872,0.1638186143362667,-0.31084213474039984,49
IMG135,8.135714285713702,0.9795918367346939,23.06122448979592,297.08306655987195,10.416666666734576,0.1771131384795268,-0.46942941084982653,49
IMG136,12.661224489796707,1.0,49.63265306122449,193.44438516649097,13.945578231647307,0.19103919425505597,-0.09664046052572384,49
IMG137,9.517346938775182,1.0,29.79591836734694,275.26634449310325,27.891156462458323,0.17697036061065508,-0.20105266198077817,49
IMG138,11.64489795918383,1.0,42.59183673469388,230.77238419112223,15.64625850333167,0.1329604598864675,-0.46875494384907856,49
IMG139,12.983673469388135,1.0,37.714285714285715,303.3709518728445,2.040816326682665,0.14336670599949808,-0.09614894653998227,49
IMG140,11.094897959183504,1.0,40.46938775510204,215.90149953465374,17.34693877547219,0.19362382225881644,0.023870504696586244,49
IMG141,13.781632653060864,0.9795918367346939,55.0,193.53950540626929,13.88888888884685,0.1999883457176399,0.001370191913757669,49
IMG142,8.126190476190022,1.0,28.26530612244898,210.15114774488464,13.194444444496185,0.19678994909417402,-0.5885707339945883,49
IMG143,10.1108843537416,1.0,39.59183673469388,187.74778947281894,10.884353741319204,0.23537750400185747,-0.37932376855390837,49
IMG144,14.105782312924983,1.0,59.83673469387755,182.84143340666702,9.52380952387288,0.1717389353032728,-0.20336814809143486,49
IMG145,12.61870748299284,0.9795918367346939,50.91836734693877,193.06439250887456,15.972222222015262,0.16454698749124388,-0.5494592516610713,49
IMG146,14.756462585033487,1.0,60.53061224489796,186.64032017122858,9.523809523682813,0.2054569661609094,0.14006555015395547,49
IMG147,9.268027210884167,1.0,36.55102040816327,191.9068556618646,5.782312925220753,0.1831814307513653,-0.5211751240281074,49
IMG148,11.578571428572337,1.0,47.795918367346935,177.95512126905328,12.925170068248955,0.21482759030901322,0.08483790905750303,49
IMG149,11.071088435374357,1.0,45.91836734693877,175.45187966874582,20.748299319753233,0.23287816454678836,-0.4189428857589092,49
IMG150,13.768027210884386,1.0,57.93877551020408,186.4183031496597,11.702127660139206,0.1995335217109762,-0.5393696561949377,49
IMG151,14.199319727891508,1.0,58.30612244897959,190.56946218044683,18.750000000048505,0.19309793334438785,-0.4827711247849647,49
IMG152,14.447278911564885,1.0,58.89795918367347,190.1667757580697,11.224489796108433,0.19284591842350998,-0.5968559430672361,49
