device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
3218695258,3180514025,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
3218726798,3180545557,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
3218743440,3180562199,"(0.5420107841491699, 0.286735862493515)","(24.32692527770996, 218.86984252929688, 72.8250732421875)",1,5.5533905029296875,1,"(-37.965824127197266, -70.50216674804688, 599.6331176757812)",1,"(0.49502426385879517, 0.2949807941913605)","(-1.6707210540771484, 216.45852661132812, 71.9473876953125)",1,5.8228302001953125,1,"(20.68104362487793, -72.41854095458984, 600.25390625)",1
3218760126,3180578884,"(0.5533746480941772, 0.2953821122646332)","(30.614517211914062, 216.34115600585938, 71.90470123291016)",1,5.5796661376953125,1,"(-37.99955749511719, -70.50057983398438, 599.6311645507812)",1,"(0.51690673828125, 0.27285322546958923)","(10.436850547790527, 222.92996215820312, 74.30280303955078)",1,5.7660064697265625,1,"(20.64431381225586, -72.44498443603516, 600.251953125)",1
3218776473,3180595230,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
3218793406,3180612171,"(0.5534500479698181, 0.24984344840049744)","(30.656278610229492, 229.65948486328125, 76.75211334228516)",1,5.59576416015625,1,"(-39.13933563232422, -72.46951293945312, 616.0081787109375)",1,"(0.515768826007843, 0.2447948455810547)","(9.807254791259766, 231.135986328125, 77.28958129882812)",1,5.82781982421875,1,"(21.173728942871094, -74.49380493164062, 617.057861328125)",1
3218810138,3180628913,"(0.5553906559944153, 0.25497639179229736)","(31.730031967163086, 228.15826416015625, 76.20576477050781)",1,5.543975830078125,1,"(-39.136959075927734, -72.42018127441406, 615.5772705078125)",1,"(0.5214551091194153, 0.2533358633518219)","(12.953433990478516, 228.6380615234375, 76.38043212890625)",1,5.7885894775390625,1,"(21.133529663085938, -74.41189575195312, 616.4481811523438)",1
3218826144,3180644930,"(0.5519334673881531, 0.25740158557891846)","(29.817155838012695, 227.4490203857422, 75.9476089477539)",1,5.3003692626953125,1,"(-39.142364501953125, -72.26327514648438, 614.4464721679688)",1,"(0.5277720093727112, 0.24507756531238556)","(16.448593139648438, 231.05331420898438, 77.25946044921875)",1,5.5319366455078125,1,"(21.092424392700195, -74.22049713134766, 615.5545654296875)",1
3218843372,3180662160,"(0.5513473153114319, 0.2582107186317444)","(29.492807388305664, 227.21240234375, 75.86149597167969)",1,5.2783966064453125,1,"(-39.131744384765625, -72.18803405761719, 613.8651733398438)",1,"(0.5245080590248108, 0.2474178820848465)","(14.642679214477539, 230.3688507080078, 77.01033020019531)",1,5.50732421875,1,"(21.0604248046875, -74.15326690673828, 615.0490112304688)",1
3218860150,3180678938,"(0.5065746903419495, 0.26512452960014343)","(4.720174312591553, 225.19032287597656, 75.12550354003906)",1,5.182159423828125,1,"(-39.166011810302734, -71.9399185180664, 611.568359375)",1,"(0.47804343700408936, 0.24506525695323944)","(-11.066219329833984, 231.05691528320312, 77.26080322265625)",1,5.39642333984375,1,"(20.651235580444336, -73.83261108398438, 612.2805786132812)",1
