device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
31262807398,16249670636,"(0.57638019323349, 0.3567564785480499)","(43.343509674072266, 198.39149475097656, 65.37158203125)",1,3.378875732421875,1,"(-46.64065170288086, -59.97703170776367, 614.7459106445312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
31262823269,16249686507,"(0.5778090357780457, 0.35370108485221863)","(44.134098052978516, 199.2850799560547, 65.69680786132812)",1,3.3610076904296875,1,"(-46.345001220703125, -60.094913482666016, 614.5047607421875)",1,"(0.5616331696510315, 0.3090539574623108)","(35.1839485168457, 212.3426513671875, 70.44937133789062)",1,3.5659027099609375,1,"(17.06978416442871, -66.68428039550781, 616.7598266601562)",1
31262839812,16249703050,"(0.5774470567703247, 0.35879653692245483)","(43.93385696411133, 197.79486083984375, 65.15437316894531)",1,3.372314453125,1,"(-46.14504623413086, -60.15030288696289, 614.5994262695312)",1,"(0.5630927085876465, 0.3146590292453766)","(35.99154281616211, 210.70339965820312, 69.85272979736328)",1,3.561065673828125,1,"(17.190406799316406, -66.7049560546875, 616.8327026367188)",1
31262857391,16249720629,"(0.5736576914787292, 0.36267945170402527)","(41.837181091308594, 196.6592559814453, 64.74104309082031)",1,3.352508544921875,1,"(-45.81459426879883, -60.157440185546875, 614.0639038085938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
31262873194,16249736432,"(0.5759472846984863, 0.3540406823158264)","(43.104000091552734, 199.1857452392578, 65.66067504882812)",1,3.33270263671875,1,"(-45.6403923034668, -60.20070266723633, 612.8810424804688)",1,"(0.5578702688217163, 0.3048219084739685)","(33.101951599121094, 213.5803680419922, 70.89986419677734)",1,3.533477783203125,1,"(17.604995727539062, -66.71342468261719, 614.756591796875)",1
31262889778,16249753016,"(0.5805875062942505, 0.35221198201179504)","(45.671424865722656, 199.7205810546875, 65.8553466796875)",1,3.331207275390625,1,"(-45.667625427246094, -60.21291732788086, 611.8826293945312)",1,"(0.5582079291343689, 0.30610576272010803)","(33.288780212402344, 213.2048797607422, 70.76319122314453)",1,3.5279998779296875,1,"(17.530550003051758, -66.73233795166016, 614.2427978515625)",1
31262907311,16249770549,"(0.5805668830871582, 0.3534773290157318)","(45.6600341796875, 199.35052490234375, 65.72062683105469)",1,3.3153839111328125,1,"(-45.87084197998047, -60.25435256958008, 610.3392333984375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
31262923114,16249786352,"(0.5827840566635132, 0.34561023116111755)","(46.88679885864258, 201.65133666992188, 66.55804443359375)",1,3.31591796875,1,"(-46.33142852783203, -60.40702438354492, 609.3007202148438)",1,"(0.5568804740905762, 0.3254866898059845)","(32.55432891845703, 207.53671264648438, 68.70014190673828)",1,3.49114990234375,1,"(16.530424118041992, -66.94862365722656, 611.4197387695312)",1
31262939648,16249802886,"(0.5836980938911438, 0.36017176508903503)","(47.39248275756836, 197.39268493652344, 65.00799560546875)",1,3.317047119140625,1,"(-46.68537139892578, -60.43697738647461, 608.9179077148438)",1,"(0.5553814172744751, 0.324174165725708)","(31.72484588623047, 207.9205780029297, 68.83988189697266)",1,3.4827423095703125,1,"(16.31069564819336, -66.97216033935547, 611.2242431640625)",1
31262957231,16249820469,"(0.580043375492096, 0.35920700430870056)","(45.37040328979492, 197.6748046875, 65.11066436767578)",1,3.3321685791015625,1,"(-47.22834014892578, -60.4461669921875, 608.7136840820312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
