device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
12583468148,12544843144,"(0.4767902195453644, 0.389095664024353)","(-11.759623527526855, 188.93350219726562, 61.92918395996094)",1,4.243194580078125,1,"(27.383596420288086, -31.68317222595215, 662.1018676757812)",1,"(0.4503762423992157, 0.42760786414146423)","(-26.374502182006836, 177.670166015625, 57.829654693603516)",1,4.6718902587890625,1,"(104.75112915039062, -25.083070755004883, 654.0306396484375)",1
12583484609,12544859605,"(0.4743557274341583, 0.3964771330356598)","(-13.106630325317383, 186.7747039794922, 61.1434211730957)",1,4.24310302734375,1,"(27.445369720458984, -31.668842315673828, 662.2481079101562)",1,"(0.44939905405044556, 0.42251312732696533)","(-26.91514778137207, 179.16014099121094, 58.37197494506836)",1,4.6682281494140625,1,"(104.77914428710938, -25.083267211914062, 654.0799560546875)",1
12583501098,12544876094,"(0.47486528754234314, 0.3882535696029663)","(-12.824707984924316, 189.17979431152344, 62.018760681152344)",1,4.221343994140625,1,"(27.507980346679688, -31.629384994506836, 662.38623046875)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583518068,12544893064,"(0.4750027060508728, 0.38201624155044556)","(-12.748649597167969, 191.0039825439453, 62.68272399902344)",1,4.22686767578125,1,"(27.553953170776367, -31.583498001098633, 662.3871459960938)",1,"(0.44816383719444275, 0.42426812648773193)","(-27.598594665527344, 178.6469268798828, 58.18510055541992)",1,4.6573638916015625,1,"(104.95556640625, -25.0253963470459, 654.2548828125)",1
12583534575,12544909571,"(0.47403234243392944, 0.3851466774940491)","(-13.285552024841309, 190.08843994140625, 62.3494987487793)",1,4.2253265380859375,1,"(27.58418846130371, -31.5703125, 662.2828979492188)",1,"(0.4495231807231903, 0.4246275722980499)","(-26.84647560119629, 178.54180908203125, 58.146846771240234)",1,4.65142822265625,1,"(104.9610595703125, -25.024364471435547, 654.2142333984375)",1
12583551013,12544926009,"(0.4743899405002594, 0.38884255290031433)","(-13.087717056274414, 189.00755310058594, 61.956058502197266)",1,4.2150421142578125,1,"(27.616146087646484, -31.564146041870117, 662.1987915039062)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583567988,12544942984,"(0.4748585522174835, 0.38490578532218933)","(-12.8284273147583, 190.15890502929688, 62.37513732910156)",1,4.21832275390625,1,"(27.643287658691406, -31.575563430786133, 662.3344116210938)",1,"(0.4474278390407562, 0.42108479142189026)","(-28.00583267211914, 179.57791137695312, 58.52401351928711)",1,4.64471435546875,1,"(105.04136657714844, -25.054094314575195, 654.2587280273438)",1
12583584541,12544959537,"(0.47303542494773865, 0.37756291031837463)","(-13.837159156799316, 192.306396484375, 63.156761169433594)",1,4.217742919921875,1,"(27.656360626220703, -31.57826805114746, 662.5130004882812)",1,"(0.4498174786567688, 0.42311224341392517)","(-26.683637619018555, 178.98495483398438, 58.30817794799805)",1,4.6382904052734375,1,"(105.05369567871094, -25.05408477783203, 654.3284912109375)",1
12583600928,12544975924,"(0.4728075861930847, 0.37828004360198975)","(-13.963205337524414, 192.09664916992188, 63.08043670654297)",1,4.2119140625,1,"(27.656789779663086, -31.5562686920166, 662.6843872070312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583617908,12544992904,"(0.475152850151062, 0.3778932988643646)","(-12.66558837890625, 192.20977783203125, 63.12162399291992)",1,4.2077789306640625,1,"(27.656373977661133, -31.566184997558594, 662.8225708007812)",1,"(0.45116889476776123, 0.42562544345855713)","(-25.935937881469727, 178.24996948242188, 58.04063034057617)",1,4.6396636962890625,1,"(105.11062622070312, -25.04904556274414, 654.7169799804688)",1
12583634410,12545009406,"(0.4765465557575226, 0.381389319896698)","(-11.894464492797852, 191.18731689453125, 62.74948501586914)",1,4.202972412109375,1,"(27.670942306518555, -31.573467254638672, 662.8261108398438)",1,"(0.4524497985839844, 0.4233326017856598)","(-25.227191925048828, 178.9205322265625, 58.28469467163086)",1,4.6229095458984375,1,"(105.11702728271484, -25.049972534179688, 654.708984375)",1
12583650843,12545025839,"(0.47867751121520996, 0.38711443543434143)","(-10.7153959274292, 189.51295471191406, 62.1400032043457)",1,4.203369140625,1,"(27.702951431274414, -31.609302520751953, 662.9225463867188)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583667828,12545042824,"(0.4787258505821228, 0.3961023688316345)","(-10.688631057739258, 186.88430786132812, 61.183265686035156)",1,4.2016143798828125,1,"(27.725994110107422, -31.640674591064453, 663.0135498046875)",1,"(0.44871804118156433, 0.4230412244796753)","(-27.292001724243164, 179.0057373046875, 58.31570816040039)",1,4.61431884765625,1,"(105.21469116210938, -25.120010375976562, 654.858642578125)",1
12583684376,12545059372,"(0.47798529267311096, 0.3862924873828888)","(-11.098387718200684, 189.7533416748047, 62.22751235961914)",1,4.2017059326171875,1,"(27.742267608642578, -31.68498992919922, 662.9479370117188)",1,"(0.44828954339027405, 0.4228249192237854)","(-27.529041290283203, 179.06900024414062, 58.3387451171875)",1,4.619110107421875,1,"(105.21681213378906, -25.13937759399414, 654.82666015625)",1
12583700759,12545075756,"(0.47616007924079895, 0.39376920461654663)","(-12.108291625976562, 187.5666961669922, 61.43162155151367)",1,4.19866943359375,1,"(27.756113052368164, -31.734642028808594, 662.9025268554688)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583717748,12545092745,"(0.4734346270561218, 0.39161956310272217)","(-13.616280555725098, 188.1953887939453, 61.66044616699219)",1,4.19342041015625,1,"(27.78247833251953, -31.77849769592285, 663.095947265625)",1,"(0.444976270198822, 0.42864978313446045)","(-29.36229133605957, 177.36544799804688, 57.71867752075195)",1,4.599365234375,1,"(105.28176879882812, -25.244184494018555, 654.9794311523438)",1
12583734246,12545109243,"(0.4733906388282776, 0.39143437147140503)","(-13.640616416931152, 188.24952697753906, 61.68016052246094)",1,4.1755523681640625,1,"(27.802568435668945, -31.7927303314209, 663.1600341796875)",1,"(0.4451861083507538, 0.43380144238471985)","(-29.24616050720215, 175.85877990722656, 57.17030715942383)",1,4.5995025634765625,1,"(105.29843139648438, -25.243576049804688, 655.0110473632812)",1
12583750675,12545125672,"(0.47255852818489075, 0.389015793800354)","(-14.1010160446167, 188.95687866210938, 61.937618255615234)",1,4.173065185546875,1,"(27.840702056884766, -31.802804946899414, 663.1668090820312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583767668,12545142665,"(0.47215768694877625, 0.3963623046875)","(-14.322807312011719, 186.8083038330078, 61.15560531616211)",1,4.1472015380859375,1,"(27.887975692749023, -31.810604095458984, 663.1771240234375)",1,"(0.44443026185035706, 0.4386175274848938)","(-29.664396286010742, 174.4502716064453, 56.65761947631836)",1,4.5755462646484375,1,"(105.42391967773438, -25.262588500976562, 655.0431518554688)",1
12583784116,12545159113,"(0.47178107500076294, 0.393094927072525)","(-14.531203269958496, 187.76388549804688, 61.50345230102539)",1,4.14068603515625,1,"(27.92753791809082, -31.823312759399414, 663.2921142578125)",1,"(0.44509992003440857, 0.43451735377311707)","(-29.293859481811523, 175.64939880371094, 57.09410095214844)",1,4.57989501953125,1,"(105.44403076171875, -25.27257537841797, 655.0792846679688)",1
12583800590,12545175587,"(0.4858874976634979, 0.39252927899360657)","(-6.726110935211182, 187.9293212890625, 61.56367111206055)",1,4.130767822265625,1,"(28.090011596679688, -31.83687973022461, 663.2393798828125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583817588,12545192585,"(0.5321301221847534, 0.42060038447380066)","(18.859949111938477, 179.71957397460938, 58.57561111450195)",1,4.0606536865234375,1,"(28.33228874206543, -31.77443504333496, 662.3108520507812)",1,"(0.5185204148292542, 0.41771048307418823)","(11.329704284667969, 180.56475830078125, 58.88314437866211)",1,4.4839630126953125,1,"(105.74105072021484, -25.25151252746582, 653.9892578125)",1
12583834082,12545209079,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5264561772346497, 0.41920047998428345)","(15.720544815063477, 180.12899780273438, 58.72456359863281)",1,4.48638916015625,1,"(105.77726745605469, -25.261308670043945, 654.1734008789062)",1
12583850505,12545225502,"(0.5581641793251038, 0.4100084602832794)","(33.26458740234375, 182.81732177734375, 59.70301818847656)",1,4.0231170654296875,1,"(28.405088424682617, -31.80355453491211, 662.8076782226562)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583867513,12545242510,"(0.5571428537368774, 0.4108710289001465)","(32.69950485229492, 182.56504821777344, 59.61122131347656)",1,3.995361328125,1,"(28.401782989501953, -31.813690185546875, 662.6599731445312)",1,"(0.5224694609642029, 0.426278293132782)","(13.514697074890137, 178.0590362548828, 57.97109603881836)",1,4.423980712890625,1,"(105.86996459960938, -25.302324295043945, 654.4304809570312)",1
12583884048,12545259045,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5231870412826538, 0.4237811267375946)","(13.911717414855957, 178.78936767578125, 58.236915588378906)",1,4.411834716796875,1,"(105.87385559082031, -25.302698135375977, 654.4075927734375)",1
12583900420,12545275417,"(0.5523461103439331, 0.4092008173465729)","(30.04547882080078, 183.0535125732422, 59.78899383544922)",1,3.948822021484375,1,"(28.417497634887695, -31.82466697692871, 662.5634155273438)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583917433,12545292430,"(0.5523022413253784, 0.4124276340007782)","(30.02120590209961, 182.10983276367188, 59.44545364379883)",1,3.932891845703125,1,"(28.419607162475586, -31.82574462890625, 662.608642578125)",1,"(0.5213488340377808, 0.4359152615070343)","(12.894665718078613, 175.2405548095703, 56.945274353027344)",1,4.3500518798828125,1,"(105.89696502685547, -25.316160202026367, 654.4065551757812)",1
12583934014,12545309011,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5209100842475891, 0.43321171402931213)","(12.65187931060791, 176.03126525878906, 57.23307800292969)",1,4.344085693359375,1,"(105.90292358398438, -25.319068908691406, 654.4462890625)",1
12583950336,12545325333,"(0.5545357465744019, 0.4079166650772095)","(31.256999969482422, 183.42909240722656, 59.92572021484375)",1,3.88897705078125,1,"(28.51235580444336, -31.82765007019043, 662.9521484375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12583967353,12545342350,"(0.5818959474563599, 0.40468668937683105)","(46.395362854003906, 184.3737030029297, 60.26955032348633)",1,3.8726959228515625,1,"(28.595705032348633, -31.803508758544922, 662.7772216796875)",1,"(0.5629581809043884, 0.42756855487823486)","(35.9171142578125, 177.68162536621094, 57.83384323120117)",1,4.30126953125,1,"(106.07669830322266, -25.30377769470215, 654.456298828125)",1
