device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
27402787628,12389641091,"(0.5497431755065918, 0.5082783102989197)","(28.605234146118164, 154.07717895507812, 49.24245071411133)",1,3.892608642578125,1,"(-26.575918197631836, -44.7608642578125, 670.9338989257812)",1,"(0.5544452667236328, 0.4830256998538971)","(31.2069149017334, 161.4625701904297, 51.9305419921875)",1,3.847747802734375,1,"(37.7229118347168, -46.20651626586914, 670.5004272460938)",1
27402804053,12389657516,"(0.5504526495933533, 0.50788813829422)","(28.997812271118164, 154.19126892089844, 49.28399658203125)",1,3.900787353515625,1,"(-26.591501235961914, -44.7691535949707, 670.927978515625)",1,"(0.552495002746582, 0.48490002751350403)","(30.127853393554688, 160.9143829345703, 51.731014251708984)",1,3.8570709228515625,1,"(37.709163665771484, -46.21378707885742, 670.4876098632812)",1
27402820687,12389674150,"(0.5492783784866333, 0.5100752711296082)","(28.34809112548828, 153.55162048339844, 49.051204681396484)",1,3.9050445556640625,1,"(-26.603849411010742, -44.779685974121094, 670.9456787109375)",1,"(0.554144024848938, 0.4824652373790741)","(31.040252685546875, 161.62648010253906, 51.99018859863281)",1,3.863128662109375,1,"(37.69584274291992, -46.21612548828125, 670.5065307617188)",1
27402837548,12389691011,"(0.5495070815086365, 0.5103694200515747)","(28.474620819091797, 153.465576171875, 49.019893646240234)",1,3.9056396484375,1,"(-26.612754821777344, -44.786705017089844, 670.9553833007812)",1,"(0.5543917417526245, 0.4774714708328247)","(31.17729377746582, 163.0869598388672, 52.521751403808594)",1,3.8586273193359375,1,"(37.68586349487305, -46.22230911254883, 670.516845703125)",1
27402854019,12389707482,"(0.5517716407775879, 0.5119009613990784)","(29.727628707885742, 153.01766967773438, 48.85685348510742)",1,3.912750244140625,1,"(-26.613126754760742, -44.7926025390625, 670.929443359375)",1,"(0.5531638264656067, 0.47316500544548035)","(30.497934341430664, 164.34645080566406, 52.98016357421875)",1,3.8359527587890625,1,"(37.68282699584961, -46.22981262207031, 670.490234375)",1
27402870603,12389724066,"(0.551607072353363, 0.5146112442016602)","(29.636566162109375, 152.22500610351562, 48.56831359863281)",1,3.9169769287109375,1,"(-26.612060546875, -44.8031005859375, 670.8487548828125)",1,"(0.5540047287940979, 0.4708304703235626)","(30.96316909790039, 165.02919006347656, 53.22872543334961)",1,3.8468017578125,1,"(37.679256439208984, -46.23889923095703, 670.4093627929688)",1
27402887468,12389740931,"(0.5510823726654053, 0.5139623284339905)","(29.34624671936035, 152.41481018066406, 48.637393951416016)",1,3.9059906005859375,1,"(-26.60201644897461, -44.80308151245117, 670.7564697265625)",1,"(0.5550135374069214, 0.47643354535102844)","(31.5213565826416, 163.39048767089844, 52.63228988647461)",1,3.8636322021484375,1,"(37.671470642089844, -46.23316192626953, 670.3219604492188)",1
27402903887,12389757351,"(0.5517482161521912, 0.5179654955863953)","(29.71465301513672, 151.24398803710938, 48.21125793457031)",1,3.911468505859375,1,"(-26.597219467163086, -44.793006896972656, 670.714599609375)",1,"(0.5535500645637512, 0.48086458444595337)","(30.711589813232422, 162.0946044921875, 52.160614013671875)",1,3.8697662353515625,1,"(37.672603607177734, -46.22194290161133, 670.2761840820312)",1
27402920518,12389773982,"(0.5523771047592163, 0.5148752331733704)","(30.062604904174805, 152.14779663085938, 48.54022979736328)",1,3.9120025634765625,1,"(-26.592790603637695, -44.76994705200195, 670.6195678710938)",1,"(0.5538331270217896, 0.4845111668109894)","(30.868257522583008, 161.0281219482422, 51.772396087646484)",1,3.8746795654296875,1,"(37.67400360107422, -46.19390869140625, 670.18115234375)",1
27402937388,12389790851,"(0.549771785736084, 0.5202164649963379)","(28.621070861816406, 150.58567810058594, 47.971675872802734)",1,3.9395294189453125,1,"(-26.58490753173828, -44.7362174987793, 670.5772705078125)",1,"(0.5528849959373474, 0.48856687545776367)","(30.343612670898438, 159.84197998046875, 51.34067916870117)",1,3.870513916015625,1,"(37.67815017700195, -46.15910720825195, 670.1392211914062)",1
27402953853,12389807316,"(0.5540773868560791, 0.5109879970550537)","(31.003313064575195, 153.28468322753906, 48.95400619506836)",1,3.9119110107421875,1,"(-26.581594467163086, -44.724178314208984, 670.5667724609375)",1,"(0.5508496761322021, 0.48947519063949585)","(29.217491149902344, 159.57630920410156, 51.24400329589844)",1,3.8831634521484375,1,"(37.67966079711914, -46.12086868286133, 670.129638671875)",1
27402970434,12389823898,"(0.555659294128418, 0.5084521174430847)","(31.878643035888672, 154.02627563476562, 49.223960876464844)",1,3.9034423828125,1,"(-26.580921173095703, -44.704524993896484, 670.5930786132812)",1,"(0.5510629415512085, 0.49340224266052246)","(29.33549690246582, 158.4278106689453, 50.82597351074219)",1,3.8937225341796875,1,"(37.679935455322266, -46.08851623535156, 670.1566162109375)",1
27402987308,12389840772,"(0.5560318827629089, 0.5023366212844849)","(32.08480453491211, 155.8148651123047, 49.874935150146484)",1,3.9059295654296875,1,"(-26.5836238861084, -44.71511459350586, 670.8088989257812)",1,"(0.5536056756973267, 0.4972992539405823)","(30.742387771606445, 157.28810119628906, 50.41114044189453)",1,3.8902740478515625,1,"(37.69432830810547, -46.086299896240234, 670.3580932617188)",1
27403003723,12389857186,"(0.5534182786941528, 0.49958372116088867)","(30.63869857788086, 156.61996459960938, 50.16798400878906)",1,3.9137725830078125,1,"(-26.586143493652344, -44.729400634765625, 671.0315551757812)",1,"(0.5559988021850586, 0.49260255694389343)","(32.06645965576172, 158.6616973876953, 50.911109924316406)",1,3.9049835205078125,1,"(37.708805084228516, -46.099246978759766, 670.5972900390625)",1
27403020350,12389873813,"(0.5232598185539246, 0.44514352083206177)","(13.952024459838867, 172.5416717529297, 55.96296691894531)",1,3.93310546875,1,"(-26.64719581604004, -44.599822998046875, 671.3343505859375)",1,"(0.5380151867866516, 0.4067521393299103)","(22.11614418029785, 183.76968383789062, 60.049659729003906)",1,3.90655517578125,1,"(37.583988189697266, -45.98958206176758, 670.8980712890625)",1
27403037228,12389890691,"(0.4407300055027008, 0.22613291442394257)","(-31.71176528930664, 236.59388732910156, 79.27611541748047)",1,3.940399169921875,1,"(-26.902164459228516, -44.082069396972656, 671.7116088867188)",1,"(0.4673463702201843, 0.18031473457813263)","(-16.984888076782227, 249.9939727783203, 84.15330505371094)",1,3.9444580078125,1,"(37.122352600097656, -45.51294708251953, 671.2947387695312)",1
27403053689,12389907152,"(0.41427111625671387, 0.16447624564170837)","(-46.3514404296875, 254.6260986328125, 85.83929443359375)",1,3.9379119873046875,1,"(-27.021923065185547, -43.882164001464844, 671.5225219726562)",1,"(0.42454102635383606, 0.11505510658025742)","(-40.66910934448242, 269.0799255371094, 91.10000610351562)",1,3.95135498046875,1,"(36.901859283447266, -45.28725814819336, 671.1390991210938)",1
27403070362,12389923825,"(0.41020917892456055, 0.15057599544525146)","(-48.598899841308594, 258.69140625, 87.31889343261719)",1,3.9478759765625,1,"(-27.113107681274414, -43.92287826538086, 672.0838012695312)",1,"(0.41848626732826233, 0.11038797348737717)","(-44.01921463012695, 270.44488525390625, 91.59683227539062)",1,3.975860595703125,1,"(36.945396423339844, -45.316322326660156, 671.6935424804688)",1
27403087144,12389940607,"(0.4059240520000458, 0.1376591920852661)","(-50.96990966796875, 262.4691162109375, 88.69390869140625)",1,3.9369049072265625,1,"(-27.11295509338379, -43.92707443237305, 671.9979248046875)",1,"(0.4119044840335846, 0.09091828018426895)","(-47.66090774536133, 276.1390075683594, 93.66932678222656)",1,3.975799560546875,1,"(37.00626754760742, -45.34257507324219, 671.6128540039062)",1
27403103558,12389957021,"(0.4062539339065552, 0.1392529159784317)","(-50.78738784790039, 262.00299072265625, 88.52423858642578)",1,3.917938232421875,1,"(-27.11883544921875, -43.93479919433594, 672.0799560546875)",1,"(0.4119783043861389, 0.09077397733926773)","(-47.62007141113281, 276.1811828613281, 93.6846923828125)",1,3.9605712890625,1,"(37.04429244995117, -45.35627746582031, 671.70361328125)",1
27403120180,12389973643,"(0.4039192199707031, 0.13923370838165283)","(-52.079166412353516, 262.00860595703125, 88.52631378173828)",1,3.8801422119140625,1,"(-27.128454208374023, -43.9489860534668, 672.180908203125)",1,"(0.41127240657806396, 0.08600699156522751)","(-48.010623931884766, 277.5753479003906, 94.19215393066406)",1,3.9075164794921875,1,"(37.07951736450195, -45.375370025634766, 671.8024291992188)",1
27403137060,12389990523,"(0.40324416756629944, 0.1345231533050537)","(-52.45266342163086, 263.38623046875, 89.0277328491211)",1,3.834197998046875,1,"(-27.15642738342285, -43.97819137573242, 672.3137817382812)",1,"(0.41138479113578796, 0.07970473915338516)","(-47.948455810546875, 279.4185485839844, 94.86300659179688)",1,3.8614654541015625,1,"(37.09420394897461, -45.40196228027344, 671.9284057617188)",1
27403153428,12390006891,"(0.4040106534957886, 0.13409307599067688)","(-52.02859115600586, 263.51202392578125, 89.0735092163086)",1,3.806182861328125,1,"(-27.17767333984375, -43.99330520629883, 672.3587036132812)",1,"(0.40947794914245605, 0.08327184617519379)","(-49.003509521484375, 278.37530517578125, 94.48330688476562)",1,3.810699462890625,1,"(37.0925178527832, -45.40958786010742, 671.9776000976562)",1
27403170095,12390023558,"(0.4024459719657898, 0.13468380272388458)","(-52.89434051513672, 263.3392639160156, 89.01065063476562)",1,3.7603607177734375,1,"(-27.206140518188477, -44.00626754760742, 672.4241333007812)",1,"(0.40937644243240356, 0.08598896116018295)","(-49.05967330932617, 277.5806579589844, 94.19403076171875)",1,3.768524169921875,1,"(37.0830078125, -45.41896057128906, 672.0411987304688)",1
27403186980,12390040443,"(0.4036564528942108, 0.13050760328769684)","(-52.22456359863281, 264.5606689453125, 89.4551773071289)",1,3.714141845703125,1,"(-27.240856170654297, -44.011138916015625, 672.405029296875)",1,"(0.4111918807029724, 0.08704108744859695)","(-48.05521774291992, 277.27294921875, 94.08203125)",1,3.7300567626953125,1,"(37.05890655517578, -45.42002487182617, 672.0266723632812)",1
