device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
2155335346,2116260066,"(0.3920653164386749, 0.22886644303798676)","(-58.6379508972168, 235.7944793701172, 78.9850845336914)",1,3.7847747802734375,1,"(-17.468381881713867, -11.739209175109863, 676.0654907226562)",1,"(0.3798777163028717, 0.2348661869764328)","(-65.38134765625, 234.0397491455078, 78.34648132324219)",1,4.1202850341796875,1,"(47.209049224853516, -13.743438720703125, 674.6771850585938)",1
2155351981,2116276701,"(0.3914383351802826, 0.22511529922485352)","(-58.9848747253418, 236.89154052734375, 79.3843765258789)",1,3.769683837890625,1,"(-17.449548721313477, -11.76804256439209, 676.1636962890625)",1,"(0.37929457426071167, 0.2294246405363083)","(-65.7040023803711, 235.63121032714844, 78.92571258544922)",1,4.1221466064453125,1,"(47.23139953613281, -13.767013549804688, 674.770751953125)",1
2155368672,2116293392,"(0.39178672432899475, 0.22840002179145813)","(-58.79207992553711, 235.9308319091797, 79.0347900390625)",1,3.7769012451171875,1,"(-17.4178524017334, -11.787216186523438, 676.3775024414062)",1,"(0.38125982880592346, 0.23139886558055878)","(-64.61662292480469, 235.05380249023438, 78.715576171875)",1,4.11572265625,1,"(47.28001403808594, -13.789542198181152, 674.9843139648438)",1
2155385266,2116309986,"(0.3919176757335663, 0.2283715009689331)","(-58.71961975097656, 235.93919372558594, 79.0378189086914)",1,3.7809906005859375,1,"(-17.369474411010742, -11.771727561950684, 676.4611206054688)",1,"(0.3783472180366516, 0.23171952366828918)","(-66.22813415527344, 234.9600067138672, 78.6814193725586)",1,4.1111297607421875,1,"(47.32731246948242, -13.77823543548584, 675.0609741210938)",1
2155401850,2116326570,"(0.39124804735183716, 0.22529466450214386)","(-59.09014129638672, 236.83900451660156, 79.3653335571289)",1,3.758514404296875,1,"(-17.334394454956055, -11.766850471496582, 676.5402221679688)",1,"(0.380638986825943, 0.23645877838134766)","(-64.96013641357422, 233.57398986816406, 78.1769027709961)",1,4.105926513671875,1,"(47.357139587402344, -13.775626182556152, 675.1365356445312)",1
2155418587,2116343308,"(0.3936396539211273, 0.2276359647512436)","(-57.766849517822266, 236.15431213378906, 79.1160659790039)",1,3.7518310546875,1,"(-17.291866302490234, -11.773787498474121, 676.59912109375)",1,"(0.37915360927581787, 0.2394643872976303)","(-65.7820053100586, 232.69496154785156, 77.8570327758789)",1,4.10858154296875,1,"(47.40668869018555, -13.78543758392334, 675.1909790039062)",1
2155435186,2116359907,"(0.3948450982570648, 0.2315598577260971)","(-57.09986877441406, 235.0067138671875, 78.69842529296875)",1,3.7657928466796875,1,"(-17.23000717163086, -11.766895294189453, 676.6394653320312)",1,"(0.37916848063468933, 0.23102204501628876)","(-65.77377319335938, 235.1640167236328, 78.75564575195312)",1,4.0860748291015625,1,"(47.47158432006836, -13.784281730651855, 675.2277221679688)",1
2155451816,2116376537,"(0.3970978558063507, 0.23140276968479156)","(-55.85343933105469, 235.0526580810547, 78.71515655517578)",1,3.7641754150390625,1,"(-17.194196701049805, -11.758622169494629, 676.7443237304688)",1,"(0.37373390793800354, 0.2408873438835144)","(-68.78070068359375, 232.27880859375, 77.70548248291016)",1,4.1121826171875,1,"(47.522216796875, -13.787674903869629, 675.3259887695312)",1
2155468502,2116393223,"(0.3916659951210022, 0.2253744900226593)","(-58.8588752746582, 236.81570434570312, 79.35682678222656)",1,3.7568206787109375,1,"(-17.12987518310547, -11.715118408203125, 676.9363403320312)",1,"(0.3752513527870178, 0.24830034375190735)","(-67.94110870361328, 230.1107940673828, 76.9164047241211)",1,4.1063690185546875,1,"(47.58226776123047, -13.761621475219727, 675.5227661132812)",1
2155485106,2116409827,"(0.3919280767440796, 0.2231520563364029)","(-58.71388626098633, 237.4656982421875, 79.59336853027344)",1,3.753997802734375,1,"(-17.128616333007812, -11.632946968078613, 677.1065063476562)",1,"(0.3799343407154083, 0.23306986689567566)","(-65.35002899169922, 234.56509399414062, 78.53768157958984)",1,4.0922698974609375,1,"(47.609153747558594, -13.736347198486328, 675.678955078125)",1
2155501686,2116426407,"(0.3932560086250305, 0.22538752853870392)","(-57.979148864746094, 236.81192016601562, 79.35538482666016)",1,3.74066162109375,1,"(-17.139015197753906, -11.554591178894043, 677.0780029296875)",1,"(0.37673327326774597, 0.21756044030189514)","(-67.12114715576172, 239.10101318359375, 80.18863677978516)",1,4.1088104248046875,1,"(47.600860595703125, -13.714472770690918, 675.6539916992188)",1
