device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
16508909658,16470286407,"(0.3571009635925293, 0.7600883841514587)","(-77.98371887207031, 80.43228149414062, 22.437944412231445)",1,3.834686279296875,1,"(-2.9082722663879395, -59.56368637084961, 670.0751953125)",1,"(0.36489665508270264, 0.7442955374717712)","(-73.67032623291016, 85.0511245727539, 24.11905288696289)",1,3.47296142578125,1,"(56.98176193237305, -59.78511047363281, 667.6751098632812)",1
16508926284,16470303033,"(0.35876011848449707, 0.7562255263328552)","(-77.06568908691406, 81.56201934814453, 22.849123001098633)",1,3.8226165771484375,1,"(-2.856990337371826, -59.5347785949707, 669.7738647460938)",1,"(0.3655136823654175, 0.7457243204116821)","(-73.32897186279297, 84.63324737548828, 23.96695899963379)",1,3.4484100341796875,1,"(57.04135513305664, -59.752357482910156, 667.3414916992188)",1
16508943458,16470320207,"(0.3604537546634674, 0.7551147937774658)","(-76.12861633300781, 81.88690185546875, 22.96735382080078)",1,3.81005859375,1,"(-2.7694449424743652, -59.53348922729492, 669.67041015625)",1,"(0.3637501895427704, 0.7451435327529907)","(-74.30470275878906, 84.80313110351562, 24.02875328063965)",1,3.4459075927734375,1,"(57.12949752807617, -59.76029968261719, 667.241455078125)",1
16508959528,16470336277,"(0.3623242974281311, 0.7569102048873901)","(-75.09365844726562, 81.36181640625, 22.77623176574707)",1,3.8048553466796875,1,"(-2.7198965549468994, -59.52650451660156, 669.6607055664062)",1,"(0.36608314514160156, 0.7457839250564575)","(-73.01387786865234, 84.61580657958984, 23.960603713989258)",1,3.44659423828125,1,"(57.182193756103516, -59.758384704589844, 667.2252807617188)",1
16508976199,16470352948,"(0.36138686537742615, 0.7554536461830139)","(-75.6123275756836, 81.78776550292969, 22.931283950805664)",1,3.7853546142578125,1,"(-2.6346731185913086, -59.535186767578125, 669.5510864257812)",1,"(0.36204683780670166, 0.7455379366874695)","(-75.2471694946289, 84.68775939941406, 23.98678970336914)",1,3.4307708740234375,1,"(57.286720275878906, -59.779598236083984, 667.0955810546875)",1
16508993378,16470370128,"(0.35993099212646484, 0.758636474609375)","(-76.4178695678711, 80.85694122314453, 22.59248924255371)",1,3.7874298095703125,1,"(-2.5243539810180664, -59.507118225097656, 669.479736328125)",1,"(0.3641336262226105, 0.7465432286262512)","(-74.092529296875, 84.39373779296875, 23.87977409362793)",1,3.423492431640625,1,"(57.37407302856445, -59.77799606323242, 667.0228271484375)",1
16509009494,16470386244,"(0.3616867661476135, 0.758550763130188)","(-75.44641876220703, 80.88201904296875, 22.601625442504883)",1,3.7914276123046875,1,"(-2.4649722576141357, -59.50013732910156, 669.4952392578125)",1,"(0.3649311065673828, 0.7495441436767578)","(-73.65129089355469, 83.51607513427734, 23.560298919677734)",1,3.415740966796875,1,"(57.428382873535156, -59.779823303222656, 667.0311279296875)",1
16509026115,16470402865,"(0.36470261216163635, 0.7625795006752014)","(-73.77772521972656, 79.70378112792969, 22.172744750976562)",1,3.7862091064453125,1,"(-2.378079652786255, -59.462120056152344, 669.484375)",1,"(0.36522576212882996, 0.7475775480270386)","(-73.4882583618164, 84.09127044677734, 23.76961326599121)",1,3.413543701171875,1,"(57.54640579223633, -59.782958984375, 667.007080078125)",1
16509043298,16470420048,"(0.36111217737197876, 0.7704371809959412)","(-75.76431274414062, 77.40568542480469, 21.336362838745117)",1,3.7841949462890625,1,"(-2.2576582431793213, -59.40940856933594, 669.5241088867188)",1,"(0.36524251103401184, 0.7428424954414368)","(-73.47901153564453, 85.47608184814453, 24.273700714111328)",1,3.4063720703125,1,"(57.64891815185547, -59.77764129638672, 667.04345703125)",1
16509059363,16470436113,"(0.36165064573287964, 0.7693926692008972)","(-75.46636199951172, 77.71116638183594, 21.447551727294922)",1,3.77215576171875,1,"(-2.1897170543670654, -59.390377044677734, 669.594970703125)",1,"(0.36576011776924133, 0.745336651802063)","(-73.192626953125, 84.74666595458984, 24.008214950561523)",1,3.394287109375,1,"(57.717586517333984, -59.773685455322266, 667.1064453125)",1
16509076127,16470452877,"(0.3647824227809906, 0.7574938535690308)","(-73.73355865478516, 81.19113159179688, 22.714073181152344)",1,3.771270751953125,1,"(-2.084117889404297, -59.35852813720703, 669.7099609375)",1,"(0.3668483793735504, 0.7487297058105469)","(-72.59048461914062, 83.75432586669922, 23.647062301635742)",1,3.3993682861328125,1,"(57.840126037597656, -59.74208450317383, 667.2281494140625)",1
16509093223,16470469973,"(0.4014834463596344, 0.6866897344589233)","(-53.4268798828125, 101.89859008789062, 30.251020431518555)",1,3.770294189453125,1,"(-1.848610281944275, -59.266395568847656, 670.1201171875)",1,"(0.41481804847717285, 0.6837820410728455)","(-46.0488395690918, 102.7490005493164, 30.5605525970459)",1,3.40850830078125,1,"(58.10326385498047, -59.68091583251953, 667.6140747070312)",1
16509109329,16470486079,"(0.4565645754337311, 0.6127086281776428)","(-22.950471878051758, 123.53527069091797, 38.12608337402344)",1,3.7603302001953125,1,"(-1.5130577087402344, -59.02025604248047, 669.5476684570312)",1,"(0.47869905829429626, 0.6111058592796326)","(-10.703470230102539, 124.00403594970703, 38.29673767089844)",1,3.3868255615234375,1,"(58.317230224609375, -59.48881912231445, 667.1068115234375)",1
16509126043,16470502793,"(0.4980539083480835, 0.5745024681091309)","(0.0055686854757368565, 134.7091064453125, 42.19303512573242)",1,3.780303955078125,1,"(-1.1732021570205688, -58.808048248291016, 668.595947265625)",1,"(0.5058684349060059, 0.5732153058052063)","(4.329331398010254, 135.0855712890625, 42.330081939697266)",1,3.36041259765625,1,"(58.48499298095703, -59.27662658691406, 666.0551147460938)",1
16509143138,16470519888,"(0.5080065727233887, 0.5674805641174316)","(5.512413501739502, 136.76275634765625, 42.9405403137207)",1,3.7802581787109375,1,"(-1.1217454671859741, -58.86812973022461, 669.466796875)",1,"(0.5136284828186035, 0.5642455220222473)","(8.623029708862305, 137.70883178710938, 43.2849006652832)",1,3.3668212890625,1,"(58.620758056640625, -59.34975051879883, 666.861083984375)",1
16509159198,16470535948,"(0.5062353014945984, 0.5592493414878845)","(4.532321929931641, 139.1700897216797, 43.81673812866211)",1,3.7608184814453125,1,"(-1.0873817205429077, -58.887691497802734, 669.6395263671875)",1,"(0.5164942741394043, 0.5651006102561951)","(10.208641052246094, 137.4587860107422, 43.19390106201172)",1,3.3743133544921875,1,"(58.680686950683594, -59.369140625, 667.064697265625)",1
16509175958,16470552709,"(0.5099059343338013, 0.5614529848098755)","(6.563302516937256, 138.5255584716797, 43.58212661743164)",1,3.7753448486328125,1,"(-1.04873788356781, -58.88923645019531, 669.861328125)",1,"(0.5138828754425049, 0.5608044266700745)","(8.763731002807617, 138.71527099609375, 43.651123046875)",1,3.3881378173828125,1,"(58.7768440246582, -59.38713455200195, 667.3003540039062)",1
16509193058,16470569809,"(0.5081451535224915, 0.5596340298652649)","(5.589049339294434, 139.0575714111328, 43.77577209472656)",1,3.780670166015625,1,"(-0.9891982674598694, -58.87764358520508, 669.884521484375)",1,"(0.5126931071281433, 0.5594995021820068)","(8.105463027954102, 139.09689331054688, 43.790138244628906)",1,3.3886260986328125,1,"(58.84526443481445, -59.39561462402344, 667.326416015625)",1
16509209164,16470585915,"(0.5069894194602966, 0.5731142163276672)","(4.949605941772461, 135.1151123046875, 42.34080123901367)",1,3.7837677001953125,1,"(-0.9488517642021179, -58.82780456542969, 669.9161376953125)",1,"(0.5113661289215088, 0.5579181909561157)","(7.371237277984619, 139.55935668945312, 43.95846176147461)",1,3.383514404296875,1,"(58.896724700927734, -59.3909912109375, 667.33642578125)",1
16509225873,16470602624,"(0.5074495673179626, 0.5744913816452026)","(5.204211235046387, 134.71238708496094, 42.19420623779297)",1,3.78485107421875,1,"(-0.8807255029678345, -58.78527069091797, 669.8157348632812)",1,"(0.5144474506378174, 0.564685583114624)","(9.076128005981445, 137.58018493652344, 43.238037109375)",1,3.40240478515625,1,"(58.95893478393555, -59.37456130981445, 667.2250366210938)",1
16509242978,16470619729,"(0.5072245597839355, 0.5751472115516663)","(5.079712867736816, 134.5205535888672, 42.12443542480469)",1,3.794281005859375,1,"(-0.7930614352226257, -58.75733184814453, 669.8756103515625)",1,"(0.5145511031150818, 0.5595821738243103)","(9.133469581604004, 139.07272338867188, 43.78131103515625)",1,3.3989105224609375,1,"(59.05632400512695, -59.38308334350586, 667.3033447265625)",1
16509259033,16470635784,"(0.5071198344230652, 0.5728967189788818)","(5.021731376647949, 135.17872619628906, 42.36402130126953)",1,3.8045806884765625,1,"(-0.7379518151283264, -58.790252685546875, 670.0213623046875)",1,"(0.5124766230583191, 0.5632886290550232)","(7.985659599304199, 137.98870849609375, 43.38678741455078)",1,3.3953094482421875,1,"(59.12351608276367, -59.40707015991211, 667.425048828125)",1
16509275788,16470652539,"(0.506598949432373, 0.569710373878479)","(4.73355770111084, 136.11061096191406, 42.70317459106445)",1,3.81292724609375,1,"(-0.6578996777534485, -58.80543518066406, 670.0847778320312)",1,"(0.5150483250617981, 0.5649684071540833)","(9.40859603881836, 137.49746704101562, 43.20794677734375)",1,3.410919189453125,1,"(59.198081970214844, -59.42887878417969, 667.4912719726562)",1
16509292898,16470669649,"(0.508505642414093, 0.5689195394515991)","(5.788510799407959, 136.34190368652344, 42.7873649597168)",1,3.814178466796875,1,"(-0.6033718585968018, -58.81758499145508, 670.1639404296875)",1,"(0.5141658782958984, 0.5656880736351013)","(8.920350074768066, 137.28697204589844, 43.13130569458008)",1,3.41644287109375,1,"(59.2703971862793, -59.461795806884766, 667.5723266601562)",1
16509308999,16470685750,"(0.5320644378662109, 0.5613290071487427)","(18.8236141204834, 138.56182861328125, 43.59534454345703)",1,3.82794189453125,1,"(-0.49389490485191345, -58.79356002807617, 670.0211791992188)",1,"(0.5352930426597595, 0.5590746998786926)","(20.610031127929688, 139.2211151123047, 43.83529281616211)",1,3.416229248046875,1,"(59.34330749511719, -59.4641227722168, 667.473388671875)",1
16509325704,16470702455,"(0.5730540156364441, 0.5571577548980713)","(41.50311279296875, 139.78176879882812, 44.03936767578125)",1,3.83612060546875,1,"(-0.2630883753299713, -58.791622161865234, 670.343994140625)",1,"(0.5754736661911011, 0.5440752506256104)","(42.8419189453125, 143.60791015625, 45.43195343017578)",1,3.4139404296875,1,"(59.58894729614258, -59.49958419799805, 667.8118286132812)",1
16509342823,16470719574,"(0.5675508975982666, 0.5515446662902832)","(38.458251953125, 141.4233856201172, 44.63688278198242)",1,3.8529510498046875,1,"(-0.2147882580757141, -58.8980712890625, 671.329345703125)",1,"(0.5723265409469604, 0.5424410104751587)","(41.10067367553711, 144.08584594726562, 45.60588836669922)",1,3.43341064453125,1,"(59.693538665771484, -59.60090255737305, 668.6719970703125)",1
16509358869,16470735620,"(0.57023024559021, 0.5545569062232971)","(39.94074630737305, 140.54238891601562, 44.316246032714844)",1,3.8582000732421875,1,"(-0.1975013017654419, -58.902381896972656, 671.4636840820312)",1,"(0.577521562576294, 0.53999263048172)","(43.97509002685547, 144.8019256591797, 45.86656951904297)",1,3.4483184814453125,1,"(59.71936798095703, -59.61367416381836, 668.835693359375)",1
16509375620,16470752371,"(0.5713622570037842, 0.5532957315444946)","(40.56707763671875, 140.9112548828125, 44.45048522949219)",1,3.868743896484375,1,"(-0.17867684364318848, -58.88602066040039, 671.5303344726562)",1,"(0.5800843834877014, 0.5415459871292114)","(45.3930778503418, 144.34762573242188, 45.70115280151367)",1,3.45001220703125,1,"(59.73722839355469, -59.587432861328125, 668.9113159179688)",1
16509392743,16470769494,"(0.5724653005599976, 0.5499922633171082)","(41.17741775512695, 141.87742614746094, 44.802093505859375)",1,3.8797454833984375,1,"(-0.16249334812164307, -58.86391067504883, 671.4549560546875)",1,"(0.5814754962921143, 0.5460054278373718)","(46.16273498535156, 143.04344177246094, 45.22649383544922)",1,3.461181640625,1,"(59.741146087646484, -59.54383087158203, 668.8422241210938)",1
16509408835,16470785586,"(0.5742874145507812, 0.5466875433921814)","(42.18558883666992, 142.84388732910156, 45.15385437011719)",1,3.8936767578125,1,"(-0.15981563925743103, -58.84074020385742, 671.2362060546875)",1,"(0.5797135829925537, 0.5468440055847168)","(45.1878776550293, 142.7981414794922, 45.13724136352539)",1,3.47589111328125,1,"(59.73462677001953, -59.515323638916016, 668.6533203125)",1
16509425535,16470802286,"(0.5733715891838074, 0.5420891046524048)","(41.67885971069336, 144.18875122070312, 45.64339065551758)",1,3.8917388916015625,1,"(-0.1561756432056427, -58.80255126953125, 670.8326416015625)",1,"(0.5789667963981628, 0.5423213243484497)","(44.774654388427734, 144.120849609375, 45.618648529052734)",1,3.46954345703125,1,"(59.69159698486328, -59.46943664550781, 668.2093505859375)",1
16509442663,16470819414,"(0.573313295841217, 0.5412671566009521)","(41.646629333496094, 144.4291229248047, 45.73090362548828)",1,3.88970947265625,1,"(-0.16671979427337646, -58.748355865478516, 670.2467651367188)",1,"(0.5776219367980957, 0.5426523685455322)","(44.030609130859375, 144.02403259277344, 45.58341598510742)",1,3.47698974609375,1,"(59.630611419677734, -59.412864685058594, 667.6488647460938)",1
16509458705,16470835456,"(0.5710112452507019, 0.5449419021606445)","(40.372886657714844, 143.35446166992188, 45.33970260620117)",1,3.8950347900390625,1,"(-0.17741328477859497, -58.7064208984375, 669.8405151367188)",1,"(0.5780199766159058, 0.5396372675895691)","(44.25084686279297, 144.9058380126953, 45.90437316894531)",1,3.4665679931640625,1,"(59.583778381347656, -59.37588882446289, 667.2824096679688)",1
