device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
15677281147,15651170308,"(0.5184580087661743, 0.5056091547012329)","(11.29516887664795, 154.8577880859375, 49.52656936645508)",1,3.9755706787109375,1,"(-24.77086067199707, -76.66301727294922, 686.303955078125)",1,"(0.5194999575614929, 0.4745974540710449)","(11.871663093566895, 163.92750549316406, 52.82770538330078)",1,3.84686279296875,1,"(35.80159378051758, -80.78562927246094, 686.310791015625)",1
15677297189,15651186350,"(0.5186638832092285, 0.5119328498840332)","(11.409066200256348, 153.00833129882812, 48.85345458984375)",1,3.982574462890625,1,"(-24.593036651611328, -76.58805847167969, 686.6937255859375)",1,"(0.5221648812294006, 0.46925705671310425)","(13.346160888671875, 165.4893798828125, 53.39617919921875)",1,3.84796142578125,1,"(35.95744705200195, -80.73395538330078, 686.6610717773438)",1
15677314427,15651203588,"(0.5164855718612671, 0.5015262365341187)","(10.203795433044434, 156.05186462402344, 49.9611930847168)",1,3.970001220703125,1,"(-24.482139587402344, -76.5477066040039, 686.8363647460938)",1,"(0.522024929523468, 0.46268871426582336)","(13.268766403198242, 167.4103546142578, 54.09532928466797)",1,3.8443756103515625,1,"(36.04827880859375, -80.71541595458984, 686.7901000976562)",1
15677331067,15651220228,"(0.5155385136604309, 0.5040192008018494)","(9.679811477661133, 155.32275390625, 49.69580841064453)",1,3.981842041015625,1,"(-24.293685913085938, -76.48493194580078, 687.1265869140625)",1,"(0.5193553566932678, 0.4751560688018799)","(11.791662216186523, 163.76412963867188, 52.76824951171875)",1,3.835296630859375,1,"(36.23753356933594, -80.64903259277344, 687.085693359375)",1
15677347109,15651236269,"(0.5228952765464783, 0.5164341926574707)","(13.750319480895996, 151.6918487548828, 48.374271392822266)",1,3.98712158203125,1,"(-24.100629806518555, -76.39085388183594, 687.5249633789062)",1,"(0.5187228322029114, 0.47571516036987305)","(11.441692352294922, 163.60061645507812, 52.708702087402344)",1,3.82550048828125,1,"(36.455078125, -80.6224594116211, 687.4376831054688)",1
15677364347,15651253507,"(0.5243762731552124, 0.5211049318313599)","(14.569727897644043, 150.3258514404297, 47.8770866394043)",1,3.9897918701171875,1,"(-23.980621337890625, -76.32890319824219, 687.6690063476562)",1,"(0.5188753008842468, 0.4663601517677307)","(11.526045799255371, 166.3366241455078, 53.70454788208008)",1,3.8194122314453125,1,"(36.58066940307617, -80.61051177978516, 687.5648193359375)",1
15677380987,15651270147,"(0.5240373015403748, 0.5086861252784729)","(14.382242202758789, 153.95787048339844, 49.19900894165039)",1,3.985107421875,1,"(-23.759361267089844, -76.25879669189453, 687.8463134765625)",1,"(0.5195560455322266, 0.4784374535083771)","(11.902718544006348, 162.80445861816406, 52.41892623901367)",1,3.82373046875,1,"(36.81421661376953, -80.53593444824219, 687.7465209960938)",1
15677397029,15651286189,"(0.5177956819534302, 0.5055050253868103)","(10.928717613220215, 154.8882293701172, 49.53761291503906)",1,3.9848480224609375,1,"(-23.5076847076416, -76.18950653076172, 688.2745971679688)",1,"(0.5171196460723877, 0.47852465510368347)","(10.554656028747559, 162.7789306640625, 52.4096565246582)",1,3.83197021484375,1,"(37.06262969970703, -80.524169921875, 688.1417846679688)",1
15677414267,15651303427,"(0.5245766043663025, 0.5054746866226196)","(14.680604934692383, 154.89710998535156, 49.54086685180664)",1,3.9844818115234375,1,"(-23.407434463500977, -76.15392303466797, 688.5894775390625)",1,"(0.5180264711380005, 0.47088345885276794)","(11.056400299072266, 165.01370239257812, 53.223045349121094)",1,3.825653076171875,1,"(37.187320709228516, -80.52666473388672, 688.421875)",1
15677430907,15651320067,"(0.5237692594528198, 0.51955646276474)","(14.233884811401367, 150.7787322998047, 48.04191589355469)",1,3.98687744140625,1,"(-23.228879928588867, -76.07135009765625, 689.0111694335938)",1,"(0.5212971568107605, 0.4710707664489746)","(12.866076469421387, 164.9589080810547, 53.20315170288086)",1,3.836761474609375,1,"(37.40886688232422, -80.52534484863281, 688.86279296875)",1
15677446949,15651336109,"(0.5211032032966614, 0.5026082396507263)","(12.758745193481445, 155.73544311523438, 49.84599685668945)",1,3.97442626953125,1,"(-23.028221130371094, -76.03134155273438, 689.1571655273438)",1,"(0.5210333466529846, 0.47689688205718994)","(12.72012710571289, 163.25502014160156, 52.58291244506836)",1,3.8302001953125,1,"(37.5963134765625, -80.51821899414062, 688.9808959960938)",1
15677464187,15651353347,"(0.5201373100280762, 0.5016712546348572)","(12.224344253540039, 156.0094757080078, 49.94573211669922)",1,3.9723358154296875,1,"(-22.93279457092285, -75.99129486083984, 689.0819702148438)",1,"(0.5183535814285278, 0.47696298360824585)","(11.237418174743652, 163.23568725585938, 52.57586669921875)",1,3.8165283203125,1,"(37.68975067138672, -80.50950622558594, 688.8990478515625)",1
15677480827,15651369987,"(0.52076655626297, 0.49889424443244934)","(12.572495460510254, 156.82164001464844, 50.241310119628906)",1,3.9660186767578125,1,"(-22.77861785888672, -75.96744537353516, 689.0598754882812)",1,"(0.5156543254852295, 0.4692939221858978)","(9.743882179260254, 165.47857666015625, 53.39224624633789)",1,3.814208984375,1,"(37.862369537353516, -80.55518341064453, 688.8644409179688)",1
15677496869,15651386029,"(0.522372841835022, 0.5036277174949646)","(13.461258888244629, 155.437255859375, 49.73747253417969)",1,3.975189208984375,1,"(-22.63388442993164, -75.99591827392578, 689.2396850585938)",1,"(0.5160197615623474, 0.47765880823135376)","(9.946098327636719, 163.0321807861328, 52.50183868408203)",1,3.8115692138671875,1,"(38.02817916870117, -80.61709594726562, 689.0346069335938)",1
15677514107,15651403267,"(0.5259010195732117, 0.5097721815109253)","(15.413410186767578, 153.64024353027344, 49.08339309692383)",1,3.977691650390625,1,"(-22.568967819213867, -76.03250122070312, 689.3824462890625)",1,"(0.5151217579841614, 0.4800662398338318)","(9.449209213256836, 162.32809448242188, 52.24555206298828)",1,3.8265228271484375,1,"(38.113670349121094, -80.67736053466797, 689.1788330078125)",1
15677530747,15651419907,"(0.503398597240448, 0.47556543350219727)","(2.9627604484558105, 163.6444549560547, 52.72462463378906)",1,3.9849700927734375,1,"(-22.527103424072266, -76.03983306884766, 689.6040649414062)",1,"(0.49465981125831604, 0.4553462564945221)","(-1.8723812103271484, 169.55775451660156, 54.87693405151367)",1,3.832427978515625,1,"(38.14690399169922, -80.70452117919922, 689.424072265625)",1
15677546789,15651435950,"(0.42735379934310913, 0.4211118221282959)","(-39.11285400390625, 179.57003784179688, 58.52109146118164)",1,3.970367431640625,1,"(-22.710750579833984, -76.00884246826172, 690.347900390625)",1,"(0.4208972454071045, 0.392194002866745)","(-42.685237884521484, 188.02735900878906, 61.59934997558594)",1,3.8182525634765625,1,"(37.97486114501953, -80.71847534179688, 690.142333984375)",1
15677564027,15651453188,"(0.4176193177700043, 0.42454099655151367)","(-44.49888610839844, 178.5670928955078, 58.156070709228516)",1,3.9687042236328125,1,"(-22.729421615600586, -75.96622467041016, 689.9635009765625)",1,"(0.4113367199897766, 0.3960443437099457)","(-47.97505569458008, 186.90126037597656, 61.18949890136719)",1,3.8319244384765625,1,"(37.94706344604492, -80.6894302368164, 689.8424682617188)",1
15677580667,15651469828,"(0.4210742712020874, 0.4187263548374176)","(-42.5872917175293, 180.26768493652344, 58.775047302246094)",1,3.9714508056640625,1,"(-22.719331741333008, -76.0063705444336, 690.2289428710938)",1,"(0.4213324785232544, 0.3956502377986908)","(-42.44440841674805, 187.01657104492188, 61.23139190673828)",1,3.832672119140625,1,"(38.02922058105469, -80.749267578125, 690.1406860351562)",1
15677596709,15651485870,"(0.4188232719898224, 0.4237566590309143)","(-43.832759857177734, 178.79649353027344, 58.23957443237305)",1,3.9859771728515625,1,"(-22.739606857299805, -76.09337615966797, 691.1699829101562)",1,"(0.4171903729438782, 0.38908886909484863)","(-44.73624801635742, 188.93551635742188, 61.92986297607422)",1,3.8172149658203125,1,"(38.11384963989258, -80.84651184082031, 691.0176391601562)",1
15677613947,15651503108,"(0.41765013337135315, 0.42806190252304077)","(-44.48187255859375, 177.537353515625, 57.78127670288086)",1,3.9919586181640625,1,"(-22.749168395996094, -76.10009765625, 691.5426635742188)",1,"(0.4165874123573303, 0.39388981461524963)","(-45.06984329223633, 187.53140258789062, 61.41883087158203)",1,3.8225555419921875,1,"(38.14236068725586, -80.87181091308594, 691.37744140625)",1
15677630587,15651519748,"(0.41689610481262207, 0.4200732409954071)","(-44.899070739746094, 179.87374877929688, 58.631690979003906)",1,3.992919921875,1,"(-22.77931785583496, -76.13755798339844, 692.0933227539062)",1,"(0.4163965582847595, 0.3875146806240082)","(-45.17546844482422, 189.39590454101562, 62.0974235534668)",1,3.8291473388671875,1,"(38.17734146118164, -80.92121887207031, 691.9749145507812)",1
15677646629,15651535790,"(0.41666632890701294, 0.4204128682613373)","(-45.02619552612305, 179.77442932128906, 58.595481872558594)",1,3.9906158447265625,1,"(-22.821680068969727, -76.16615295410156, 692.655517578125)",1,"(0.41870591044425964, 0.3869076371192932)","(-43.897682189941406, 189.5734100341797, 62.16203308105469)",1,3.8285064697265625,1,"(38.2016716003418, -80.96802520751953, 692.5133056640625)",1
15677663867,15651553028,"(0.4204472005367279, 0.42104148864746094)","(-42.934200286865234, 179.59054565429688, 58.5285758972168)",1,3.9954681396484375,1,"(-22.84905242919922, -76.19403839111328, 692.96240234375)",1,"(0.41702723503112793, 0.3908536434173584)","(-44.82649612426758, 188.41937255859375, 61.74198913574219)",1,3.8361053466796875,1,"(38.21446990966797, -81.00373840332031, 692.8052978515625)",1
