device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
17972872653,17944616866,"(0.5005605220794678, 0.30632269382476807)","(1.392465353012085, 213.14146423339844, 70.74006652832031)",1,3.50018310546875,1,"(-8.765161514282227, -0.1948864907026291, 654.2891235351562)",1,"(0.4953826665878296, 0.31156739592552185)","(-1.4724358320236206, 211.60755920410156, 70.18185424804688)",1,3.2647552490234375,1,"(55.84038543701172, 2.206970453262329, 651.95751953125)",1
17972889408,17944633621,"(0.5001204013824463, 0.3050479590892792)","(1.1489310264587402, 213.5142822265625, 70.87577819824219)",1,3.50445556640625,1,"(-8.761409759521484, -0.21064342558383942, 653.937744140625)",1,"(0.4939208924770355, 0.314287006855011)","(-2.2811949253082275, 210.8121795654297, 69.8923568725586)",1,3.2587432861328125,1,"(55.807979583740234, 2.194910764694214, 651.5896606445312)",1
17972905441,17944649654,"(0.5001248717308044, 0.3111342787742615)","(1.151443600654602, 211.73422241210938, 70.2279281616211)",1,3.4968109130859375,1,"(-8.76371955871582, -0.21240051090717316, 653.5940551757812)",1,"(0.4966445565223694, 0.31003913283348083)","(-0.7742160558700562, 212.05453491210938, 70.34449005126953)",1,3.2562408447265625,1,"(55.77623748779297, 2.174525499343872, 651.2562866210938)",1
17972922522,17944666735,"(0.500855028629303, 0.308290034532547)","(1.5554474592208862, 212.56605529785156, 70.53070831298828)",1,3.497802734375,1,"(-8.750863075256348, -0.2197224497795105, 653.4088134765625)",1,"(0.49552011489868164, 0.3089703917503357)","(-1.3963751792907715, 212.36708068847656, 70.45825958251953)",1,3.2569427490234375,1,"(55.77171325683594, 2.1619362831115723, 651.0801391601562)",1
17972939323,17944683535,"(0.5027029514312744, 0.3100513517856598)","(2.577882766723633, 212.0509796142578, 70.34315490722656)",1,3.4960174560546875,1,"(-8.715645790100098, -0.2172490805387497, 653.3394165039062)",1,"(0.4968484938144684, 0.30989551544189453)","(-0.6613883972167969, 212.0965118408203, 70.3597640991211)",1,3.264801025390625,1,"(55.812618255615234, 2.13887619972229, 651.0030517578125)",1
17972955356,17944699568,"(0.5017995238304138, 0.31114858388900757)","(2.0780348777770996, 211.73007202148438, 70.22639465332031)",1,3.4971923828125,1,"(-8.623705863952637, -0.21408960223197937, 653.4132690429688)",1,"(0.4975457787513733, 0.31139588356018066)","(-0.27556201815605164, 211.65773010253906, 70.20006561279297)",1,3.2553863525390625,1,"(55.90970993041992, 2.122655153274536, 651.0667724609375)",1
17972972488,17944716701,"(0.5005136132240295, 0.30934566259384155)","(1.366548776626587, 212.25732421875, 70.41831970214844)",1,3.5059356689453125,1,"(-8.536316871643066, -0.21490022540092468, 653.5159301757812)",1,"(0.4962749183177948, 0.31161996722221375)","(-0.9787541627883911, 211.5921630859375, 70.17623138427734)",1,3.2548675537109375,1,"(55.99140930175781, 2.1017539501190186, 651.1529541015625)",1
17972989239,17944733452,"(0.5012503266334534, 0.306565523147583)","(1.774132490158081, 213.07041931152344, 70.71426391601562)",1,3.512542724609375,1,"(-8.423530578613281, -0.21731576323509216, 653.6651000976562)",1,"(0.4961612820625305, 0.3137187063694)","(-1.0416200160980225, 210.97836303710938, 69.95282745361328)",1,3.2601318359375,1,"(56.129940032958984, 2.07812762260437, 651.2993774414062)",1
17973005281,17944749494,"(0.5017673373222351, 0.3062080144882202)","(2.0601985454559326, 213.1749725341797, 70.75230407714844)",1,3.5157318115234375,1,"(-8.32919979095459, -0.19679532945156097, 653.8909301757812)",1,"(0.49532032012939453, 0.31668415665626526)","(-1.506920576095581, 210.1111297607422, 69.63713836669922)",1,3.2705535888671875,1,"(56.236793518066406, 2.0692479610443115, 651.5081787109375)",1
17973022454,17944766667,"(0.5019646286964417, 0.30490681529045105)","(2.169382095336914, 213.5555419921875, 70.89082336425781)",1,3.5020904541015625,1,"(-8.307474136352539, -0.18378846347332, 653.9608764648438)",1,"(0.4938125014305115, 0.31206101179122925)","(-2.3412015438079834, 211.46322631835938, 70.12926483154297)",1,3.2647857666015625,1,"(56.282691955566406, 2.0666491985321045, 651.5718994140625)",1
