device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
16457291466,1444118818,"(0.5401041507720947, 0.34273409843444824)","(23.2719783782959, 202.4925079345703, 66.8641586303711)",1,3.2991485595703125,1,"(-40.764427185058594, -9.195199012756348, 633.2906494140625)",1,"(0.5138782858848572, 0.2595674991607666)","(8.761184692382812, 226.81556701660156, 75.7170639038086)",1,3.46539306640625,1,"(28.325265884399414, -9.712518692016602, 634.0969848632812)",1
16457308606,1444135958,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5169929265975952, 0.2584726810455322)","(10.48452377319336, 227.13575744628906, 75.83360290527344)",1,3.4587860107421875,1,"(28.315397262573242, -9.71843147277832, 634.2824096679688)",1
16457325781,1444153133,"(0.5416654348373413, 0.34020790457725525)","(24.135807037353516, 203.2313232421875, 67.13308715820312)",1,3.3236541748046875,1,"(-40.87697219848633, -9.231163024902344, 633.9105834960938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457341386,1444168738,"(0.5406078696250916, 0.3316575884819031)","(23.55067253112793, 205.7319793701172, 68.04325103759766)",1,3.3308563232421875,1,"(-40.909820556640625, -9.254563331604004, 633.8628540039062)",1,"(0.5175694823265076, 0.26184356212615967)","(10.803564071655273, 226.14991760253906, 75.47473907470703)",1,3.487945556640625,1,"(28.25017738342285, -9.737796783447266, 634.61865234375)",1
16457358476,1444185828,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5173234939575195, 0.26084020733833313)","(10.667439460754395, 226.443359375, 75.58157348632812)",1,3.4883880615234375,1,"(28.24396324157715, -9.742658615112305, 634.5408935546875)",1
16457375751,1444203103,"(0.5429354906082153, 0.33286410570144653)","(24.838550567626953, 205.3791046142578, 67.914794921875)",1,3.355499267578125,1,"(-40.92146682739258, -9.30141544342041, 633.5621337890625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457391306,1444218658,"(0.5414233803749084, 0.33691245317459106)","(24.001943588256836, 204.19509887695312, 67.4839096069336)",1,3.3612060546875,1,"(-40.90960693359375, -9.307812690734863, 633.6630859375)",1,"(0.5161272287368774, 0.26631420850753784)","(10.005555152893066, 224.84237670898438, 74.99890899658203)",1,3.503509521484375,1,"(28.26896095275879, -9.7820405960083, 634.4339599609375)",1
16457408442,1444235794,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5159185528755188, 0.2680496871471405)","(9.890069007873535, 224.3348388671875, 74.8141860961914)",1,3.51434326171875,1,"(28.28997802734375, -9.790614128112793, 634.5408325195312)",1
16457425667,1444253019,"(0.5412052273750305, 0.336976021528244)","(23.881206512451172, 204.176513671875, 67.47714233398438)",1,3.37969970703125,1,"(-40.892967224121094, -9.35545825958252, 634.1049194335938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457441226,1444268578,"(0.5419803261756897, 0.3396793305873871)","(24.310100555419922, 203.3859100341797, 67.18936157226562)",1,3.3841552734375,1,"(-40.87675476074219, -9.36568832397461, 634.1572875976562)",1,"(0.5156484842300415, 0.2631848454475403)","(9.740680694580078, 225.7576141357422, 75.33199310302734)",1,3.5348358154296875,1,"(28.397340774536133, -9.836678504943848, 634.9114379882812)",1
16457458311,1444285664,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5183413028717041, 0.2559075653553009)","(11.230600357055664, 227.8859405517578, 76.10663604736328)",1,3.5191802978515625,1,"(28.410181045532227, -9.852214813232422, 634.950439453125)",1
16457475541,1444302894,"(0.5372902750968933, 0.32862722873687744)","(21.715076446533203, 206.61822509765625, 68.3658218383789)",1,3.3822479248046875,1,"(-40.847312927246094, -9.44261360168457, 634.2880859375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457491146,1444318499,"(0.5356417894363403, 0.33088961243629456)","(20.802955627441406, 205.95654296875, 68.125)",1,3.3914794921875,1,"(-40.816253662109375, -9.465974807739258, 634.1592407226562)",1,"(0.5168644189834595, 0.27151933312416077)","(10.413427352905273, 223.3201141357422, 74.44481658935547)",1,3.5398712158203125,1,"(28.46173667907715, -9.916234016418457, 634.867431640625)",1
16457508277,1444335630,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5159792900085449, 0.2684004008769989)","(9.923688888549805, 224.2322540283203, 74.77682495117188)",1,3.5413970947265625,1,"(28.488914489746094, -9.923408508300781, 634.8060913085938)",1
16457525455,1444352808,"(0.5382748246192932, 0.3327062129974365)","(22.25982093811035, 205.42527770996094, 67.9316177368164)",1,3.376861572265625,1,"(-40.721397399902344, -9.481346130371094, 634.0033569335938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457541066,1444368419,"(0.5369282364845276, 0.33705246448516846)","(21.514772415161133, 204.1541748046875, 67.46895599365234)",1,3.3767547607421875,1,"(-40.64573669433594, -9.494391441345215, 634.1060180664062)",1,"(0.5174110531806946, 0.2691858112812042)","(10.715871810913086, 224.00257873535156, 74.69318389892578)",1,3.532989501953125,1,"(28.65679359436035, -9.984553337097168, 634.7887573242188)",1
16457558243,1444385596,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5065671801567078, 0.2597896456718445)","(4.715946674346924, 226.75059509277344, 75.69340515136719)",1,3.533660888671875,1,"(28.637292861938477, -9.965107917785645, 634.81103515625)",1
16457575371,1444402724,"(0.45418065786361694, 0.29267987608909607)","(-24.269500732421875, 217.13143920898438, 72.19234466552734)",1,3.32275390625,1,"(-40.80035400390625, -9.290969848632812, 633.6527099609375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457590986,1444418339,"(0.4471118450164795, 0.29191529750823975)","(-28.180692672729492, 217.3550567626953, 72.2737045288086)",1,3.2803497314453125,1,"(-40.81916809082031, -9.305468559265137, 633.924072265625)",1,"(0.4262552857398987, 0.22064150869846344)","(-39.720603942871094, 238.19992065429688, 79.86067199707031)",1,3.469024658203125,1,"(28.354215621948242, -9.834839820861816, 634.4491577148438)",1
16457608113,1444435466,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.4260333776473999, 0.2177192121744156)","(-39.8433723449707, 239.05458068847656, 80.17173767089844)",1,3.446441650390625,1,"(28.40055274963379, -9.851284980773926, 634.6171264648438)",1
16457625351,1444452704,"(0.4501396119594574, 0.2873975932598114)","(-26.505399703979492, 218.67630004882812, 72.75462341308594)",1,3.1815948486328125,1,"(-40.69493865966797, -9.32302188873291, 633.30712890625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16457640906,1444468259,"(0.45221051573753357, 0.28294476866722107)","(-25.359586715698242, 219.9785919189453, 73.2286148071289)",1,3.1212005615234375,1,"(-40.65968322753906, -9.333022117614746, 633.08740234375)",1,"(0.42404401302337646, 0.2088136076927185)","(-40.94411849975586, 241.6591339111328, 81.11962127685547)",1,3.303253173828125,1,"(28.494426727294922, -9.867472648620605, 633.7737426757812)",1
16457657983,1444485336,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.4229973256587982, 0.20927712321281433)","(-41.52326583862305, 241.5236053466797, 81.07032012939453)",1,3.27099609375,1,"(28.514524459838867, -9.87387466430664, 633.7650756835938)",1
16457675271,1444502624,"(0.44891101121902466, 0.2788940370082855)","(-27.185209274291992, 221.16331481933594, 73.65982818603516)",1,3.03717041015625,1,"(-40.62520980834961, -9.342034339904785, 633.3233642578125)",1,"(0.21470940113067627, 0.11923550069332123)","(-156.76901245117188, 267.8572998046875, 90.65503692626953)",1,4.862518310546875,1,"(28.457992553710938, -9.830514907836914, 634.00146484375)",1
16457690826,1444518179,"(0.4477556347846985, 0.2696223556995392)","(-27.8244686126709, 223.87490844726562, 74.64675903320312)",1,2.9835968017578125,1,"(-40.59122848510742, -9.346668243408203, 633.5990600585938)",1,"(0.2154480665922165, 0.11563947051763535)","(-156.36029052734375, 268.90899658203125, 91.037841796875)",1,4.825439453125,1,"(28.512170791625977, -9.843814849853516, 634.228515625)",1
16457707949,1444535302,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.4226214587688446, 0.1950620710849762)","(-41.73122024536133, 245.68093872070312, 82.58348846435547)",1,3.1531219482421875,1,"(28.692237854003906, -9.929044723510742, 634.2874145507812)",1
