device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
4206052433,4177735722,"(0.6675753593444824, 0.39905035495758057)","(93.80184936523438, 186.02215576171875, 60.86945343017578)",1,3.7101593017578125,1,"(-8.256003379821777, 24.17269515991211, 653.509765625)",1,"(0.6562501192092896, 0.43340107798576355)","(87.53559875488281, 175.97586059570312, 57.21295928955078)",1,3.777740478515625,1,"(62.36964797973633, 22.756893157958984, 650.4830322265625)",1
4206069151,4177752440,"(0.6692383885383606, 0.40186452865600586)","(94.7220230102539, 185.19911193847656, 60.569889068603516)",1,3.7066497802734375,1,"(-8.263326644897461, 24.171018600463867, 653.9307250976562)",1,"(0.6576657891273499, 0.4339721202850342)","(88.3188705444336, 175.808837890625, 57.152183532714844)",1,3.772125244140625,1,"(62.40802001953125, 22.758363723754883, 650.950439453125)",1
4206085713,4177769003,"(0.6705600619316101, 0.39891165494918823)","(95.45327758789062, 186.06271362304688, 60.88425827026367)",1,3.7230682373046875,1,"(-8.255448341369629, 24.181549072265625, 654.4383544921875)",1,"(0.6563725471496582, 0.4342407286167145)","(87.60327911376953, 175.73031616210938, 57.123531341552734)",1,3.762481689453125,1,"(62.47414779663086, 22.76799774169922, 651.4256591796875)",1
4206102399,4177785689,"(0.670891284942627, 0.398973286151886)","(95.6364974975586, 186.04469299316406, 60.87770462036133)",1,3.71710205078125,1,"(-8.230487823486328, 24.197153091430664, 654.8114624023438)",1,"(0.6584344506263733, 0.4323593080043793)","(88.74417114257812, 176.2805633544922, 57.32381057739258)",1,3.7766571044921875,1,"(62.522193908691406, 22.781309127807617, 651.7613525390625)",1
4206119163,4177802453,"(0.6659767627716064, 0.3950788378715515)","(92.91732788085938, 187.18365478515625, 61.292240142822266)",1,3.7116241455078125,1,"(-8.177057266235352, 24.235618591308594, 655.4007568359375)",1,"(0.6568120718002319, 0.42822790145874023)","(87.84648895263672, 177.4888153076172, 57.763587951660156)",1,3.761444091796875,1,"(62.63718032836914, 22.812068939208984, 652.4107666015625)",1
4206135633,4177818923,"(0.6678780317306519, 0.39907506108283997)","(93.96930694580078, 186.01492309570312, 60.866859436035156)",1,3.7132720947265625,1,"(-8.123005867004395, 24.276302337646484, 655.5375366210938)",1,"(0.6588567495346069, 0.42595118284225464)","(88.97785949707031, 178.15464782714844, 58.00593948364258)",1,3.7569427490234375,1,"(62.70342254638672, 22.825103759765625, 652.5062866210938)",1
4206152268,4177835558,"(0.6685512661933899, 0.39947012066841125)","(94.34183502197266, 185.8993682861328, 60.824798583984375)",1,3.70635986328125,1,"(-8.064823150634766, 24.2950439453125, 655.32275390625)",1,"(0.6572855114936829, 0.4290796220302582)","(88.10845947265625, 177.2397003173828, 57.67294692993164)",1,3.763153076171875,1,"(62.7362174987793, 22.823781967163086, 652.3046875)",1
4206168982,4177852272,"(0.6681180000305176, 0.40147528052330017)","(94.10208129882812, 185.3129425048828, 60.611331939697266)",1,3.6953887939453125,1,"(-7.982405662536621, 24.352134704589844, 655.1780395507812)",1,"(0.6556210517883301, 0.4287620186805725)","(87.18753814697266, 177.3326416015625, 57.70673751831055)",1,3.7509307861328125,1,"(62.81840896606445, 22.852901458740234, 652.1356811523438)",1
4206185553,4177868843,"(0.6687172651290894, 0.3923606276512146)","(94.43363189697266, 187.97862243652344, 61.581581115722656)",1,3.6980438232421875,1,"(-7.90045690536499, 24.38981819152832, 655.0487060546875)",1,"(0.6554023027420044, 0.43179851770401)","(87.06648254394531, 176.44456481933594, 57.38352966308594)",1,3.7484588623046875,1,"(62.88648986816406, 22.879819869995117, 651.9978637695312)",1
4206202138,4177885428,"(0.6703503727912903, 0.3984745740890503)","(95.33721923828125, 186.19053649902344, 60.93080139160156)",1,3.7005157470703125,1,"(-7.860613822937012, 24.42157745361328, 654.9261474609375)",1,"(0.6561279296875, 0.4342108368873596)","(87.4679946899414, 175.73904418945312, 57.12675857543945)",1,3.74365234375,1,"(62.917171478271484, 22.896799087524414, 651.8659057617188)",1
