device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
22248505088,22210413391,"(0.5721529722213745, 0.493550568819046)","(41.004581451416016, 158.38441467285156, 50.8101921081543)",1,3.60455322265625,1,"(-103.02546691894531, 4.181909561157227, 648.18896484375)",1,"(0.573119580745697, 0.45836061239242554)","(41.53940200805664, 168.67617797851562, 54.556068420410156)",1,3.541656494140625,1,"(-44.25996780395508, -4.650699138641357, 654.8482055664062)",1
22248521757,22210430061,"(0.6047748327255249, 0.6018903255462646)","(59.054290771484375, 126.69918060302734, 39.2777214050293)",1,3.6087799072265625,1,"(-102.8607177734375, 3.959486484527588, 648.4013061523438)",1,"(0.6139122843742371, 0.6108671426773071)","(64.11000061035156, 124.07386016845703, 38.3221321105957)",1,3.558929443359375,1,"(-44.18333053588867, -4.912469863891602, 655.1281127929688)",1
22248538999,22210447302,"(0.6612666249275208, 0.8068852424621582)","(90.31124877929688, 66.74602508544922, 17.45651626586914)",1,3.57366943359375,1,"(-102.53018951416016, 3.591890811920166, 648.3895874023438)",1,"(0.6559801697731018, 0.7874364852905273)","(87.38621520996094, 72.43404388427734, 19.526805877685547)",1,3.540191650390625,1,"(-43.99973678588867, -5.200706958770752, 654.9747924804688)",1
22248555004,22210463308,"(0.6662333011627197, 0.8298182487487793)","(93.05924987792969, 60.038970947265625, 15.015378952026367)",1,3.566070556640625,1,"(-102.55172729492188, 3.5125839710235596, 648.476806640625)",1,"(0.6661349534988403, 0.8097299933433533)","(93.0048599243164, 65.91402435302734, 17.153718948364258)",1,3.547210693359375,1,"(-43.894981384277344, -5.28148078918457, 655.0714721679688)",1
22248571625,22210479929,"(0.669378936290741, 0.8309326171875)","(94.79971313476562, 59.71310043334961, 14.896756172180176)",1,3.567413330078125,1,"(-102.55751037597656, 3.50372314453125, 648.3129272460938)",1,"(0.667704164981842, 0.8128113150596619)","(93.87310791015625, 65.01284790039062, 16.825693130493164)",1,3.550567626953125,1,"(-43.85270690917969, -5.304083824157715, 654.9024047851562)",1
22248588974,22210497278,"(0.6700822710990906, 0.8322844505310059)","(95.18894958496094, 59.3177375793457, 14.752823829650879)",1,3.563873291015625,1,"(-102.52539825439453, 3.4789257049560547, 648.0022583007812)",1,"(0.6635571122169495, 0.8185170292854309)","(91.57852935791016, 63.34415054321289, 16.218320846557617)",1,3.548553466796875,1,"(-43.79550552368164, -5.3256449699401855, 654.6487426757812)",1
22248604920,22210513223,"(0.6713069081306458, 0.8324168920516968)","(95.8664779663086, 59.27900314331055, 14.738760948181152)",1,3.5510406494140625,1,"(-102.57435607910156, 3.488731622695923, 648.1215209960938)",1,"(0.6653535962104797, 0.8127809166908264)","(92.572509765625, 65.02178192138672, 16.82890510559082)",1,3.5326995849609375,1,"(-43.78185272216797, -5.343271255493164, 654.7598876953125)",1
22248621591,22210529895,"(0.6687195301055908, 0.8301532864570618)","(94.43485260009766, 59.94102096557617, 14.979696273803711)",1,3.549560546875,1,"(-102.59251403808594, 3.487473726272583, 648.1824951171875)",1,"(0.666462779045105, 0.8143984079360962)","(93.18623352050781, 64.5487060546875, 16.65673065185547)",1,3.5290374755859375,1,"(-43.77548599243164, -5.342532634735107, 654.8511962890625)",1
22248638894,22210547198,"(0.6679027080535889, 0.8305373787879944)","(93.98296356201172, 59.828670501708984, 14.938810348510742)",1,3.5444488525390625,1,"(-102.63174438476562, 3.4974684715270996, 648.2804565429688)",1,"(0.6646898984909058, 0.815514326095581)","(92.20529174804688, 64.22234344482422, 16.537961959838867)",1,3.5358734130859375,1,"(-43.770042419433594, -5.328542232513428, 654.9417114257812)",1
22248654840,22210563144,"(0.6687611937522888, 0.8334900140762329)","(94.45793151855469, 58.96514892578125, 14.624520301818848)",1,3.5445098876953125,1,"(-102.6536865234375, 3.5312304496765137, 648.27099609375)",1,"(0.6657527685165405, 0.8214632868766785)","(92.79338836669922, 62.482540130615234, 15.904725074768066)",1,3.53277587890625,1,"(-43.7546501159668, -5.29569149017334, 654.934814453125)",1
22248671461,22210579765,"(0.6667534708976746, 0.8367117643356323)","(93.34709167480469, 58.02288818359375, 14.281567573547363)",1,3.5504608154296875,1,"(-102.65496826171875, 3.5524563789367676, 648.2299194335938)",1,"(0.6650448441505432, 0.824677586555481)","(92.4017333984375, 61.542457580566406, 15.56252670288086)",1,3.5258331298828125,1,"(-43.74198913574219, -5.278903961181641, 654.8872680664062)",1
22248688814,22210597118,"(0.6672542691230774, 0.8363730907440186)","(93.6241455078125, 58.12196350097656, 14.317625999450684)",1,3.553253173828125,1,"(-102.64733123779297, 3.592843770980835, 648.0166015625)",1,"(0.6632124781608582, 0.8171036243438721)","(91.3878402709961, 63.75755310058594, 16.36878204345703)",1,3.5243072509765625,1,"(-43.743568420410156, -5.251666069030762, 654.6580810546875)",1
22248704760,22210613064,"(0.5919530391693115, 0.6073358654975891)","(51.96002960205078, 125.10658264160156, 38.69803237915039)",1,3.57965087890625,1,"(-102.78572845458984, 3.9484145641326904, 647.9375)",1,"(0.6155961751937866, 0.6172502040863037)","(65.0417251586914, 122.20703125, 37.642669677734375)",1,3.5401763916015625,1,"(-44.056217193603516, -4.9283528327941895, 654.608154296875)",1
22248721427,22210629731,"(0.5694287419319153, 0.49534741044044495)","(39.4973030090332, 157.85891723632812, 50.61891555786133)",1,3.5691986083984375,1,"(-102.77906036376953, 4.12326717376709, 647.489013671875)",1,"(0.5841419100761414, 0.47100257873535156)","(47.638118743896484, 164.9788818359375, 53.21035385131836)",1,3.5255889892578125,1,"(-44.264495849609375, -4.65207052230835, 654.0571899414062)",1
22248738684,22210646988,"(0.5575745701789856, 0.430897057056427)","(32.9383544921875, 176.7082061767578, 57.47950744628906)",1,3.555694580078125,1,"(-102.89601135253906, 4.2776665687561035, 647.609375)",1,"(0.5765077471733093, 0.4324040114879608)","(43.414093017578125, 176.26748657226562, 57.3191032409668)",1,3.51220703125,1,"(-44.35969161987305, -4.52148962020874, 654.321533203125)",1
