device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
17073821438,2060650143,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5159264206886292, 0.3822847902774811)","(9.894441604614258, 190.9254150390625, 62.654117584228516)",1,4.421661376953125,1,"(19.858367919921875, -0.12906716763973236, 625.7703247070312)",1
17073838713,2060667418,"(0.5093556046485901, 0.4018304646015167)","(6.258790969848633, 185.20904541015625, 60.573585510253906)",1,4.1572418212890625,1,"(-49.40285873413086, 0.5714219808578491, 623.6405029296875)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17073854258,2060682963,"(0.5103024244308472, 0.40089574456214905)","(6.782689571380615, 185.48245239257812, 60.67304992675781)",1,4.153778076171875,1,"(-49.36975860595703, 0.589621901512146, 623.485107421875)",1,"(0.5136050581932068, 0.3920462727546692)","(8.610006332397461, 188.07058715820312, 61.61505889892578)",1,4.418121337890625,1,"(19.927000045776367, -0.07500091195106506, 625.1904907226562)",1
17073871404,2060700109,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5138241648674011, 0.39190664887428284)","(8.731244087219238, 188.11141967773438, 61.62990188598633)",1,4.4237518310546875,1,"(19.934642791748047, -0.06964699923992157, 625.0416259765625)",1
17073888633,2060717338,"(0.5096448063850403, 0.40023159980773926)","(6.418826580047607, 185.6766815185547, 60.7437744140625)",1,4.147674560546875,1,"(-49.27128219604492, 0.6317276954650879, 622.8528442382812)",1,"(0.5173655152320862, 0.3749144375324249)","(10.69068717956543, 193.0809783935547, 63.43868637084961)",1,4.396636962890625,1,"(19.951629638671875, -0.062153901904821396, 624.5938720703125)",1
17073904178,2060732883,"(0.507752001285553, 0.39924243092536926)","(5.371549129486084, 185.9659881591797, 60.849056243896484)",1,4.1280517578125,1,"(-49.20092010498047, 0.6779658198356628, 622.3732299804688)",1,"(0.5164936184883118, 0.37922051548957825)","(10.20826530456543, 191.82162475585938, 62.9803352355957)",1,4.390625,1,"(19.968976974487305, -0.02757282741367817, 624.0284423828125)",1
17073921273,2060749978,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5144992470741272, 0.3916376829147339)","(9.104826927185059, 188.1900634765625, 61.658546447753906)",1,4.411834716796875,1,"(19.98111343383789, 0.0010716133983805776, 623.9610595703125)",1
17073938553,2060767258,"(0.5100425481796265, 0.4058484733104706)","(6.638895034790039, 184.03395080566406, 60.14584732055664)",1,4.1375885009765625,1,"(-49.165340423583984, 0.7607564330101013, 622.4876098632812)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17073954098,2060782803,"(0.5073360800743103, 0.39732301235198975)","(5.1414031982421875, 186.52732849121094, 61.05337142944336)",1,4.1218109130859375,1,"(-49.145896911621094, 0.8088083267211914, 622.63916015625)",1,"(0.515800952911377, 0.38893619179725647)","(9.825023651123047, 188.98016357421875, 61.94615173339844)",1,4.3946380615234375,1,"(20.055252075195312, 0.1047099381685257, 624.319580078125)",1
17073971239,2060799944,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5167879462242126, 0.38927119970321655)","(10.371147155761719, 188.8821563720703, 61.91048812866211)",1,4.397216796875,1,"(20.05927276611328, 0.13064594566822052, 624.3931274414062)",1
17073988473,2060817178,"(0.50666344165802, 0.4018319845199585)","(4.769229888916016, 185.20860290527344, 60.573429107666016)",1,4.121978759765625,1,"(-49.11417770385742, 0.8878899216651917, 622.7110595703125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17074004018,2060832723,"(0.5072646737098694, 0.4055405557155609)","(5.101870536804199, 184.12400817871094, 60.1785888671875)",1,4.1258392333984375,1,"(-49.080421447753906, 0.9162048697471619, 622.4080200195312)",1,"(0.5175689458847046, 0.3944438695907593)","(10.803245544433594, 187.36935424804688, 61.35982131958008)",1,4.40008544921875,1,"(20.07370948791504, 0.19546037912368774, 624.0830688476562)",1
17074021108,2060849813,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5169568657875061, 0.39473816752433777)","(10.464560508728027, 187.28329467773438, 61.32850646972656)",1,4.3989410400390625,1,"(20.079492568969727, 0.20711694657802582, 623.9236450195312)",1
17074038393,2060867098,"(0.5075379610061646, 0.40636515617370605)","(5.253087043762207, 183.88284301757812, 60.090850830078125)",1,4.1064605712890625,1,"(-49.03116989135742, 0.9471108913421631, 621.8182983398438)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17074053938,2060882643,"(0.5047087669372559, 0.3936583995819092)","(3.687697410583496, 187.59909057617188, 61.44340896606445)",1,4.0817413330078125,1,"(-49.013118743896484, 0.956455647945404, 621.7185668945312)",1,"(0.517657995223999, 0.3930460810661316)","(10.852540016174316, 187.77818298339844, 61.508609771728516)",1,4.3892059326171875,1,"(20.082611083984375, 0.24436505138874054, 623.39111328125)",1
17074071074,2060899779,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5158820748329163, 0.39405179023742676)","(9.86991024017334, 187.4840545654297, 61.40156173706055)",1,4.39202880859375,1,"(20.098302841186523, 0.2550332844257355, 623.3954467773438)",1
17074088313,2060917018,"(0.5080564022064209, 0.40597349405288696)","(5.5399489402771, 183.99740600585938, 60.13249969482422)",1,4.117950439453125,1,"(-48.97576141357422, 1.0056614875793457, 621.894287109375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17074103858,2060932563,"(0.5413289070129395, 0.3621658384799957)","(23.949613571166992, 196.80947875976562, 64.79570007324219)",1,4.115081787109375,1,"(-48.726097106933594, 1.1245180368423462, 622.1033935546875)",1,"(0.5672147274017334, 0.3492421805858612)","(38.272254943847656, 200.58914184570312, 66.17144012451172)",1,4.384002685546875,1,"(20.408119201660156, 0.42918822169303894, 623.6456909179688)",1
17074121041,2060949746,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5808506608009338, 0.33615124225616455)","(45.81700897216797, 204.41775512695312, 67.56492614746094)",1,4.37579345703125,1,"(20.52956199645996, 0.47134074568748474, 624.1235961914062)",1
