device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
16050677511,1037503951,"(0.6000350713729858, 0.3002283275127411)","(56.43177032470703, 214.92381286621094, 71.3888168334961)",1,3.60174560546875,1,"(-48.19115447998047, -11.223567008972168, 642.0757446289062)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16050693112,1037519552,"(0.6003202795982361, 0.3048824667930603)","(56.58958053588867, 213.56263732910156, 70.89340209960938)",1,3.615997314453125,1,"(-48.161895751953125, -11.230300903320312, 642.15869140625)",1,"(0.5865280628204346, 0.2643846869468689)","(48.95835876464844, 225.40670776367188, 75.20430755615234)",1,3.8103179931640625,1,"(21.050867080688477, -11.320160865783691, 643.61767578125)",1
16050710239,1037536679,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5871827006340027, 0.26620063185691833)","(49.320552825927734, 224.8756103515625, 75.0110092163086)",1,3.812347412109375,1,"(21.05780029296875, -11.322728157043457, 643.6450805664062)",1
16050727431,1037553871,"(0.5974716544151306, 0.30393362045288086)","(55.0134391784668, 213.84017944335938, 70.99437713623047)",1,3.6216888427734375,1,"(-48.13309860229492, -11.253633499145508, 642.1351318359375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16050743032,1037569472,"(0.5986354947090149, 0.3044789135456085)","(55.65736770629883, 213.68069458007812, 70.93634033203125)",1,3.6258544921875,1,"(-48.15168762207031, -11.277792930603027, 642.222900390625)",1,"(0.5846053957939148, 0.26962634921073914)","(47.894554138183594, 223.87371826171875, 74.64631652832031)",1,3.8100738525390625,1,"(21.07264518737793, -11.384234428405762, 643.7443237304688)",1
16050760109,1037586549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5825603604316711, 0.2692404091358185)","(46.76300048828125, 223.98658752441406, 74.68740844726562)",1,3.7979888916015625,1,"(21.068906784057617, -11.397749900817871, 643.6841430664062)",1
16050777351,1037603791,"(0.5953266024589539, 0.3023270070552826)","(53.826568603515625, 214.31005859375, 71.1654281616211)",1,3.61376953125,1,"(-48.132530212402344, -11.310383796691895, 641.915283203125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16050792952,1037619392,"(0.5959258079528809, 0.29977962374687195)","(54.15809631347656, 215.05503845214844, 71.43665313720703)",1,3.6138763427734375,1,"(-48.11890411376953, -11.312166213989258, 641.8829956054688)",1,"(0.5840471982955933, 0.2724968194961548)","(47.5856819152832, 223.03421020507812, 74.34081268310547)",1,3.788177490234375,1,"(21.05769157409668, -11.447925567626953, 643.3869018554688)",1
16050810075,1037636515,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5867836475372314, 0.2687733471393585)","(49.09973907470703, 224.1231689453125, 74.73717498779297)",1,3.79058837890625,1,"(21.07692527770996, -11.449783325195312, 643.412353515625)",1
16050827271,1037653710,"(0.5981362462043762, 0.3017508387565613)","(55.381103515625, 214.47854614257812, 71.22677612304688)",1,3.6038665771484375,1,"(-48.04482650756836, -11.301390647888184, 642.0607299804688)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
16050842872,1037669311,"(0.5955756306648254, 0.3031172752380371)","(53.964317321777344, 214.0789337158203, 71.08129119873047)",1,3.6000518798828125,1,"(-47.96794509887695, -11.29615306854248, 642.0640258789062)",1,"(0.583457887172699, 0.2725529670715332)","(47.259613037109375, 223.01779174804688, 74.33480072021484)",1,3.7882843017578125,1,"(21.24559783935547, -11.439825057983398, 643.508544921875)",1
16050860041,1037686480,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5818808078765869, 0.27088186144828796)","(46.387027740478516, 223.50653076171875, 74.51268768310547)",1,3.79241943359375,1,"(21.28692054748535, -11.444387435913086, 643.4507446289062)",1
16050877191,1037703630,"(0.5961989760398865, 0.30353209376335144)","(54.30926513671875, 213.95755004882812, 71.03716278076172)",1,3.587493896484375,1,"(-47.78781509399414, -11.292980194091797, 641.7557373046875)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
