device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
3305464513,3267283615,"(0.730703592300415, 0.6327213644981384)","(128.7306671142578, 117.68233489990234, 35.995811462402344)",1,3.7076873779296875,1,"(-50.94583511352539, -75.3443603515625, 622.2822265625)",1,"(0.7423214912414551, 0.6765777468681335)","(135.1588897705078, 104.85600280761719, 31.327394485473633)",1,3.7625885009765625,1,"(8.987611770629883, -77.60875701904297, 624.5859375)",1
3305481097,3267300199,"(0.7316176295280457, 0.6355037689208984)","(129.2363739013672, 116.86858367919922, 35.699623107910156)",1,3.7198333740234375,1,"(-50.95439910888672, -75.34458923339844, 622.2848510742188)",1,"(0.7348613739013672, 0.6887304186820984)","(131.03123474121094, 101.30181884765625, 30.033811569213867)",1,3.7982330322265625,1,"(8.984868049621582, -77.60871124267578, 624.5845336914062)",1
3305498258,3267317360,"(0.7336454391479492, 0.6341648697853088)","(130.35838317871094, 117.2601318359375, 35.84214782714844)",1,3.7129058837890625,1,"(-50.97871017456055, -75.32347106933594, 622.2880859375)",1,"(0.7343164682388306, 0.6828741431236267)","(130.7296905517578, 103.0145263671875, 30.657196044921875)",1,3.7829742431640625,1,"(8.97196102142334, -77.59112548828125, 624.5919799804688)",1
3305514433,3267333535,"(0.7292863130569458, 0.6373516917228699)","(127.94654846191406, 116.32807922363281, 35.5029296875)",1,3.71624755859375,1,"(-51.03495788574219, -75.322998046875, 622.4689331054688)",1,"(0.7328817248344421, 0.6750679016113281)","(129.93588256835938, 105.29755401611328, 31.488100051879883)",1,3.7753448486328125,1,"(8.950356483459473, -77.59111022949219, 624.7572631835938)",1
3305531063,3267350165,"(0.7290699481964111, 0.6395955085754395)","(127.82679748535156, 115.6718521118164, 35.26407241821289)",1,3.725555419921875,1,"(-51.07354736328125, -75.33826446533203, 622.6865234375)",1,"(0.7349511384963989, 0.6723806262016296)","(131.0808563232422, 106.08348846435547, 31.77416229248047)",1,3.7803192138671875,1,"(8.923979759216309, -77.60296630859375, 624.9888305664062)",1
3305548270,3267367372,"(0.7265149354934692, 0.6317104697227478)","(126.41304016113281, 117.97798156738281, 36.10340118408203)",1,3.7236328125,1,"(-51.131011962890625, -75.36902618408203, 623.1005859375)",1,"(0.7240659594535828, 0.6828404068946838)","(125.05806732177734, 103.02440643310547, 30.6607723236084)",1,3.831085205078125,1,"(8.89417552947998, -77.6374740600586, 625.4579467773438)",1
3305564353,3267383455,"(0.7302510142326355, 0.6320211291313171)","(128.480224609375, 117.88712310791016, 36.07036209106445)",1,3.7280426025390625,1,"(-51.21772766113281, -75.4007339477539, 623.6823120117188)",1,"(0.7282874584197998, 0.6859480142593384)","(127.39383697509766, 102.11555480957031, 30.329952239990234)",1,3.844146728515625,1,"(8.862030982971191, -77.65594482421875, 625.9756469726562)",1
3305580933,3267400035,"(0.7283507585525513, 0.6364743113517761)","(127.42887115478516, 116.58474731445312, 35.5963249206543)",1,3.7424468994140625,1,"(-51.238555908203125, -75.39368438720703, 623.8699340820312)",1,"(0.7312967777252197, 0.6763731837272644)","(129.05889892578125, 104.91583251953125, 31.349199295043945)",1,3.8324432373046875,1,"(8.850341796875, -77.65774536132812, 626.20849609375)",1
3305598185,3267417287,"(0.7275570631027222, 0.6291894912719727)","(126.98970031738281, 118.71524047851562, 36.371788024902344)",1,3.74530029296875,1,"(-51.25934600830078, -75.38721466064453, 624.0001831054688)",1,"(0.7374770045280457, 0.673907458782196)","(132.47840881347656, 105.63697052001953, 31.6116886138916)",1,3.818695068359375,1,"(8.835556030273438, -77.62798309326172, 626.3328857421875)",1
3305614273,3267433376,"(0.729404866695404, 0.629028856754303)","(128.0120849609375, 118.76221466064453, 36.388893127441406)",1,3.749969482421875,1,"(-51.266334533691406, -75.3389892578125, 624.01904296875)",1,"(0.739447295665741, 0.6746611595153809)","(133.56858825683594, 105.41650390625, 31.531417846679688)",1,3.8256988525390625,1,"(8.83130931854248, -77.59757232666016, 626.3464965820312)",1
