device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
33453280377,18440149601,"(0.5018941760063171, 0.8239677548408508)","(2.130410671234131, 61.750030517578125, 15.638113975524902)",1,3.91595458984375,1,"(-30.637590408325195, -12.08512020111084, 663.3545532226562)",1,"(0.5045121908187866, 0.8177869319915771)","(3.5789411067962646, 63.557701110839844, 16.296079635620117)",1,3.5827484130859375,1,"(37.270652770996094, -10.411998748779297, 662.989990234375)",1
33453297159,18440166383,"(0.5018711686134338, 0.8191637396812439)","(2.1176817417144775, 63.155059814453125, 16.14952278137207)",1,3.9094696044921875,1,"(-30.64443588256836, -12.08792495727539, 663.1803588867188)",1,"(0.5054864287376404, 0.8182644248008728)","(4.118006229400635, 63.41803741455078, 16.245264053344727)",1,3.587493896484375,1,"(37.239990234375, -10.405912399291992, 662.8126220703125)",1
33453313942,18440183166,"(0.5026053786277771, 0.8207386136054993)","(2.52390456199646, 62.69444274902344, 15.981871604919434)",1,3.9080047607421875,1,"(-30.670944213867188, -12.088003158569336, 662.9822387695312)",1,"(0.5078709125518799, 0.8171999454498291)","(5.437334060668945, 63.729331970214844, 16.358562469482422)",1,3.5860748291015625,1,"(37.18052291870117, -10.394479751586914, 662.6174926757812)",1
33453330297,18440199521,"(0.5004362463951111, 0.824002206325531)","(1.323724627494812, 61.73997116088867, 15.634443283081055)",1,3.9072723388671875,1,"(-30.708892822265625, -12.097733497619629, 662.9180908203125)",1,"(0.5075225234031677, 0.8163706660270691)","(5.244583606719971, 63.971885681152344, 16.446813583374023)",1,3.5905914306640625,1,"(37.12765884399414, -10.389603614807129, 662.5608520507812)",1
33453347125,18440216349,"(0.4957326650619507, 0.8250688314437866)","(-1.2787808179855347, 61.42805862426758, 15.520951271057129)",1,3.8978729248046875,1,"(-30.724271774291992, -12.10506820678711, 662.9031982421875)",1,"(0.5101487040519714, 0.8185039758682251)","(6.697637557983398, 63.347991943359375, 16.219724655151367)",1,3.590057373046875,1,"(37.08832550048828, -10.388415336608887, 662.54638671875)",1
33453363857,18440233081,"(0.49981310963630676, 0.8239813446998596)","(0.9789462685585022, 61.746070861816406, 15.636672973632812)",1,3.892791748046875,1,"(-30.779216766357422, -12.124515533447266, 662.9915161132812)",1,"(0.5079056024551392, 0.8155184984207153)","(5.45653772354126, 64.22114562988281, 16.537521362304688)",1,3.5795440673828125,1,"(37.066917419433594, -10.388400077819824, 662.6541748046875)",1
33453380212,18440249436,"(0.5028574466705322, 0.8248448371887207)","(2.6633639335632324, 61.4935417175293, 15.544756889343262)",1,3.889312744140625,1,"(-30.858238220214844, -12.137701988220215, 663.2380981445312)",1,"(0.5063930749893188, 0.8155580163002014)","(4.619648456573486, 64.20953369140625, 16.5333309173584)",1,3.57501220703125,1,"(37.03833770751953, -10.37868595123291, 662.891845703125)",1
33453396995,18440266219,"(0.5024755001068115, 0.8222969770431519)","(2.4520487785339355, 62.23870086669922, 15.815979957580566)",1,3.8890533447265625,1,"(-30.883460998535156, -12.13490104675293, 663.0997314453125)",1,"(0.5047642588615417, 0.8140386939048767)","(3.718409299850464, 64.65391540527344, 16.69508171081543)",1,3.576416015625,1,"(36.99641036987305, -10.368094444274902, 662.7566528320312)",1
33453413869,18440283093,"(0.5004475116729736, 0.8185977339744568)","(1.3299603462219238, 63.320579528808594, 16.20977210998535)",1,3.877105712890625,1,"(-30.907838821411133, -12.10958480834961, 662.8638305664062)",1,"(0.5068404078483582, 0.8141304850578308)","(4.867127895355225, 64.6270751953125, 16.685312271118164)",1,3.569091796875,1,"(36.929805755615234, -10.341690063476562, 662.5208129882812)",1
33453430132,18440299356,"(0.4995703399181366, 0.8178431987762451)","(0.8446111083030701, 63.5412483215332, 16.290096282958984)",1,3.8700714111328125,1,"(-30.92984390258789, -12.086566925048828, 662.7235717773438)",1,"(0.5081855654716492, 0.8123248219490051)","(5.611420154571533, 65.15514373779297, 16.87749671936035)",1,3.5707855224609375,1,"(36.89398193359375, -10.333170890808105, 662.388916015625)",1
