device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
17101776702,2088605492,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.3600766956806183, 0.7516317963600159)","(-76.33722686767578, 82.90554809570312, 23.338109970092773)",1,3.6754302978515625,1,"(15.245626449584961, -2.5265283584594727, 622.3494873046875)",1
17101793595,2088622385,"(0.36762991547584534, 0.8050293326377869)","(-72.15800476074219, 67.28880310058594, 17.65408706665039)",1,3.402679443359375,1,"(-53.90452194213867, -3.0124595165252686, 620.0374755859375)",1,"(0.352278470993042, 0.7501884698867798)","(-80.6520004272461, 83.32765197753906, 23.491756439208984)",1,3.6451568603515625,1,"(15.201674461364746, -2.5482687950134277, 622.2617797851562)",1
17101809476,2088638266,"(0.3685484826564789, 0.8070064783096313)","(-71.64979553222656, 66.71055603027344, 17.443580627441406)",1,3.4013824462890625,1,"(-53.98762512207031, -3.010603904724121, 620.5038452148438)",1,"(0.35329023003578186, 0.7460476160049438)","(-80.09219360351562, 84.53868103027344, 23.932537078857422)",1,3.641448974609375,1,"(15.165669441223145, -2.5525999069213867, 622.6634521484375)",1
17101826572,2088655362,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.36134788393974304, 0.7489952445030212)","(-75.63389587402344, 83.6766357421875, 23.618728637695312)",1,3.6659698486328125,1,"(15.142687797546387, -2.5433390140533447, 622.783203125)",1
17101843414,2088672204,"(0.3680340051651001, 0.8062565326690674)","(-71.93450164794922, 66.92990112304688, 17.52345085144043)",1,3.40234375,1,"(-54.00864791870117, -3.0051801204681396, 620.5407104492188)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17101859396,2088688186,"(0.3710879981517792, 0.8120565414428711)","(-70.24468994140625, 65.233642578125, 16.906068801879883)",1,3.409088134765625,1,"(-53.977928161621094, -2.985957622528076, 620.5087890625)",1,"(0.34768155217170715, 0.7608396410942078)","(-83.19548034667969, 80.21260070800781, 22.35795783996582)",1,3.6245880126953125,1,"(15.157296180725098, -2.4871253967285156, 622.6973266601562)",1
17101876538,2088705328,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.3572573959827423, 0.7458924055099487)","(-77.89714050292969, 84.58409881591797, 23.949058532714844)",1,3.6322174072265625,1,"(15.1964693069458, -2.42785906791687, 622.6782836914062)",1
17101893329,2088722119,"(0.42674151062965393, 0.6449662446975708)","(-39.45158004760742, 114.10116577148438, 34.69232177734375)",1,3.49456787109375,1,"(-53.51052474975586, -2.4493298530578613, 620.6869506835938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
17101909316,2088738106,"(0.49035078287124634, 0.4470348656177521)","(-4.256557941436768, 171.98849487304688, 55.76165771484375)",1,3.4879302978515625,1,"(-53.0410041809082, -1.8451281785964966, 620.4896240234375)",1,"(0.4649445414543152, 0.3730374276638031)","(-18.313838958740234, 193.62991333007812, 63.63851547241211)",1,3.6055450439453125,1,"(15.650381088256836, -1.371717095375061, 622.4727172851562)",1
17101926407,2088755197,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.419490784406662, 0.3492983877658844)","(-43.46339416503906, 200.5726776123047, 66.16545867919922)",1,3.403045654296875,1,"(15.727602005004883, -1.3042657375335693, 622.3936767578125)",1
