device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
10527266412,10501147057,"(0.6214944124221802, 0.472009539604187)","(68.30525970458984, 164.68435668945312, 53.103172302246094)",1,3.0171051025390625,1,"(-69.06027221679688, -93.40006256103516, 569.152099609375)",1,"(0.6366860866546631, 0.5175763964653015)","(76.71080017089844, 151.3578338623047, 48.25266647338867)",1,3.165771484375,1,"(-10.225594520568848, -93.73836517333984, 573.341796875)",1
10527283420,10501164065,"(0.6233806610107422, 0.46971842646598816)","(69.34890747070312, 165.3544158935547, 53.347076416015625)",1,3.0218505859375,1,"(-69.00782012939453, -93.37019348144531, 568.7855224609375)",1,"(0.6359146237373352, 0.515649139881134)","(76.28392791748047, 151.92147827148438, 48.4578742980957)",1,3.160919189453125,1,"(-10.1980562210083, -93.68462371826172, 572.9736938476562)",1
10527299462,10501180107,"(0.6232611536979675, 0.4773630201816559)","(69.28278350830078, 163.11868286132812, 52.533302307128906)",1,3.0340576171875,1,"(-68.90330505371094, -93.31755828857422, 568.4423217773438)",1,"(0.6347622275352478, 0.5171476602554321)","(75.64630126953125, 151.4832000732422, 48.298343658447266)",1,3.1749420166015625,1,"(-10.123748779296875, -93.61882019042969, 572.6375732421875)",1
10527316378,10501197023,"(0.6227401494979858, 0.4753623306751251)","(68.99449157714844, 163.70379638671875, 52.74625778198242)",1,3.0284271240234375,1,"(-68.8353042602539, -93.303466796875, 568.3272094726562)",1,"(0.6347489356994629, 0.5164052248001099)","(75.63894653320312, 151.70033264160156, 48.37735366821289)",1,3.1812286376953125,1,"(-10.064375877380371, -93.59344482421875, 572.490234375)",1
10527333340,10501213985,"(0.6243448257446289, 0.47089719772338867)","(69.88233184814453, 165.00965881347656, 53.22159194946289)",1,3.0341796875,1,"(-68.68531799316406, -93.27534484863281, 568.0387573242188)",1,"(0.6342304944992065, 0.5171547532081604)","(75.35213470458984, 151.48114013671875, 48.29755783081055)",1,3.189056396484375,1,"(-9.937385559082031, -93.56830596923828, 572.1835327148438)",1
10527349382,10501230027,"(0.6219114065170288, 0.474716454744339)","(68.53591918945312, 163.89273071289062, 52.81498718261719)",1,3.04156494140625,1,"(-68.44249725341797, -93.21150970458984, 567.6541748046875)",1,"(0.6345880031585693, 0.517340362071991)","(75.54988861083984, 151.4268341064453, 48.27782440185547)",1,3.203277587890625,1,"(-9.758554458618164, -93.54106903076172, 571.7872924804688)",1
10527366248,10501246894,"(0.6199062466621399, 0.4761136770248413)","(67.42646789550781, 163.48410034179688, 52.666255950927734)",1,3.0505218505859375,1,"(-68.30490112304688, -93.17776489257812, 567.46826171875)",1,"(0.6319553852081299, 0.5138243436813354)","(74.09330749511719, 152.45513916015625, 48.652099609375)",1,3.2153167724609375,1,"(-9.625316619873047, -93.53469848632812, 571.5508422851562)",1
10527383260,10501263906,"(0.6228023171424866, 0.47941312193870544)","(69.02891540527344, 162.51907348632812, 52.315101623535156)",1,3.060028076171875,1,"(-68.05007934570312, -93.1113510131836, 567.0869140625)",1,"(0.6302797198295593, 0.5134488940238953)","(73.16613006591797, 152.56494140625, 48.69207000732422)",1,3.21795654296875,1,"(-9.401309967041016, -93.50518035888672, 571.1594848632812)",1
10527399302,10501279948,"(0.6191540360450745, 0.4812617897987366)","(67.0102767944336, 161.9784393310547, 52.11829376220703)",1,3.0575714111328125,1,"(-67.76239013671875, -93.02861022949219, 566.7561645507812)",1,"(0.6330951452255249, 0.5167881846427917)","(74.72389221191406, 151.58831787109375, 48.336631774902344)",1,3.228851318359375,1,"(-9.173306465148926, -93.46988677978516, 570.8279418945312)",1
10527416117,10501296763,"(0.618803858757019, 0.4783100187778473)","(66.81657409667969, 162.84169006347656, 52.43250274658203)",1,3.0631561279296875,1,"(-67.62203216552734, -92.96643829345703, 566.5633544921875)",1,"(0.6316248178482056, 0.5267621278762817)","(73.910400390625, 148.67132568359375, 47.274932861328125)",1,3.2472381591796875,1,"(-9.03724479675293, -93.43058776855469, 570.5853881835938)",1
10527433180,10501313826,"(0.6228362321853638, 0.4693920612335205)","(69.04767608642578, 165.4498748779297, 53.38179016113281)",1,3.0859375,1,"(-67.3934097290039, -92.85807037353516, 566.1753540039062)",1,"(0.6306096911430359, 0.5274287462234497)","(73.34874725341797, 148.4763641357422, 47.20399475097656)",1,3.2527008056640625,1,"(-8.8357515335083, -93.35820007324219, 570.1854858398438)",1
10527449222,10501329868,"(0.6197734475135803, 0.4759346544742584)","(67.3530044555664, 163.5364532470703, 52.68531036376953)",1,3.083282470703125,1,"(-67.1126937866211, -92.68124389648438, 565.576171875)",1,"(0.6302082538604736, 0.5278791189193726)","(73.12657165527344, 148.34463500976562, 47.1559944152832)",1,3.2677154541015625,1,"(-8.643733024597168, -93.27603149414062, 569.6043701171875)",1
10527466083,10501346729,"(0.6201996803283691, 0.4815044105052948)","(67.58882904052734, 161.90753173828125, 52.092430114746094)",1,3.099090576171875,1,"(-66.9980239868164, -92.60301208496094, 565.3135375976562)",1,"(0.6299694180488586, 0.5278490781784058)","(72.99446868896484, 148.3534393310547, 47.15922164916992)",1,3.27392578125,1,"(-8.537569999694824, -93.23123168945312, 569.287109375)",1
10527483100,10501363746,"(0.6201074123382568, 0.47583645582199097)","(67.53779602050781, 163.5651397705078, 52.69580078125)",1,3.1041107177734375,1,"(-66.80709075927734, -92.47370147705078, 564.9078979492188)",1,"(0.6302158832550049, 0.5315662622451782)","(73.13084411621094, 147.26629638671875, 46.76353454589844)",1,3.2873077392578125,1,"(-8.395790100097656, -93.1640853881836, 568.8893432617188)",1
10527499142,10501379788,"(0.6226942539215088, 0.48169225454330444)","(68.96912384033203, 161.85252380371094, 52.07244873046875)",1,3.11236572265625,1,"(-66.63583374023438, -92.30245971679688, 564.51953125)",1,"(0.6307530999183655, 0.5303150415420532)","(73.42804718017578, 147.6322479248047, 46.89668655395508)",1,3.29559326171875,1,"(-8.267000198364258, -93.09051513671875, 568.5177001953125)",1
10527515953,10501396600,"(0.6213130950927734, 0.4812595546245575)","(68.20489501953125, 161.9791259765625, 52.118499755859375)",1,3.120147705078125,1,"(-66.55241394042969, -92.22753143310547, 564.2811279296875)",1,"(0.630395770072937, 0.5349870324134827)","(73.23033905029297, 146.26585388183594, 46.399375915527344)",1,3.3058929443359375,1,"(-8.194818496704102, -93.04020690917969, 568.245849609375)",1
10527533020,10501413667,"(0.621989905834198, 0.4724770784378052)","(68.57942962646484, 164.54762268066406, 53.05339813232422)",1,3.1284332275390625,1,"(-66.46588897705078, -92.16077423095703, 563.9946899414062)",1,"(0.6254905462265015, 0.5299197435379028)","(70.51630401611328, 147.7478485107422, 46.93879699707031)",1,3.3128662109375,1,"(-8.131309509277344, -93.00273132324219, 567.9650268554688)",1
10527549062,10501429709,"(0.5290568470954895, 0.4528615474700928)","(17.15952491760254, 170.28443908691406, 55.14140319824219)",1,3.1590576171875,1,"(-66.67611694335938, -92.02410125732422, 563.947265625)",1,"(0.5478960275650024, 0.4999145269393921)","(27.58319664001465, 156.52325439453125, 50.132713317871094)",1,3.349365234375,1,"(-8.386600494384766, -92.95183563232422, 567.9678955078125)",1
10527565919,10501446567,"(0.4938620924949646, 0.44114160537719727)","(-2.3137660026550293, 173.71209716796875, 56.38899230957031)",1,3.1663818359375,1,"(-66.7318344116211, -91.88953399658203, 563.3065795898438)",1,"(0.5060611367225647, 0.48638203740119934)","(4.435950756072998, 160.48097229003906, 51.573211669921875)",1,3.3735809326171875,1,"(-8.5658540725708, -92.80908203125, 567.254150390625)",1
10527582940,10501463588,"(0.485848069190979, 0.4317154884338379)","(-6.74791955947876, 176.46885681152344, 57.39237594604492)",1,3.1819305419921875,1,"(-66.79190826416016, -91.90776062011719, 563.4086303710938)",1,"(0.4895104467868805, 0.47846823930740356)","(-4.721508026123047, 162.7954559326172, 52.415645599365234)",1,3.3850250244140625,1,"(-8.593003273010254, -92.86643981933594, 567.4721069335938)",1
10527598982,10501479630,"(0.4823039770126343, 0.43097761273384094)","(-8.708854675292969, 176.68458557128906, 57.470943450927734)",1,3.2126617431640625,1,"(-66.86052703857422, -92.03761291503906, 564.1411743164062)",1,"(0.48393142223358154, 0.48218029737472534)","(-7.808411121368408, 161.70980834960938, 52.02051544189453)",1,3.4011993408203125,1,"(-8.550705909729004, -93.03057861328125, 568.2138671875)",1
10527615787,10501496435,"(0.4837372899055481, 0.4314432442188263)","(-7.915832042694092, 176.5484619140625, 57.4213752746582)",1,3.2093353271484375,1,"(-66.8707504272461, -92.06285095214844, 564.2218627929688)",1,"(0.48604440689086914, 0.4833337366580963)","(-6.639259338378906, 161.37246704101562, 51.89772033691406)",1,3.4044189453125,1,"(-8.545525550842285, -93.0689697265625, 568.307861328125)",1
10527632860,10501513508,"(0.48404091596603394, 0.42583420872688293)","(-7.747814655303955, 178.1888885498047, 58.01841354370117)",1,3.2139129638671875,1,"(-66.92021942138672, -92.16854858398438, 564.6034545898438)",1,"(0.48385322093963623, 0.48185956478118896)","(-7.851656913757324, 161.80360412597656, 52.05463409423828)",1,3.4359130859375,1,"(-8.541755676269531, -93.17603302001953, 568.67431640625)",1
10527648902,10501529550,"(0.4840303361415863, 0.42450565099716187)","(-7.753645420074463, 178.57745361328125, 58.15983963012695)",1,3.232574462890625,1,"(-66.97264099121094, -92.28643035888672, 564.9390258789062)",1,"(0.48316168785095215, 0.47151798009872437)","(-8.234293937683105, 164.82810974121094, 53.155494689941406)",1,3.4568328857421875,1,"(-8.550101280212402, -93.32699584960938, 568.9906005859375)",1
10527665657,10501546305,"(0.4838913083076477, 0.4270959198474884)","(-7.830588340759277, 177.81988525390625, 57.884098052978516)",1,3.2423553466796875,1,"(-67.0062026977539, -92.34809112548828, 565.0979614257812)",1,"(0.48274242877960205, 0.47938331961631775)","(-8.466254234313965, 162.52780151367188, 52.3182487487793)",1,3.4733734130859375,1,"(-8.563339233398438, -93.39762878417969, 569.1864013671875)",1
10527682780,10501563428,"(0.4833633303642273, 0.43169811367988586)","(-8.122722625732422, 176.4739227294922, 57.39419937133789)",1,3.239837646484375,1,"(-67.05658721923828, -92.4054946899414, 565.25732421875)",1,"(0.4845774471759796, 0.49002107977867126)","(-7.450955867767334, 159.41668701171875, 51.185882568359375)",1,3.4817352294921875,1,"(-8.598323822021484, -93.44467163085938, 569.3430786132812)",1
10527698822,10501579471,"(0.4815135896205902, 0.431240051984787)","(-9.146196365356445, 176.60787963867188, 57.44297409057617)",1,3.2549896240234375,1,"(-67.09486389160156, -92.41443634033203, 565.2036743164062)",1,"(0.4869105815887451, 0.4873068332672119)","(-6.160031795501709, 160.21051025390625, 51.47480773925781)",1,3.477783203125,1,"(-8.649306297302246, -93.44364929199219, 569.3004760742188)",1
10527715623,10501596272,"(0.4814525842666626, 0.43455052375793457)","(-9.179945945739746, 175.6397247314453, 57.090606689453125)",1,3.2645263671875,1,"(-67.13414001464844, -92.42646789550781, 565.2308349609375)",1,"(0.4881439507007599, 0.48706167936325073)","(-5.477610111236572, 160.28219604492188, 51.50090408325195)",1,3.4826812744140625,1,"(-8.6913423538208, -93.45259094238281, 569.341064453125)",1
10527732700,10501613349,"(0.48373615741729736, 0.4285857677459717)","(-7.916457176208496, 177.38417053222656, 57.72555160522461)",1,3.252899169921875,1,"(-67.2225570678711, -92.46001434326172, 565.227294921875)",1,"(0.4866679012775421, 0.4860322177410126)","(-6.294299125671387, 160.58326721191406, 51.61048126220703)",1,3.4805145263671875,1,"(-8.755244255065918, -93.46499633789062, 569.3362426757812)",1
10527748742,10501629391,"(0.4836427569389343, 0.422547310590744)","(-7.968123435974121, 179.15017700195312, 58.36827087402344)",1,3.2428741455078125,1,"(-67.32907104492188, -92.48375701904297, 565.1165161132812)",1,"(0.4849959909915924, 0.4823523461818695)","(-7.219364166259766, 161.65948486328125, 52.00221633911133)",1,3.477203369140625,1,"(-8.85713005065918, -93.46965789794922, 569.2433471679688)",1
10527765493,10501646142,"(0.48166394233703613, 0.42407315969467163)","(-9.062962532043457, 178.70391845703125, 58.20585632324219)",1,3.23828125,1,"(-67.40129852294922, -92.49393463134766, 565.1452026367188)",1,"(0.4857328534126282, 0.4872998297214508)","(-6.811637878417969, 160.21253967285156, 51.475589752197266)",1,3.475372314453125,1,"(-8.935992240905762, -93.47369384765625, 569.2899169921875)",1
10527782620,10501663269,"(0.482104629278183, 0.42550748586654663)","(-8.819149017333984, 178.28445434570312, 58.05317687988281)",1,3.2310638427734375,1,"(-67.56865692138672, -92.53324890136719, 565.36767578125)",1,"(0.48415517807006836, 0.487140417098999)","(-7.6845879554748535, 160.25918579101562, 51.49252700805664)",1,3.46112060546875,1,"(-9.074150085449219, -93.4862060546875, 569.520263671875)",1
10527798662,10501679311,"(0.48355209827423096, 0.4268516004085541)","(-8.018269538879395, 177.89134216308594, 57.910133361816406)",1,3.22021484375,1,"(-67.75105285644531, -92.59939575195312, 565.6211547851562)",1,"(0.48488283157348633, 0.4839060604572296)","(-7.281999588012695, 161.20510864257812, 51.83680725097656)",1,3.4558868408203125,1,"(-9.221364974975586, -93.5216293334961, 569.76416015625)",1
10527815459,10501696108,"(0.4767735004425049, 0.4557572603225708)","(-11.768871307373047, 169.43753051757812, 54.833229064941406)",1,3.225921630859375,1,"(-67.8596420288086, -92.69869232177734, 565.7928466796875)",1,"(0.4769551455974579, 0.511235773563385)","(-11.66834545135498, 153.21218872070312, 48.92766189575195)",1,3.439666748046875,1,"(-9.35451602935791, -93.61417388916016, 569.9811401367188)",1
10527832540,10501713189,"(0.4335553050041199, 0.5632136464118958)","(-35.681514739990234, 138.01063537597656, 43.39478302001953)",1,3.1954345703125,1,"(-68.11475372314453, -92.99474334716797, 565.9137573242188)",1,"(0.43302854895591736, 0.6004989147186279)","(-35.97294998168945, 127.10614776611328, 39.42578125)",1,3.41510009765625,1,"(-9.668668746948242, -93.90754699707031, 570.1424560546875)",1
10527848582,10501729232,"(0.42828282713890076, 0.6037349104881287)","(-38.598777770996094, 126.15970611572266, 39.08135986328125)",1,3.1728668212890625,1,"(-68.4168472290039, -93.22859191894531, 566.5922241210938)",1,"(0.43048304319381714, 0.6465911269187927)","(-37.38138198852539, 113.62591552734375, 34.519405364990234)",1,3.4221343994140625,1,"(-9.862481117248535, -94.08881378173828, 570.7526245117188)",1
10527865328,10501745978,"(0.42625191807746887, 0.6026937961578369)","(-39.722476959228516, 126.46419525146484, 39.19217300415039)",1,3.1680755615234375,1,"(-68.51500701904297, -93.29141235351562, 566.862548828125)",1,"(0.43086889386177063, 0.6513605117797852)","(-37.16788864135742, 112.23106384277344, 34.011722564697266)",1,3.4044647216796875,1,"(-9.911916732788086, -94.13932800292969, 571.0827026367188)",1
10527882460,10501763110,"(0.4254177510738373, 0.6044036149978638)","(-40.184024810791016, 125.96412658691406, 39.01018142700195)",1,3.1563720703125,1,"(-68.66218566894531, -93.40802764892578, 567.2139282226562)",1,"(0.43037495017051697, 0.6494140625)","(-37.44118881225586, 112.80033111572266, 34.218902587890625)",1,3.382568359375,1,"(-10.002873420715332, -94.2271957397461, 571.4598999023438)",1
10527898502,10501779152,"(0.42562395334243774, 0.6029919385910034)","(-40.0699577331543, 126.37704467773438, 39.1604118347168)",1,3.1373138427734375,1,"(-68.8687515258789, -93.57197570800781, 567.9818725585938)",1,"(0.4259641468524933, 0.64305579662323)","(-39.88170623779297, 114.65988159179688, 34.89574432373047)",1,3.37249755859375,1,"(-10.08523178100586, -94.38072204589844, 572.1825561523438)",1
10527915294,10501795944,"(0.4263378083705902, 0.6051948666572571)","(-39.674991607666016, 125.73278045654297, 38.92591857910156)",1,3.138458251953125,1,"(-68.9638900756836, -93.6385498046875, 568.3121337890625)",1,"(0.42509526014328003, 0.6421334743499756)","(-40.36247253417969, 114.92961883544922, 34.99394607543945)",1,3.358428955078125,1,"(-10.144363403320312, -94.45454406738281, 572.5955200195312)",1
10527932380,10501813030,"(0.4256574511528015, 0.6005834937095642)","(-40.0514030456543, 127.0814208984375, 39.41680145263672)",1,3.114471435546875,1,"(-69.1185531616211, -93.74291229248047, 568.7460327148438)",1,"(0.4275372326374054, 0.6437290906906128)","(-39.01130676269531, 114.46296691894531, 34.82406234741211)",1,3.348541259765625,1,"(-10.249616622924805, -94.55091094970703, 573.0127563476562)",1
