device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
12438741905,12398594320,"(0.47998011112213135, 0.4176754355430603)","(-9.994675636291504, 180.57504272460938, 58.886863708496094)",1,4.3624114990234375,1,"(-72.20710754394531, -52.66948318481445, 720.7592163085938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438757901,12398610316,"(0.47346171736717224, 0.42098408937454224)","(-13.601280212402344, 179.6073455810547, 58.53468704223633)",1,4.358551025390625,1,"(-72.2454605102539, -52.6883659362793, 721.081298828125)",1,"(0.47123199701309204, 0.3698331117630005)","(-14.834993362426758, 194.56704711914062, 63.97967529296875)",1,4.1600494384765625,1,"(-10.347046852111816, -37.9116096496582, 723.6986694335938)",1
12438774965,12398627380,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438791825,12398644240,"(0.4740849733352661, 0.4163251221179962)","(-13.256455421447754, 180.96994018554688, 59.03060531616211)",1,4.404632568359375,1,"(-72.33607482910156, -52.74547576904297, 721.9204711914062)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438807821,12398660236,"(0.47196847200393677, 0.4133020043373108)","(-14.427492141723633, 181.85409545898438, 59.3524055480957)",1,4.4254150390625,1,"(-72.37654876708984, -52.7886848449707, 722.4156494140625)",1,"(0.6764413714408875, 0.30681413412094116)","(98.70741271972656, 212.99771118164062, 70.68782043457031)",1,5.4675445556640625,1,"(-10.205774307250977, -37.910743713378906, 725.0405883789062)",1
12438824834,12398677249,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438841745,12398694160,"(0.4717883765697479, 0.40892571210861206)","(-14.527145385742188, 183.13400268554688, 59.81830978393555)",1,4.4506072998046875,1,"(-72.452392578125, -52.863712310791016, 723.3834228515625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438857741,12398710156,"(0.47097864747047424, 0.40723589062690735)","(-14.975175857543945, 183.62820434570312, 59.99814987182617)",1,4.472625732421875,1,"(-72.48077392578125, -52.89042282104492, 723.9622802734375)",1,"(0.4690193235874176, 0.357984721660614)","(-16.059249877929688, 198.03225708007812, 65.2408447265625)",1,4.2547454833984375,1,"(-10.282398223876953, -38.07573318481445, 726.5830078125)",1
12438874703,12398727118,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
12438891665,12398744080,"(0.47468721866607666, 0.3987507224082947)","(-12.923229217529297, 186.10977172851562, 60.901371002197266)",1,4.5058441162109375,1,"(-72.50698852539062, -52.92316436767578, 724.8342895507812)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
