device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
8346864059,8308237637,"(0.41029441356658936, 0.19381485879421234)","(-48.5517692565918, 246.04568481445312, 82.71626281738281)",1,4.067474365234375,1,"(-26.758251190185547, -51.02091979980469, 668.9461669921875)",1,"(0.37334656715393066, 0.20256583392620087)","(-68.99502563476562, 243.48635864257812, 81.78474426269531)",1,4.2462615966796875,1,"(34.99617385864258, -51.8778190612793, 668.633056640625)",1
8346880759,8308254337,"(0.4096526503562927, 0.19451609253883362)","(-48.90684509277344, 245.84060668945312, 82.64161682128906)",1,4.0641937255859375,1,"(-26.732812881469727, -50.98775863647461, 668.6982421875)",1,"(0.37396305799484253, 0.2029689997434616)","(-68.6539077758789, 243.3684539794922, 81.74181365966797)",1,4.24237060546875,1,"(34.99790954589844, -51.8501091003418, 668.37109375)",1
8346897366,8308270944,"(0.4097490608692169, 0.19592875242233276)","(-48.85350036621094, 245.42747497558594, 82.49124908447266)",1,4.063201904296875,1,"(-26.73223114013672, -50.94717788696289, 668.632080078125)",1,"(0.37375614047050476, 0.20674434304237366)","(-68.76841735839844, 242.2643280029297, 81.33995056152344)",1,4.2505340576171875,1,"(34.997989654541016, -51.82939147949219, 668.3241577148438)",1
8346913979,8308287557,"(0.40920934081077576, 0.20787955820560455)","(-49.152122497558594, 241.93231201171875, 81.21910858154297)",1,4.0634613037109375,1,"(-26.76886558532715, -50.88428497314453, 669.15869140625)",1,"(0.37515366077423096, 0.21724386513233185)","(-67.99517059326172, 239.193603515625, 80.2223129272461)",1,4.250518798828125,1,"(34.99193572998047, -51.77876663208008, 668.8233032226562)",1
8346930628,8308304206,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.3980441689491272, 0.22340571880340576)","(-55.329811096191406, 237.39149475097656, 79.56641387939453)",1,4.1064605712890625,1,"(34.978965759277344, -51.7269401550293, 669.0181274414062)",1
8346947282,8308320860,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
8346963899,8308337477,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
8346980594,8308354172,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
8346997294,8308370872,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.3156290650367737, 0.46687623858451843)","(-100.93013000488281, 166.1856689453125, 53.64959716796875)",1,3.465789794921875,1,"(34.944557189941406, -51.663421630859375, 669.009521484375)",1
8347013819,8308387397,"(0.4234500229358673, 0.3690066337585449)","(-41.27277374267578, 194.8087921142578, 64.06756591796875)",1,3.8286895751953125,1,"(-26.920665740966797, -50.75723648071289, 669.2105102539062)",1,"(0.3812355101108551, 0.47320592403411865)","(-64.63005828857422, 164.33447265625, 52.97580337524414)",1,3.7339630126953125,1,"(34.957637786865234, -51.7119026184082, 668.9230346679688)",1
8347030560,8308404138,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.40198245644569397, 0.4021534323692322)","(-53.15077209472656, 185.11460876464844, 60.53916931152344)",1,4.014923095703125,1,"(34.97487258911133, -51.73102951049805, 668.8897094726562)",1
8347047209,8308420787,"(0.42329123616218567, 0.31677839159965515)","(-41.36064147949219, 210.08355712890625, 69.62718200683594)",1,4.0247039794921875,1,"(-26.801729202270508, -50.76846694946289, 668.5148315429688)",1,"(0.4027688205242157, 0.4000381827354431)","(-52.71566390991211, 185.73324584960938, 60.76428985595703)",1,4.06683349609375,1,"(34.97421646118164, -51.72718048095703, 668.3026733398438)",1
8347063739,8308437317,"(0.4178237318992615, 0.2911958694458008)","(-44.38581466674805, 217.56546020507812, 72.350341796875)",1,4.0882415771484375,1,"(-26.738075256347656, -50.72740936279297, 667.8922729492188)",1,"(0.3864174485206604, 0.32157817482948303)","(-61.762908935546875, 208.6798095703125, 69.11617279052734)",1,4.2677154541015625,1,"(34.971187591552734, -51.74454879760742, 667.6090087890625)",1
8347080526,8308454104,"(0.4193424582481384, 0.29157766699790955)","(-43.54548645019531, 217.4537811279297, 72.30967712402344)",1,4.1264801025390625,1,"(-26.710620880126953, -50.73472213745117, 667.654541015625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
8347097125,8308470703,"(0.41911542415618896, 0.31513309478759766)","(-43.67110824584961, 210.56471252441406, 69.80228424072266)",1,4.1134796142578125,1,"(-26.69525718688965, -50.75813293457031, 667.6812744140625)",1,"(0.38527145981788635, 0.28018108010292053)","(-62.39698028564453, 220.78688049316406, 73.52278900146484)",1,4.31390380859375,1,"(34.951416015625, -51.80195999145508, 667.44775390625)",1
8347113659,8308487237,"(0.4183782637119293, 0.3188942074775696)","(-44.078975677490234, 209.4647674560547, 69.40190124511719)",1,4.1143798828125,1,"(-26.737091064453125, -50.81025695800781, 668.3289794921875)",1,"(0.38446885347366333, 0.281808465719223)","(-62.84105682373047, 220.31092834472656, 73.34957122802734)",1,4.3202362060546875,1,"(34.951168060302734, -51.85227966308594, 667.9762573242188)",1
8347130395,8308503973,"(0.42576926946640015, 0.3172728717327118)","(-39.98954391479492, 209.93894958496094, 69.57445526123047)",1,4.1331787109375,1,"(-26.710369110107422, -50.84128952026367, 668.6814575195312)",1,"(0.3884586691856384, 0.31127575039863586)","(-60.63350296020508, 211.69285583496094, 70.21288299560547)",1,4.3247833251953125,1,"(35.01605224609375, -51.893043518066406, 668.3734130859375)",1
8347147040,8308520618,"(0.492400586605072, 0.30626869201660156)","(-3.1224300861358643, 213.15725708007812, 70.74581909179688)",1,4.1696929931640625,1,"(-26.446157455444336, -50.88016128540039, 669.353759765625)",1,"(0.4643160104751587, 0.30499938130378723)","(-18.66163444519043, 213.52845764160156, 70.88097381591797)",1,4.3594970703125,1,"(35.29070281982422, -51.9193000793457, 669.0147705078125)",1
8347163579,8308537157,"(0.5252505540847778, 0.2982572615146637)","(15.053498268127441, 215.50027465820312, 71.5986557006836)",1,4.18463134765625,1,"(-26.269969940185547, -50.82597732543945, 668.8229370117188)",1,"(0.48503273725509644, 0.30456024408340454)","(-7.199057102203369, 213.6568603515625, 70.92776489257812)",1,4.3434600830078125,1,"(35.36446762084961, -51.86213302612305, 668.4745483398438)",1
8347180265,8308553843,"(0.5216786861419678, 0.29435524344444275)","(13.077141761779785, 216.64144897460938, 72.01399230957031)",1,4.186737060546875,1,"(-26.293045043945312, -50.80213165283203, 668.6636962890625)",1,"(0.48168957233428955, 0.3082456588745117)","(-9.048805236816406, 212.57901000976562, 70.53545379638672)",1,4.3354644775390625,1,"(35.32987976074219, -51.83769226074219, 668.3121337890625)",1
8347196955,8308570533,"(0.5286582112312317, 0.2990495264530182)","(16.93895721435547, 215.26853942871094, 71.51432800292969)",1,4.184661865234375,1,"(-26.367137908935547, -50.80604934692383, 669.0068969726562)",1,"(0.4880662262439728, 0.30649828910827637)","(-5.520621299743652, 213.09010314941406, 70.72139739990234)",1,4.3448486328125,1,"(35.2818717956543, -51.81072998046875, 668.6763305664062)",1
