device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
9765580847,9737287262,"(0.3875086009502411, 0.4168742597103119)","(-61.15916061401367, 180.809326171875, 58.972198486328125)",1,3.1810760498046875,1,"(-24.35079574584961, -61.371070861816406, 705.4571533203125)",1,"(0.3938675820827484, 0.4865458607673645)","(-57.6407470703125, 160.43304443359375, 51.55582809448242)",1,3.36712646484375,1,"(31.86724090576172, -61.79188919067383, 705.1834716796875)",1
9765597596,9737304011,"(0.3874744772911072, 0.4170214533805847)","(-61.178043365478516, 180.76629638671875, 58.95647048950195)",1,3.1798553466796875,1,"(-24.40123748779297, -61.41358947753906, 705.7655029296875)",1,"(0.3940805494785309, 0.4826439321041107)","(-57.52291488647461, 161.57423400878906, 51.971168518066406)",1,3.361480712890625,1,"(31.847675323486328, -61.83956527709961, 705.4851684570312)",1
9765614071,9737320486,"(0.39041391015052795, 0.41984647512435913)","(-59.55167007446289, 179.94007873535156, 58.65573501586914)",1,3.194061279296875,1,"(-24.46807861328125, -61.45425033569336, 706.0923461914062)",1,"(0.38817113637924194, 0.488688588142395)","(-60.792572021484375, 159.806396484375, 51.32773971557617)",1,3.3762359619140625,1,"(31.844375610351562, -61.86756134033203, 705.828857421875)",1
9765630761,9737337176,"(0.3894559442996979, 0.4254665672779083)","(-60.08169937133789, 178.29640197753906, 58.05756759643555)",1,3.2046051025390625,1,"(-24.560529708862305, -61.4734001159668, 706.2882690429688)",1,"(0.3891969919204712, 0.4851026237010956)","(-60.224971771240234, 160.85513305664062, 51.709495544433594)",1,3.374420166015625,1,"(31.777175903320312, -61.883426666259766, 706.0282592773438)",1
9765647516,9737353931,"(0.3869744837284088, 0.42904093861579895)","(-61.454689025878906, 177.25103759765625, 57.677093505859375)",1,3.212127685546875,1,"(-24.67984390258789, -61.457183837890625, 706.1107177734375)",1,"(0.39276131987571716, 0.48409873247146606)","(-58.252845764160156, 161.1487579345703, 51.816314697265625)",1,3.379791259765625,1,"(31.629741668701172, -61.854740142822266, 705.8683471679688)",1
9765664037,9737370452,"(0.3897639513015747, 0.4267185628414154)","(-59.91128158569336, 177.9302520751953, 57.92430877685547)",1,3.2164764404296875,1,"(-24.794404983520508, -61.450687408447266, 705.8770141601562)",1,"(0.391353577375412, 0.4809010922908783)","(-59.03174591064453, 162.08396911621094, 52.15667724609375)",1,3.365478515625,1,"(31.51174545288086, -61.82294845581055, 705.6444702148438)",1
9765680677,9737387092,"(0.39339056611061096, 0.4239043891429901)","(-57.90465545654297, 178.7532501220703, 58.223854064941406)",1,3.2118682861328125,1,"(-25.01430892944336, -61.45502471923828, 705.5067138671875)",1,"(0.3908182382583618, 0.4749208092689514)","(-59.327945709228516, 163.8329620361328, 52.793243408203125)",1,3.360687255859375,1,"(31.276939392089844, -61.79001998901367, 705.2727661132812)",1
9765697436,9737403852,"(0.3949781656265259, 0.4247220754623413)","(-57.02626037597656, 178.51414489746094, 58.13681411743164)",1,3.2386016845703125,1,"(-25.28072166442871, -61.513511657714844, 705.29736328125)",1,"(0.39020732045173645, 0.4794934093952179)","(-59.66596221923828, 162.49566650390625, 52.306522369384766)",1,3.3634490966796875,1,"(31.023847579956055, -61.77134323120117, 705.1041259765625)",1
9765713907,9737420323,"(0.3938070237636566, 0.42967694997787476)","(-57.67423629760742, 177.06503295898438, 57.60935974121094)",1,3.247467041015625,1,"(-25.445995330810547, -61.549957275390625, 705.3118286132812)",1,"(0.38914647698402405, 0.4865689277648926)","(-60.2529182434082, 160.42633056640625, 51.55335235595703)",1,3.37884521484375,1,"(30.859731674194336, -61.77534484863281, 705.1340942382812)",1
9765730593,9737437009,"(0.3911260664463043, 0.4282952547073364)","(-59.157596588134766, 177.4691162109375, 57.756404876708984)",1,3.2332000732421875,1,"(-25.685026168823242, -61.59611129760742, 705.2989501953125)",1,"(0.3932299017906189, 0.4881552457809448)","(-57.99356460571289, 159.9623565673828, 51.384521484375)",1,3.3777923583984375,1,"(30.59268569946289, -61.76052474975586, 705.137939453125)",1
9765747352,9737453768,"(0.39730414748191833, 0.430254191160202)","(-55.7392692565918, 176.89620971679688, 57.54793167114258)",1,3.227020263671875,1,"(-25.93882942199707, -61.619873046875, 705.2318725585938)",1,"(0.388042688369751, 0.4897344708442688)","(-60.86367416381836, 159.50050354003906, 51.2164421081543)",1,3.386444091796875,1,"(30.3929500579834, -61.734397888183594, 705.0909423828125)",1
9765763873,9737470289,"(0.39420774579048157, 0.42780131101608276)","(-57.4525146484375, 177.61358642578125, 57.809059143066406)",1,3.2315826416015625,1,"(-26.04619789123535, -61.64019775390625, 705.1076049804688)",1,"(0.39013800024986267, 0.49079033732414246)","(-59.70433044433594, 159.1916961669922, 51.10401916503906)",1,3.3891448974609375,1,"(30.27442741394043, -61.712284088134766, 704.97998046875)",1
9765780508,9737486924,"(0.3926572799682617, 0.4268604815006256)","(-58.31037902832031, 177.88873291015625, 57.90916442871094)",1,3.244659423828125,1,"(-26.161115646362305, -61.6514778137207, 704.9033203125)",1,"(0.39329686760902405, 0.48826301097869873)","(-57.956520080566406, 159.93084716796875, 51.37302017211914)",1,3.3846435546875,1,"(30.10898780822754, -61.66446304321289, 704.77490234375)",1
9765797276,9737503692,"(0.3931373059749603, 0.4272211194038391)","(-58.04478073120117, 177.78326416015625, 57.870765686035156)",1,3.2631378173828125,1,"(-26.26470184326172, -61.67421340942383, 704.9179077148438)",1,"(0.38795769214630127, 0.48816779255867004)","(-60.91069412231445, 159.9586944580078, 51.38316345214844)",1,3.4061279296875,1,"(30.027406692504883, -61.64348220825195, 704.7916259765625)",1
9765813742,9737520158,"(0.3920564651489258, 0.42800381779670715)","(-58.642822265625, 177.5543670654297, 57.78746795654297)",1,3.2737884521484375,1,"(-26.32126808166504, -61.6968879699707, 705.1095581054688)",1,"(0.38762974739074707, 0.4952447712421417)","(-61.09211349487305, 157.88893127441406, 50.6298713684082)",1,3.4316558837890625,1,"(30.00182342529297, -61.64032745361328, 704.985595703125)",1
9765830520,9737536936,"(0.3962061405181885, 0.4259963631629944)","(-56.3468132019043, 178.14144897460938, 58.001155853271484)",1,3.291168212890625,1,"(-26.390718460083008, -61.71574020385742, 705.1519775390625)",1,"(0.3975847363471985, 0.49842533469200134)","(-55.58403396606445, 156.958740234375, 50.29126739501953)",1,3.44708251953125,1,"(29.899036407470703, -61.62017059326172, 705.0162963867188)",1
