device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
6657225261,6631099324,"(0.25240498781204224, 0.5102540850639343)","(-135.9120330810547, 153.4993133544922, 49.03213882446289)",1,5.3159942626953125,1,"(-13.222034454345703, -44.1987419128418, 651.8338012695312)",1,"(0.24392879009246826, 0.4773348271846771)","(-140.60189819335938, 163.126953125, 52.536319732666016)",1,5.4532012939453125,1,"(48.70029830932617, -40.13444900512695, 649.8442993164062)",1
6657241431,6631115494,"(0.250474214553833, 0.5131539106369019)","(-136.9803009033203, 152.6511993408203, 48.723445892333984)",1,5.32733154296875,1,"(-13.061700820922852, -44.16314697265625, 651.8764038085938)",1,"(0.2444315105676651, 0.47352343797683716)","(-140.32373046875, 164.2416229248047, 52.942020416259766)",1,5.470001220703125,1,"(48.8686408996582, -40.19129180908203, 649.8734741210938)",1
6657258136,6631132199,"(0.24911150336265564, 0.5045072436332703)","(-137.7342987060547, 155.18002319335938, 49.643882751464844)",1,5.3328857421875,1,"(-12.796610832214355, -44.0914192199707, 651.9595336914062)",1,"(0.2437077909708023, 0.4712008833885193)","(-140.7241973876953, 164.92088317871094, 53.189247131347656)",1,5.47662353515625,1,"(49.18243408203125, -40.264739990234375, 649.9439086914062)",1
6657275181,6631149244,"(0.2507763206958771, 0.502610981464386)","(-136.8131561279297, 155.73460388183594, 49.845726013183594)",1,5.3393707275390625,1,"(-12.521978378295898, -43.939781188964844, 652.2021484375)",1,"(0.24414239823818207, 0.4699181914329529)","(-140.48370361328125, 165.29600524902344, 53.325809478759766)",1,5.483428955078125,1,"(49.49321746826172, -40.30376052856445, 650.1417846679688)",1
6657291301,6631165364,"(0.2512234151363373, 0.5018500685691833)","(-136.56578063964844, 155.9571533203125, 49.92670440673828)",1,5.3466339111328125,1,"(-12.342652320861816, -43.81281661987305, 652.1720581054688)",1,"(0.24404431879520416, 0.46925970911979675)","(-140.53797912597656, 165.4886016845703, 53.39589309692383)",1,5.480712890625,1,"(49.67832565307617, -40.30472183227539, 650.106201171875)",1
6657308052,6631182115,"(0.2525966763496399, 0.5086346864700317)","(-135.80596923828125, 153.972900390625, 49.20451354980469)",1,5.3486175537109375,1,"(-12.069563865661621, -43.561859130859375, 651.95458984375)",1,"(0.2441585510969162, 0.47115349769592285)","(-140.47479248046875, 164.93475341796875, 53.19426727294922)",1,5.4887237548828125,1,"(49.98781967163086, -40.27941131591797, 649.8505859375)",1
6657325101,6631199164,"(0.25179019570350647, 0.5062010288238525)","(-136.25216674804688, 154.6846466064453, 49.463592529296875)",1,5.347869873046875,1,"(-11.785000801086426, -43.29582214355469, 651.8339233398438)",1,"(0.2414059340953827, 0.46759843826293945)","(-141.99778747558594, 165.9744415283203, 53.57270431518555)",1,5.5003204345703125,1,"(50.266456604003906, -40.24175262451172, 649.723876953125)",1
6657341267,6631215330,"(0.2516058683395386, 0.5028486251831055)","(-136.3541717529297, 155.66513061523438, 49.82044982910156)",1,5.350494384765625,1,"(-11.611767768859863, -43.126617431640625, 651.72607421875)",1,"(0.24131494760513306, 0.46610769629478455)","(-142.04815673828125, 166.41046142578125, 53.731407165527344)",1,5.505096435546875,1,"(50.4332389831543, -40.20644760131836, 649.6136474609375)",1
6657357967,6631232030,"(0.2503807544708252, 0.511544942855835)","(-137.0320281982422, 153.1217803955078, 48.89469528198242)",1,5.3481597900390625,1,"(-11.337702751159668, -42.85189437866211, 651.4369506835938)",1,"(0.24415364861488342, 0.46836817264556885)","(-140.4774932861328, 165.74932861328125, 53.490779876708984)",1,5.513397216796875,1,"(50.70088577270508, -40.160396575927734, 649.27978515625)",1
6657375021,6631249084,"(0.2534375488758087, 0.5106139183044434)","(-135.34071350097656, 153.39405822753906, 48.99382019042969)",1,5.350616455078125,1,"(-11.055524826049805, -42.629791259765625, 651.0391845703125)",1,"(0.24228140711784363, 0.4684215188026428)","(-141.51341247558594, 165.73377990722656, 53.485076904296875)",1,5.5115203857421875,1,"(50.959999084472656, -40.160762786865234, 648.8941650390625)",1
6657391137,6631265200,"(0.25317877531051636, 0.515897274017334)","(-135.48385620117188, 151.848876953125, 48.43143081665039)",1,5.3541259765625,1,"(-10.878538131713867, -42.4697151184082, 650.9364013671875)",1,"(0.24309414625167847, 0.469168096780777)","(-141.063720703125, 165.51539611816406, 53.40557861328125)",1,5.513702392578125,1,"(51.122772216796875, -40.14580535888672, 648.7826538085938)",1
6657407882,6631281945,"(0.2501447796821594, 0.5115121006965637)","(-137.16259765625, 153.1313934326172, 48.898162841796875)",1,5.3514251708984375,1,"(-10.601336479187012, -42.17109298706055, 651.0335693359375)",1,"(0.241411954164505, 0.46868181228637695)","(-141.99447631835938, 165.65762329101562, 53.45737075805664)",1,5.5221405029296875,1,"(51.440773010253906, -40.03614807128906, 648.8794555664062)",1
6657424941,6631299004,"(0.2515351474285126, 0.5093992948532104)","(-136.39328002929688, 153.74929809570312, 49.123130798339844)",1,5.35888671875,1,"(-10.323037147521973, -41.81535720825195, 651.2643432617188)",1,"(0.2420273870229721, 0.4694589078426361)","(-141.65396118164062, 165.43035888671875, 53.37464141845703)",1,5.5264434814453125,1,"(51.73262023925781, -39.90217971801758, 649.0751342773438)",1
6657441103,6631315166,"(0.25035446882247925, 0.5101063847541809)","(-137.04656982421875, 153.54251098632812, 49.0478630065918)",1,5.361572265625,1,"(-10.132437705993652, -41.596824645996094, 651.0988159179688)",1,"(0.24109363555908203, 0.4734291136264801)","(-142.17059326171875, 164.26919555664062, 52.95204544067383)",1,5.53265380859375,1,"(51.908626556396484, -39.82015609741211, 648.920654296875)",1
6657457797,6631331860,"(0.25142139196395874, 0.5089274048805237)","(-136.45626831054688, 153.88734436035156, 49.17335891723633)",1,5.3562774658203125,1,"(-9.815625190734863, -41.28811264038086, 650.6265258789062)",1,"(0.24098634719848633, 0.46751877665519714)","(-142.22994995117188, 165.99774169921875, 53.581241607666016)",1,5.5310821533203125,1,"(52.21807098388672, -39.74021530151367, 648.3895263671875)",1
6657474861,6631348925,"(0.3158326745033264, 0.4392249882221222)","(-100.81748962402344, 174.27259826660156, 56.59299850463867)",1,5.3787078857421875,1,"(-9.091522216796875, -40.82588577270508, 650.5833129882812)",1,"(0.3305031657218933, 0.4157993197441101)","(-92.70030212402344, 181.1237335205078, 59.086570739746094)",1,5.5778961181640625,1,"(52.789676666259766, -39.54002380371094, 648.3651733398438)",1
6657490972,6631365036,"(0.411118745803833, 0.3599485158920288)","(-48.09564208984375, 197.4579315185547, 65.03177642822266)",1,5.3935394287109375,1,"(-8.365239143371582, -40.39031219482422, 649.95947265625)",1,"(0.4136273264884949, 0.359619140625)","(-46.70765686035156, 197.5542755126953, 65.0667953491211)",1,5.58331298828125,1,"(53.25238037109375, -39.3284797668457, 647.8275756835938)",1
6657507809,6631381873,"(0.501488983631134, 0.28424111008644104)","(1.9061944484710693, 219.59945678710938, 73.09062957763672)",1,5.37469482421875,1,"(-7.485877513885498, -39.831119537353516, 649.5700073242188)",1,"(0.5002564191818237, 0.28148025274276733)","(1.2242367267608643, 220.40689086914062, 73.38453674316406)",1,5.5342864990234375,1,"(54.07876968383789, -39.09986114501953, 647.292724609375)",1
6657524781,6631398845,"(0.5004912614822388, 0.28747645020484924)","(1.3541767597198486, 218.65322875976562, 72.74622344970703)",1,5.3834381103515625,1,"(-7.264371395111084, -39.703636169433594, 652.1310424804688)",1,"(0.4983961582183838, 0.27686676383018494)","(0.1949138194322586, 221.7562255859375, 73.87562561035156)",1,5.5643463134765625,1,"(54.63106155395508, -39.224674224853516, 649.68017578125)",1
6657540938,6631415002,"(0.5044364333152771, 0.28417545557022095)","(3.5370538234710693, 219.61865234375, 73.0976333618164)",1,5.3602294921875,1,"(-7.092833518981934, -39.53600311279297, 652.1239624023438)",1,"(0.5013752579689026, 0.27432242035865784)","(1.8432738780975342, 222.5002899169922, 74.14642333984375)",1,5.562408447265625,1,"(54.84299850463867, -39.22759246826172, 649.731201171875)",1
6657557629,6631431693,"(0.5026705265045166, 0.27711981534957886)","(2.559972047805786, 221.6821746826172, 73.84864807128906)",1,5.3306884765625,1,"(-6.808785438537598, -39.31514358520508, 652.2637329101562)",1,"(0.4975612461566925, 0.2715565860271454)","(-0.2670091390609741, 223.3092041015625, 74.44084167480469)",1,5.531768798828125,1,"(55.24632263183594, -39.2437858581543, 649.8681640625)",1
6657574701,6631448765,"(0.5041583180427551, 0.28497397899627686)","(3.3831589221954346, 219.3851318359375, 73.01260375976562)",1,5.2882843017578125,1,"(-6.530426979064941, -39.08711624145508, 652.4334716796875)",1,"(0.4973360598087311, 0.2710520327091217)","(-0.391613245010376, 223.45677185058594, 74.49459075927734)",1,5.487335205078125,1,"(55.59779739379883, -39.25497817993164, 649.9990844726562)",1
6657590807,6631464871,"(0.5041120648384094, 0.28253209590911865)","(3.357541084289551, 220.0992889404297, 73.27252197265625)",1,5.2493438720703125,1,"(-6.332423210144043, -38.93292236328125, 652.393310546875)",1,"(0.49565890431404114, 0.2721509337425232)","(-1.319579005241394, 223.13540649414062, 74.37760162353516)",1,5.4690093994140625,1,"(55.81028747558594, -39.249603271484375, 649.964111328125)",1
6657607544,6631481608,"(0.5059613585472107, 0.28082990646362305)","(4.380735874176025, 220.59713745117188, 73.45372772216797)",1,5.1929931640625,1,"(-6.026525974273682, -38.703453063964844, 652.2923583984375)",1,"(0.49940234422683716, 0.27027541399002075)","(0.7516805529594421, 223.68389892578125, 74.57723999023438)",1,5.4057464599609375,1,"(56.18050765991211, -39.24064636230469, 649.834228515625)",1
6657624621,6631498685,"(0.5025467276573181, 0.28226378560066223)","(2.491455554962158, 220.177734375, 73.30111694335938)",1,5.133148193359375,1,"(-5.647034168243408, -38.46540069580078, 652.3477783203125)",1,"(0.4978208541870117, 0.2753094434738159)","(-0.1233796700835228, 222.21165466308594, 74.04136657714844)",1,5.353912353515625,1,"(56.57223892211914, -39.241119384765625, 649.8919677734375)",1
6657640676,6631514740,"(0.5005849003791809, 0.27994394302368164)","(1.4059571027755737, 220.85618591308594, 73.5480728149414)",1,5.095703125,1,"(-5.405196666717529, -38.310787200927734, 652.4362182617188)",1,"(0.49723580479621887, 0.27363449335098267)","(-0.44706329703330994, 222.70150756835938, 74.21965789794922)",1,5.327423095703125,1,"(56.8160285949707, -39.24290466308594, 649.951171875)",1
6657657459,6631531523,"(0.48502618074417114, 0.24990510940551758)","(-7.202663898468018, 229.64138793945312, 76.7456283569336)",1,5.0265350341796875,1,"(-5.020800590515137, -38.04069900512695, 652.0736694335938)",1,"(0.4864320456981659, 0.24348367750644684)","(-6.4247870445251465, 231.5194549560547, 77.42914581298828)",1,5.2407379150390625,1,"(57.16469192504883, -39.18986511230469, 649.5345458984375)",1
6657674546,6631548610,"(0.4868943393230438, 0.24890117347240448)","(-6.169036865234375, 229.93504333496094, 76.85249328613281)",1,4.9536895751953125,1,"(-4.630838871002197, -37.82991027832031, 651.6197509765625)",1,"(0.4839635193347931, 0.24607884883880615)","(-7.790628910064697, 230.76048278808594, 77.15286254882812)",1,5.1817626953125,1,"(57.519065856933594, -39.19509506225586, 649.095703125)",1
6657690642,6631564706,"(0.48785486817359924, 0.25123971700668335)","(-5.637561321258545, 229.25111389160156, 76.60356903076172)",1,4.9228363037109375,1,"(-4.367404937744141, -37.723201751708984, 651.4622192382812)",1,"(0.48287883400917053, 0.23936866223812103)","(-8.390814781188965, 232.72296142578125, 77.86717224121094)",1,5.15594482421875,1,"(57.767539978027344, -39.23006820678711, 648.9373168945312)",1
6657707374,6631581438,"(0.4833165109157562, 0.24937142431735992)","(-8.148637771606445, 229.7975311279297, 76.80243682861328)",1,4.8575897216796875,1,"(-3.9360971450805664, -37.545509338378906, 651.20068359375)",1,"(0.48409074544906616, 0.2244926244020462)","(-7.720250606536865, 237.0736083984375, 79.45069885253906)",1,5.0620269775390625,1,"(58.21223449707031, -39.23693084716797, 648.61962890625)",1
6657724466,6631598530,"(0.484882116317749, 0.2529710829257965)","(-7.282392978668213, 228.74473571777344, 76.41927337646484)",1,4.811859130859375,1,"(-3.5047197341918945, -37.33254623413086, 650.763916015625)",1,"(0.4810892939567566, 0.23994892835617065)","(-9.38095760345459, 232.55325317382812, 77.80537414550781)",1,5.04608154296875,1,"(58.59858322143555, -39.229122161865234, 648.1588745117188)",1
6657740512,6631614576,"(0.48442524671554565, 0.24891455471515656)","(-7.535178184509277, 229.93113708496094, 76.85107421875)",1,4.7583770751953125,1,"(-3.211683988571167, -37.191532135009766, 650.5115356445312)",1,"(0.48096174001693726, 0.2408760040998459)","(-9.451539993286133, 232.28211975097656, 77.70671844482422)",1,5.009368896484375,1,"(58.846126556396484, -39.21967697143555, 647.9074096679688)",1
6657757290,6631631354,"(0.4854407012462616, 0.2538573443889618)","(-6.973313808441162, 228.48556518554688, 76.32485961914062)",1,4.7149658203125,1,"(-2.738119602203369, -36.972415924072266, 650.4274291992188)",1,"(0.48121216893196106, 0.24583405256271362)","(-9.312950134277344, 230.83206176757812, 77.17896270751953)",1,4.9540252685546875,1,"(59.34868621826172, -39.21388244628906, 647.7833862304688)",1
6657774386,6631648451,"(0.48608413338661194, 0.25189125537872314)","(-6.617273330688477, 229.060546875, 76.5341796875)",1,4.6708221435546875,1,"(-2.251852512359619, -36.80832290649414, 650.4910278320312)",1,"(0.4798290431499481, 0.24620185792446136)","(-10.078238487243652, 230.7244873046875, 77.13982391357422)",1,4.915557861328125,1,"(59.817298889160156, -39.25613021850586, 647.8173217773438)",1
